sample_id,lot_id,tool_id,sequence,field_x,field_y,reticle_id,align_quality,ambient_temp_c,overlay_x_nm,overlay_y_nm,residual_nm,spec_pass,pred_x,pred_y,calc_residual_x,calc_residual_y,calc_residual_nm
S00243,L0012,T01,243,-0.243302,0.128068,3.0,0.854962,23.189228,2.392136,1.556812,2.854116,PASS,3.0888979388587607,-0.7324858311178886,-0.6967619388587609,2.2892978311178886,2.392981771556835
S00251,L0012,T01,251,0.374539,-0.534957,2.0,0.85753,22.170907,0.622939,-5.220025,5.257063,PASS,0.9993430911782761,-4.8256311798450575,-0.3764040911782761,-0.3943938201549422,0.5451848541844801
S00735,L0036,T01,735,0.343696,-0.179559,1.0,0.914771,20.560634,2.108707,-6.021976,6.380505,PASS,2.983469688600219,-3.8928656727535413,-0.8747626886002191,-2.129110327246459,2.3018081038511027
S00080,L0004,T02,80,0.42922,0.8148,3.0,0.797391,22.266556,7.759257,-3.599005,8.553298,FAIL,8.956637835914512,-2.615426782946657,-1.1973808359145117,-0.9835782170533429,1.5495634789440438
S00153,L0007,T03,153,0.665284,-0.208086,1.0,0.831831,21.237563,2.956295,-5.331086,6.095913,PASS,2.4700433233986923,-5.272569717556131,0.48625167660130764,-0.058516282443869194,0.48975999051436747
S00531,L0026,T01,531,-0.455438,0.744622,2.0,0.788193,22.078966,5.057972,1.820269,5.375542,PASS,6.033823899976989,1.4426358257695573,-0.9758518999769885,0.3776331742304426,1.0463717049729786
S00677,L0033,T01,677,0.444531,-0.556669,1.0,0.870087,20.843532,1.244181,-4.346799,4.521354,PASS,1.2486723951725893,-4.968059607073314,-0.004491395172589341,0.6212606070733138,0.6212768421015696
S00772,L0038,T04,772,0.320208,0.487606,2.0,0.713316,22.347104,8.995606,-1.607924,9.13818,FAIL,7.885476583076445,-2.698908265468125,1.1101294169235558,1.0909842654681252,1.5564812847631861
S00176,L0008,T01,176,0.53226,-0.943201,4.0,0.830633,22.283659,0.657343,-6.519913,6.552966,PASS,-0.830681612543624,-6.306872343818153,1.488024612543624,-0.21304065618184698,1.5031977809729478
S00105,L0005,T03,105,0.343558,0.077692,1.0,0.830211,22.503889,3.728565,-3.799256,5.323208,PASS,3.160163471961395,-3.4879043378793866,0.568401528038605,-0.3113516621206136,0.6480896192517589
S00285,L0014,T01,285,-0.885697,0.833319,4.0,0.861343,22.021109,5.13398,3.733296,6.347854,PASS,5.144561391088526,3.666179579753997,-0.010581391088526182,0.06711642024600328,0.06794541709347629
S00618,L0030,T01,618,-0.135649,0.963013,1.0,0.751046,21.619395,9.053093,0.706314,9.080604,FAIL,7.815336282779275,0.15198477941321054,1.2377567172207256,0.5543292205867895,1.3562162717728263
S00490,L0024,T03,490,0.866415,0.368122,3.0,0.809673,23.14495,6.435103,-6.601358,9.21892,FAIL,6.874702620866056,-5.33580872757123,-0.43959962086605664,-1.2655492724287702,1.3397248925098655
S00171,L0008,T02,171,-0.262753,0.856751,1.0,0.915288,22.824294,7.935193,0.785538,7.97398,PASS,8.301051752679616,0.3280140216098415,-0.36585875267961576,0.45752397839015846,0.5858163685953496
S00485,L0024,T01,485,-0.572924,0.752985,1.0,0.842214,22.842737,4.526827,1.595313,4.799707,PASS,5.644932621122462,1.7877066834565718,-1.1181056211224618,-0.19239368345657182,1.1345375751466469
S00616,L0030,T01,616,0.224097,-0.429859,2.0,0.833624,22.741132,1.067856,-2.339324,2.571527,PASS,1.239653375509938,-3.899687378443363,-0.171797375509938,1.560363378443363,1.569792410167436
S00676,L0033,T01,676,-0.826612,0.664335,2.0,0.850383,22.283087,6.199687,1.942422,6.496855,PASS,4.826924265312896,3.164255105996895,1.3727627346871039,-1.221833105996895,1.837757781824263
S00606,L0030,T03,606,0.939861,0.665914,1.0,0.819795,22.964373,7.391674,-2.420329,7.777843,PASS,7.309301761044934,-4.759698628287779,0.08237223895506585,2.339369628287779,2.3408193957470904
S00219,L0010,T01,219,0.478543,0.318911,3.0,0.861258,22.075497,6.829177,-4.64408,8.25864,FAIL,5.853121209334194,-3.9037528406837696,0.9760557906658054,-0.7403271593162302,1.2250588595302223
S00548,L0027,T01,548,0.160007,-0.331441,3.0,1.0,22.003298,-0.76224,-4.199418,4.268035,PASS,1.577317015256336,-3.2304687868860156,-2.339557015256336,-0.9689492131139841,2.532269654920136
S00343,L0017,T01,343,-0.524034,0.764395,2.0,0.854976,20.202879,6.690863,2.272847,7.066363,PASS,5.994214255103291,1.8181749645247023,0.6966487448967094,0.4546720354752978,0.8318931022730088
S00766,L0038,T02,766,-0.098883,-0.952221,3.0,0.845929,21.559862,0.232071,-6.887318,6.891227,PASS,-0.6526326909421734,-3.0186986816249,0.8847036909421734,-3.8686193183750994,3.968490399543852
S00545,L0027,T01,545,-0.477923,0.695814,3.0,0.873194,22.050028,4.059983,-1.487058,4.323749,PASS,5.589973159393333,1.1060275462715206,-1.529990159393333,-2.5930855462715208,3.01080762223738
S00031,L0001,T01,31,-0.864109,0.603304,4.0,1.0,23.456297,2.309438,2.069144,3.100784,FAIL,4.014318822761172,3.126771335569043,-1.7048808227611723,-1.0576273355690429,2.00628866336868
S00027,L0001,T01,27,0.783426,-0.706662,4.0,0.8351,23.264298,0.401283,-7.263792,7.274868,PASS,0.9333504062146236,-7.020860388690284,-0.5320674062146236,-0.2429316113097153,0.5849029770222509
S00575,L0028,T01,575,0.282057,-0.312706,4.0,0.868517,21.359683,4.024095,-3.999865,-13.815475,PASS,1.8469410533176251,-3.941735275336868,2.177153946682375,-0.05812972466313182,2.177929836437357
S00132,L0006,T02,132,0.487326,0.885882,2.0,0.923764,22.033604,11.00194,-2.188045,11.217407,FAIL,10.2904838717692,-2.688743738769545,0.7114561282307985,0.5006987387695454,0.8699822121184846
S00421,L0021,T03,421,0.044545,0.175377,4.0,1.0,21.40222,2.914994,-1.121094,3.123146,PASS,3.7047919012485577,-1.7283694798582554,-0.7897979012485576,0.6072754798582554,0.9962751794829081
S00163,L0008,T03,163,-0.233274,-0.976522,4.0,0.788007,21.779928,-2.731795,-1.035334,2.921408,PASS,-2.3822739458342754,-2.8885662274919333,-0.34952105416572454,1.8532322274919333,1.8859042012572729
S00161,L0008,T03,161,0.865879,0.074704,1.0,0.985749,22.447518,4.840729,-4.897801,6.886299,PASS,4.278123504023606,-5.5457481342310375,0.5626054959763938,0.6479471342310372,0.8581144637290865
S00006,L0000,T02,6,0.61863,-0.128834,1.0,1.0,20.66902,4.272158,-3.585385,5.577304,PASS,4.546095247565438,-5.393801384873694,-0.2739372475654376,1.8084163848736936,1.8290465922669565
S00506,L0025,T03,506,0.965291,-0.327984,2.0,0.935983,22.137183,1.129245,-7.305221,7.391986,PASS,1.726996759900869,-7.299578564220475,-0.597751759900869,-0.005642435779525279,0.5977783899959184
S00780,L0039,T04,780,0.990873,-0.327722,3.0,0.94883,22.597188,5.738672,-7.931665,9.789978,FAIL,5.5237521157480955,-7.99384386264212,0.21491988425190467,0.06217886264212069,0.2237336979677398
S00198,L0009,T02,198,0.64392,-0.343278,2.0,0.833802,20.73888,2.579397,-5.379911,5.9663,PASS,3.8919665163433765,-5.383747422278307,-1.3125695163433764,0.003836422278307161,1.3125751229433622
S00146,L0007,T01,146,-0.788865,-0.34112,2.0,0.916444,21.955321,-1.237141,1.716999,2.116271,PASS,-0.422483505497111,1.3090234314213407,-0.814657494502889,0.40797556857865924,0.9111042190149297
S00038,L0001,T01,38,0.664483,0.772475,3.0,0.70748,22.93074,7.671866,-4.174455,8.734048,FAIL,8.748134720121392,-4.201944921942734,-1.0762687201213925,0.027489921942733808,1.0766197349668813
S00156,L0007,T01,156,0.613053,0.754749,3.0,0.761444,21.011286,8.791849,-4.742736,9.989502,FAIL,8.528902006212867,-3.9812942203734787,0.26294699378713204,-0.7614417796265212,0.8055648361879344
S00695,L0034,T02,695,0.442068,-0.958074,4.0,0.726899,22.815289,1.872887,-8.358943,8.566191,FAIL,0.7757403193732175,-5.1101131962907305,1.0971466806267824,-3.2488298037092695,3.4290852909019307
S00607,L0030,T02,607,0.388423,0.871898,1.0,0.649769,21.590707,8.269023,-2.302431,8.583585,FAIL,9.63317609354463,-3.0295322180617426,-1.3641530935446298,0.7271012180617427,1.5458298237303656
S00615,L0030,T01,615,-0.420678,-0.540496,4.0,0.901324,21.069173,-1.918884,-2.419261,3.08787,PASS,-0.8662833044051608,-1.115304678238322,-1.0526006955948393,-1.303956321761678,1.675789459755904
S00492,L0024,T02,492,-0.388101,-0.521243,3.0,0.743662,22.27327,0.50981,-1.916773,1.983412,PASS,0.9786921874243286,-1.0658329796257984,-0.46888218742432863,-0.8509400203742017,0.971570596487085
S00672,L0033,T01,672,0.343504,-0.177205,4.0,0.80709,21.882198,2.686955,-2.753519,3.847284,PASS,2.6760130144215197,-3.9681696065676437,0.010941985578480473,1.214650606567644,1.2146998901307042
S00681,L0034,T01,681,0.725704,-0.132427,1.0,0.90038,21.492579,3.243468,-5.413448,6.310746,PASS,4.163333793452031,-5.5454995772049,-0.9198657934520309,0.13205157720490046,0.9292958070525424
S00388,L0019,T04,388,-0.605086,-0.460098,3.0,0.914,22.039484,1.172542,-1.409862,1.83373,PASS,1.7252480438841418,-1.3685060428069935,-0.5527060438841418,-0.04135595719300644,0.5542511038702662
S00777,L0038,T01,777,-0.00798,-0.712338,2.0,0.8832,21.753585,-0.012431,-3.399038,3.399061,PASS,-0.7460339401185596,-3.208263075819148,0.7336029401185596,-0.19077492418085207,0.7580028663842933
S00015,L0000,T02,15,0.674094,-0.766618,2.0,0.731473,21.83159,-0.468905,-5.787706,5.80667,PASS,1.6372478936791688,-6.205987235367172,-2.1061528936791687,0.4182812353671723,2.147286474463392
S00086,L0004,T02,86,0.618555,0.788862,3.0,0.685001,21.529334,7.255321,-2.765125,7.76438,PASS,9.151455004978523,-3.49569888604072,-1.8961340049785225,0.73057388604072,2.0320094408738685
S00709,L0035,T01,709,0.778294,-0.152057,4.0,0.685098,22.36,2.023203,-6.736237,7.033509,PASS,3.7618367224356684,-5.938013672977572,-1.7386337224356683,-0.7982233270224279,1.9131146595521298
S00360,L0018,T01,360,0.83533,-0.166484,2.0,0.834955,22.248245,4.949401,-6.863696,8.462085,FAIL,3.922275404563476,-6.5173637080789035,1.027125595436524,-0.3463322919210965,1.083943285060687
S00387,L0019,T04,387,-0.652951,0.636805,3.0,0.732708,22.103654,8.506001,2.373347,8.830902,FAIL,7.266387134285254,2.1798258600250664,1.2396138657147455,0.19352113997493348,1.2546286174360335
S00376,L0018,T01,376,-0.645912,0.731035,2.0,0.811073,21.494643,4.702929,3.513297,5.870332,PASS,5.560834541157542,2.371884423724008,-0.8579055411575416,1.1414125762759921,1.4278741495068155
S00083,L0004,T04,83,-0.212525,0.927372,2.0,0.827117,23.033373,7.182992,1.483951,7.334676,PASS,9.063752992091182,0.03314685150690044,-1.880760992091182,1.4508041484930996,2.3753093665155696
S00168,L0008,T02,168,0.378654,-0.513004,1.0,0.974544,21.662361,22.16327,-4.978013,5.355196,PASS,1.9637025019049883,-4.599466834990276,20.199567498095014,-0.37854616500972416,20.203114223038487
S00002,L0000,T01,2,-0.483444,-0.3106,1.0,1.0,22.263953,-0.755145,1.345275,1.542728,PASS,0.27650526133106723,-0.3620613947714544,-1.0316502613310672,1.7073363947714544,1.994818244005114
S00748,L0037,T01,748,-0.533532,0.880921,4.0,0.870475,20.768207,6.350487,2.117164,6.694107,PASS,6.163484328765516,2.1226753007321286,0.18700267123448455,-0.005511300732128799,0.18708386751559494
S00052,L0002,T02,52,0.728454,-0.000576,1.0,0.863627,20.013231,4.7072,-3.87569,6.097434,PASS,5.465199521333876,-5.812973565072381,-0.7579995213338755,1.9372835650723812,2.080295864977369
S00050,L0002,T03,50,0.567372,0.818303,1.0,0.950753,21.45471,4.63184,-3.940507,6.081244,PASS,7.241655149926964,-3.018503213607211,-2.6098151499269635,-0.9220037863927892,2.7678919955285357
S00207,L0010,T01,207,0.942329,0.209819,4.0,0.90079,21.988309,7.384188,-5.808232,9.394774,FAIL,5.975848428886142,-6.008292447137791,1.4083395711138582,0.20006044713779048,1.4224783056602792
S00172,L0008,T01,172,-0.03997,-0.65433,4.0,1.0,21.73507,-0.12145,-1.501752,1.506655,PASS,-0.6111437802971214,-3.0995424881112736,0.48969378029712135,1.5977904881112737,1.671147642298713
S00489,L0024,T02,489,-0.528189,-0.637113,4.0,0.821281,24.199262,0.389054,-0.5618,0.683361,PASS,0.16985886785067983,0.07157429419633088,0.21919513214932018,-0.6333742941963308,0.6702309322216173
S00188,L0009,T03,188,-0.838329,-0.970296,2.0,0.984855,22.23519,-3.300793,0.503279,3.338941,PASS,-4.508600641961744,-0.9201350925923686,1.2078076419617436,1.4234140925923686,1.8667905557324163
S00796,L0039,T02,796,0.298758,-0.321683,3.0,0.947944,21.293525,4.704647,-4.403312,6.443823,PASS,3.1328123556379666,-3.8028622162517802,1.571834644362033,-0.6004497837482194,1.682618225272745
S00327,L0016,T02,327,0.11551,0.748675,2.0,0.926057,22.856093,8.22149,1.545175,8.365432,FAIL,8.74094036335687,-1.253457629673758,-0.5194503633568708,2.798632629673758,2.846431674195999
S00422,L0021,T01,422,-0.196955,-0.245001,2.0,0.844848,22.341035,-0.113909,-0.744397,0.753062,PASS,1.3330103385215397,-1.4893378756569051,-1.4469193385215398,0.7449408756569051,1.6274251074664194
S00568,L0028,T02,568,0.811962,-0.640718,1.0,1.0,21.450182,2.076141,-8.865602,9.105452,FAIL,2.088905942485453,-6.99489940327806,-0.012764942485453012,-1.8707025967219408,1.870746147701197
S00090,L0004,T02,90,-0.764158,-0.917172,1.0,0.951232,22.302808,-4.019049,2.111331,4.539876,PASS,-2.460100500479858,0.8511784262078517,-1.5589484995201417,1.2601525737921482,2.004571009815087
S00603,L0030,T01,603,-0.701548,0.546353,1.0,0.539952,21.141162,6.074967,2.748499,6.667793,PASS,4.245628992711209,2.031257256931283,1.8293380072887908,0.7172417430687168,1.9649206759845486
S00705,L0035,T01,705,0.978147,0.584334,2.0,0.811067,22.310306,8.654345,-5.824828,10.431985,FAIL,8.202233879016655,-5.986462841770719,0.4521111209833446,0.16163484177071918,0.48013569726803473
S00481,L0024,T01,481,0.749441,-0.382978,4.0,0.878359,22.583073,2.60838,-7.931993,8.34986,FAIL,2.5159247300008065,-6.245054765165213,0.0924552699991934,-1.6869382348347877,1.6894699124571981
S00062,L0003,T02,62,-0.530787,-0.538371,3.0,0.967821,21.982312,-0.138669,-0.465615,0.485825,PASS,0.6511095509126474,-0.4594425948261549,-0.7897785509126474,-0.006172405173845097,0.7898026703343761
S00382,L0019,T02,382,-0.250991,0.195714,2.0,0.992156,21.59534,4.100484,0.89406,4.196822,PASS,4.924902544494713,-0.517226422614731,-0.824418544494713,1.4112864226147308,1.634440363905476
S00742,L0037,T01,742,-0.28928,0.314221,4.0,0.986191,22.908727,3.544008,0.29071,3.555911,PASS,3.7994163722934644,-0.09302532280700548,-0.2554083722934646,0.3837353228070055,0.46096229195824007
S00383,L0019,T01,383,-0.578984,0.035226,1.0,0.848485,23.04019,4.456624,-0.420867,4.476452,PASS,1.8598962782485455,0.6378400458495288,2.596727721751454,-1.0587070458495287,2.804256669751172
S00542,L0027,T03,542,-0.279699,0.513511,2.0,0.819872,23.456698,2.162272,0.921792,2.350557,PASS,4.18042307414434,0.20689773988938898,-2.0181510741443396,0.714894260110611,2.1410295563604556
S00651,L0032,T01,651,-0.57347,-0.154854,2.0,0.868306,21.342317,2.293099,0.579034,2.365075,PASS,1.018160423839257,0.5414764644888783,1.2749385761607432,0.03755753551112173,1.2754916469567539
S00684,L0034,T01,684,-0.565624,0.989916,3.0,0.867492,22.207213,7.232443,2.651587,7.703191,PASS,6.966856360935948,1.8982806798899832,0.2655866390640522,0.753306320110017,0.798753200160747
S00736,L0036,T01,736,0.091449,0.990791,1.0,0.980627,21.311524,6.136814,-0.77831,6.185973,PASS,8.515480403761748,-0.8308769101385225,-2.3786664037617475,0.05256691013852255,2.3792471793460965
S00140,L0007,T02,140,-0.272806,-0.248745,4.0,0.910765,21.908325,1.115619,0.528217,1.23435,PASS,2.5988154541963415,-0.8116331381507693,-1.4831964541963416,1.3398501381507693,1.998767148630184
S00473,L0023,T02,473,0.55722,-0.100798,2.0,1.0,22.118752,4.483862,-4.800055,6.568527,PASS,5.034475078350119,-4.603211465273414,-0.5506130783501186,-0.196843534726586,0.5847410873316929
S00195,L0009,T01,195,-0.123868,-0.757025,1.0,0.902863,21.559206,-1.911447,-0.905848,2.115228,PASS,-1.1909337415188856,-2.7226714736506628,-0.7205132584811142,1.8168234736506628,1.9544786747506695
S00417,L0020,T04,417,-0.343242,0.887168,3.0,1.0,21.693167,10.626934,1.727603,10.766445,FAIL,9.157644996763732,1.5777415298215471,1.469289003236268,0.14986147017845286,1.4769118576526743
S00190,L0009,T02,190,-0.385556,0.408358,4.0,0.74342,22.352992,6.531997,0.02838,6.532058,PASS,5.50322167697301,0.4205735324604698,1.0287753230269896,-0.3921935324604698,1.100997017331613
S00625,L0031,T01,625,0.093559,-0.807007,3.0,0.826601,22.188421,-1.114334,-4.092462,4.24146,PASS,-1.149413602976482,-3.5259782275364744,0.03507960297648216,-0.5664837724635259,0.567568888338231
S00093,L0004,T04,93,-0.784615,0.93811,3.0,0.692078,22.3128,8.182694,3.567297,8.926483,FAIL,8.556885596017509,3.67641544853044,-0.37419159601750884,-0.10911844853043995,0.38977709827518187
S00167,L0008,T01,167,0.707599,-0.498994,3.0,0.864224,22.331565,0.536163,-6.206141,6.229258,PASS,1.9883188624102202,-6.036787428487326,-1.4521558624102202,-0.16935357151267372,1.4619977020900097
S00130,L0006,T01,130,-0.875879,0.834823,4.0,0.588363,22.030427,6.12531,2.424157,6.587561,PASS,5.173873739117779,3.623486062582709,0.9514362608822209,-1.1993290625827089,1.5308890093266267
S00337,L0016,T02,337,0.898324,0.6785,3.0,0.867453,21.197281,9.127166,-4.702315,10.267275,FAIL,9.084278863536184,-4.908374225912185,0.04288713646381659,0.20605922591218562,0.21047496539397548
S00459,L0022,T01,459,-0.601355,-0.914752,3.0,0.949496,20.02066,-5.412024,-0.482242,5.433467,PASS,-3.4003787548232802,-0.3755764501771297,-2.0116452451767195,-0.1066655498228703,2.01447117923318
S00218,L0010,T01,218,-0.127759,-0.58025,3.0,1.0,23.271699,0.327236,0.339586,0.471595,PASS,-0.4570403027181147,-2.187776233714977,0.7842763027181148,2.5273622337149773,2.6462519115560323
S00209,L0010,T01,209,0.780921,-0.529765,2.0,0.838287,21.647206,1.605906,-4.341271,4.628777,PASS,1.8823608000991106,-6.847655045103167,-0.2764548000991105,2.506384045103167,2.5215844697422996
S00711,L0035,T01,711,-0.937032,0.267928,1.0,0.824781,22.031359,2.872328,2.182519,3.607445,PASS,2.20841945132102,2.6409697247879635,0.6639085486789802,-0.45845072478796345,0.806815733651519
S00671,L0033,T01,671,-0.044667,0.387853,3.0,0.80718,20.845416,5.822389,-1.018808,5.910853,PASS,4.968388729585319,-1.3392987159527396,0.854000270414681,0.3204907159527397,0.9121572018463966
S00461,L0023,T02,461,-0.384534,-0.897738,1.0,0.763515,21.806328,-2.436989,-2.768401,3.688219,PASS,-1.6249174635254047,-1.0938032011888459,-0.8120715364745954,-1.674597798811154,1.8611120246066255
S00211,L0010,T01,211,-0.631473,0.133816,1.0,0.863476,21.623671,3.885947,-1.257348,4.208722,PASS,2.2496709769952785,1.037252130542948,1.6362760230047213,-2.294600130542948,2.8182599210413257
S00675,L0033,T01,675,-0.461961,0.731984,3.0,1.0,22.027307,5.09646,0.490166,5.119977,PASS,5.823563588192142,1.0768813754122455,-0.7271035881921417,-0.5867153754122455,0.9342989669838129
S00624,L0031,T01,624,0.35865,0.053118,3.0,0.793284,21.704336,6.460355,-3.941734,7.567923,PASS,4.130357235774477,-3.6772829174159245,2.3299977642255225,-0.26445108258407535,2.3449571331638075
S00400,L0020,T01,400,0.235652,0.186131,3.0,0.76785,20.913353,5.544401,-2.033832,5.905663,PASS,4.552889573130017,-2.9246056466634154,0.991511426869983,0.8907736466634155,1.332881314747787
S00229,L0011,T02,229,0.775421,-0.997428,1.0,0.812771,21.098197,-0.423823,-6.830318,6.843454,PASS,0.048242298656544946,-7.222906069969268,-0.47206529865654495,0.39258806996926765,0.6139796730168577
S00449,L0022,T01,449,-0.070492,-0.304912,2.0,0.768175,22.203067,0.569648,-3.285121,3.334145,PASS,1.2817096484498653,-2.220561431580871,-0.7120616484498653,-1.0645595684191291,1.2807493376558357
S00258,L0012,T01,258,0.82314,0.236665,2.0,0.945637,21.965006,5.062701,-5.427712,7.422331,PASS,6.033287072168983,-5.7882030025942335,-0.9705860721689836,0.36049100259423383,1.0353700239237233
S00791,L0039,T01,791,-0.446878,0.055233,3.0,0.82836,21.640297,2.188678,1.546196,2.679745,PASS,2.20669396782351,0.1374940299139915,-0.018015967823509893,1.4087019700860084,1.4088171689828382
S00247,L0012,T02,247,-0.630447,-0.623847,1.0,0.888076,21.835343,-0.676487,0.105347,0.68464,PASS,-0.5833044973012793,0.5013480955224874,-0.09318250269872064,-0.3960010955224874,0.40681672343231823
S00134,L0006,T03,134,-0.636635,0.814597,1.0,0.897171,21.182488,6.015763,2.649026,6.573183,PASS,4.613194760243474,1.7057577450191874,1.4025682397565253,0.9432682549808127,1.69025224982198
S00416,L0020,T02,416,0.071802,-0.192472,2.0,0.699701,22.828194,1.939543,-3.001907,3.573972,PASS,3.4906532296410435,-2.5873373984466745,-1.5511102296410435,-0.41456960155332556,1.6055562584441485
S00555,L0027,T01,555,-0.3353,-0.490451,1.0,0.785662,21.669965,0.006676,-0.151807,0.151954,PASS,-0.3066718577107448,-1.3279409518136345,0.3133478577107448,1.1761339518136344,1.2171597892391408
S00275,L0013,T02,275,-0.066519,0.630888,1.0,0.832763,22.75133,8.837932,-0.61019,8.858971,FAIL,7.429518908359238,-0.9534328838989827,1.408413091640762,0.3432428838989827,1.4496355107586114
S00087,L0004,T01,87,0.50637,-0.115065,2.0,0.905727,22.006979,2.760833,-3.47443,4.437777,PASS,3.50227965864695,-4.788369086969961,-0.7414466586469501,1.3139390869699614,1.5087011207943681
S00757,L0037,T04,757,-0.028575,0.079295,4.0,0.818479,22.51748,6.037982,-1.072715,6.132531,PASS,5.347216516916587,-1.1434991479097496,0.6907654830834131,0.07078414790974952,0.6943827101928521
S00214,L0010,T01,214,-0.075422,0.252796,4.0,0.860492,23.229403,5.004487,0.725561,5.056811,PASS,3.9556403429894327,-1.2028346365341258,1.0488466570105675,1.928395636534126,2.195174034313931
S00415,L0020,T03,415,-0.399322,0.41453,2.0,0.8692869999999999,22.717986,2.935242,-0.821393,3.048004,PASS,3.470324237535409,0.49384959715472165,-0.5350822375354087,-1.3152425971547217,1.4199211563661542
S00194,L0009,T02,194,0.709537,0.024328,2.0,0.717314,20.408122,4.513596,-5.664893,7.243174,PASS,6.046856213103124,-5.079235449624124,-1.5332602131031239,-0.5856575503758759,1.6413048611995604
S00776,L0038,T04,776,-0.835019,-0.364848,2.0,0.797487,21.518412,1.692449,-0.223891,1.707194,PASS,0.8339478364335755,1.347178373028608,0.8585011635664246,-1.571069373028608,1.790330478630526
S00543,L0027,T01,543,0.477341,-0.066265,1.0,0.769189,21.568657,5.619108,-4.308531,7.080806,PASS,3.904740880537397,-4.312252462111,1.7143671194626027,0.0037214621109997736,1.7143711586394426
S00124,L0006,T01,124,0.062088,0.365728,2.0,0.881943,21.647001,3.087876,-1.767855,3.55813,PASS,5.115177371379885,-1.7714087380963837,-2.027301371379885,0.0035537380963837073,2.027304486122699
S00660,L0033,T03,660,-0.600776,-0.590238,1.0,0.900794,22.260559,-2.315723,-1.256491,2.634643,PASS,-2.1306003936435056,-0.9937310821366863,-0.18512260635649458,-0.26275991786331376,0.3214236360626845
S00693,L0034,T01,693,-0.430784,-0.015275,2.0,0.958441,22.089311,2.39908,-1.205005,2.684702,PASS,2.058300826762007,0.05985834608078555,0.3407791732379932,-1.2648633460807857,1.309965545032178
S00021,L0001,T03,21,-0.831156,-0.095642,3.0,0.69742,22.083351,-1.465328,-0.307404,1.497226,PASS,-0.39601392808511937,1.6589593343883229,-1.0693140719148806,-1.966363334388323,2.238306803640186
S00044,L0002,T01,44,-0.522159,0.251788,3.0,0.948821,23.082991,3.923571,2.496301,4.650369,PASS,3.0868542896542612,0.7458560697056362,0.8367167103457387,1.7504449302943637,1.9401423420370563
S00771,L0038,T02,771,-0.418453,-0.903233,1.0,0.979631,21.64134300000001,1.031668,-2.728596,2.917117,PASS,-1.7203041256840708,-0.9244193571183872,2.7519721256840706,-1.8041766428816128,3.2906540291044983
S00205,L0010,T01,205,0.481343,-0.933672,4.0,0.700714,22.192266,-3.056178,-6.736412,7.397261,PASS,-0.8939677428587052,-6.052370235330603,-2.162210257141295,-0.6840417646693968,2.2678329594348536
S00799,L0039,T04,799,0.195655,0.862252,2.0,0.932374,21.750261,9.512843,-4.049726,10.338978,FAIL,9.606822961337597,-1.7774479650915411,-0.09397996133759712,-2.2722780349084584,2.274220679938616
S00187,L0009,T01,187,0.028362,-0.91011,3.0,0.836346,21.827443,-1.239195,-3.000876,3.246669,PASS,-1.8625832548518764,-3.349682410427766,0.6233882548518763,0.34880641042776617,0.7143380349965772
S00554,L0027,T03,554,0.714001,0.308526,4.0,0.80808,22.178457,6.102388,-2.977673,6.790116,PASS,5.671966825135723,-4.499567702415749,0.43042117486427767,1.5218947024157496,1.5815896664472324
S00245,L0012,T01,245,-0.741901,0.173873,3.0,0.928828,22.374111,1.479672,0.906666,1.735359,PASS,2.138393690532579,1.6858239100290922,-0.6587216905325788,-0.7791579100290922,1.0202947193526983
S00109,L0005,T01,109,-0.725317,0.546287,4.0,0.743506,23.308803,3.728539,4.626735,5.94211,PASS,4.027878641786068,2.3737612273490876,-0.2993396417860681,2.2529737726509125,2.272772545020178
S00679,L0033,T01,679,0.906805,-0.620889,1.0,0.600713,21.926438,2.565285,-7.575521,7.998075,PASS,2.0395151796607363,-7.166828111380113,0.5257698203392636,-0.4086928886198873,0.6659307630587801
S00104,L0005,T02,104,-0.238332,-0.951336,2.0,0.728223,20.913127,-0.851315,-1.746588,1.943015,PASS,-1.3325737452580473,-2.4369521093241575,0.48125874525804724,0.6903641093241575,0.8415536722813864
S00730,L0036,T01,730,0.646023,0.785814,3.0,0.761717,21.519547,9.573857,-2.905437,10.005014,FAIL,8.775793114975926,-4.0974764359796625,0.7980638850240744,1.1920394359796624,1.4345256991460387
S00117,L0005,T02,117,0.992209,0.210174,4.0,0.8012,23.01046,7.285628,-7.43575,10.410127,FAIL,7.599855732706401,-6.675579952002876,-0.31422773270640114,-0.7601700479971241,0.8225555117277833
S00177,L0008,T02,177,-0.958427,0.038658,4.0,1.0,21.668129,1.644984,3.521397,3.886671,PASS,2.4615296323209526,2.911549382140497,-0.8165456323209526,0.6098476178595029,1.0191471369097471
S00049,L0002,T01,49,0.378965,0.138941,3.0,0.918284,23.969589,7.662572,-5.847289,9.638766,FAIL,4.64243161858565,-3.6633436092663985,3.0201403814143504,-2.1839453907336015,3.7270451289401048
S00613,L0030,T04,613,0.424949,-0.640014,4.0,0.806471,22.897196,3.408048,-12.485706,5.36417,PASS,3.007355978945914,-4.949169396357564,0.40069202105408586,-7.536536603642436,7.54718080304021
S00213,L0010,T02,213,0.388648,-0.80982,2.0,0.894144,24.381399,0.373817,-4.240421,4.256866,PASS,0.7880747829540526,-5.0031782636097715,-0.41425778295405263,0.762757263609771,0.867990872030042
S00500,L0025,T01,500,-0.992831,0.988419,4.0,0.837953,21.908737,6.286532,4.780382,7.897629,PASS,5.702908192229524,4.459555998416649,0.5836238077704765,0.3208260015833515,0.665992546721411
