sample_id,lot_id,tool_id,sequence,field_x,field_y,reticle_id,align_quality,ambient_temp_c,overlay_x_nm,overlay_y_nm,residual_nm,spec_pass
S00516,L0025,T01,516,-0.24507,0.500968,4.0,0.908401,22.04434,4.711709,-2.020965,5.126841,PASS
S00394,L0019,T02,394,0.786771,-0.042923,1.0,0.807104,22.625964,6.736363,-4.792782,8.267366,FAIL
S00414,L0020,T02,414,0.096032,-0.396336,2.0,0.995125,21.494194,0.701377,-0.943121,1.175333,PASS
S00077,L0003,T01,77,-0.706342,-0.843614,2.0,1.0,21.370375,-2.825678,0.75091,2.923751,PASS
S00145,L0007,T01,145,-0.287492,-0.600718,3.0,0.771971,21.448337,-0.992496,-1.454758,1.76107,PASS
S00363,L0018,T01,363,-0.953806,-0.07977,4.0,0.738954,22.846468,-0.257545,-0.125908,0.286674,PASS
S00497,L0024,T04,497,0.523456,-0.169212,2.0,0.811946,22.666115,5.556208,-5.614455,7.898959,PASS
S00524,L0026,T01,524,-0.592176,0.371945,3.0,0.908241,22.64142,3.779654,-0.325952,3.793683,PASS
S00138,L0006,T01,138,0.322991,0.920957,1.0,0.813036,21.922168,9.034808,-2.266088,9.314661,FAIL
S00732,L0036,T01,732,0.955764,-0.362094,2.0,0.736388,20.93383,3.735177,-8.282154,9.085462,FAIL
S00664,L0033,T02,664,0.906658,-0.882944,1.0,0.731032,21.980656,2.377704,-8.364946,8.69631,FAIL
S00498,L0024,T01,498,-0.42508,0.822598,3.0,0.774199,20.875976,7.664757,1.901241,7.897038,PASS
S00546,L0027,T01,546,-0.075988,-0.7709,1.0,0.853274,23.228856,-2.30492,-6.164478,6.581295,PASS
S00574,L0028,T01,574,-0.460846,0.218823,1.0,0.726597,22.739156,4.868571,0.492513,4.893419,PASS
S00508,L0025,T03,508,-0.228441,-0.231339,2.0,0.849853,22.442421,0.524685,-1.721347,1.799536,PASS
S00034,L0001,T02,34,-0.793621,0.603645,3.0,0.961857,21.389762,6.049859,2.625581,6.595033,PASS
S00159,L0007,T02,159,-0.154337,0.438715,2.0,1.0,22.3526,6.138604,-1.170466,6.249196,PASS
S00302,L0015,T01,302,0.7726,0.982597,1.0,0.946586,23.500118,10.09515,-4.392976,9.813862,FAIL
S00653,L0032,T01,653,-0.85439,0.488303,1.0,0.989018,22.188416,2.890084,3.558529,4.58429,PASS
S00278,L0013,T01,278,0.572809,-0.958944,2.0,0.957652,21.989366,-0.593774,-8.117689,8.139376,FAIL
S00020,L0001,T04,20,-0.534049,0.482073,2.0,0.987883,21.10612,3.176439,1.003798,3.331272,PASS
S00339,L0016,T03,339,-0.94905,-0.577249,2.0,0.780643,20.869327,-3.572418,2.889431,4.594669,PASS
S00224,L0011,T02,224,0.171353,-0.698495,3.0,0.938801,22.482363,0.449029,-3.382029,3.411707,PASS
S00127,L0006,T01,127,-0.564141,-0.848814,1.0,0.792828,21.200174,-2.847441,-3.167506,4.259227,PASS
S00626,L0031,T02,626,0.851217,-0.390867,1.0,0.783269,22.387937,5.627816,-3.858443,6.823481,PASS
S00126,L0006,T03,126,0.887737,-0.970114,3.0,0.874536,22.264084,-1.247551,-8.350632,8.443307,FAIL
S00418,L0020,T01,418,-0.418722,-0.018927,3.0,0.97837,21.048991,1.016855,2.29331,2.508638,PASS
S00496,L0024,T02,496,-0.642012,-0.977534,1.0,0.873793,22.757803,-3.162662,0.940605,3.299571,PASS
S00291,L0014,T01,291,0.298128,0.182443,3.0,0.87647,23.454916,4.643113,-4.92658,6.769763,PASS
S00559,L0027,T03,559,-0.575903,0.570929,3.0,0.779212,22.447041,3.920598,1.667826,4.260602,PASS
S00514,L0025,T03,514,-0.109835,0.322253,4.0,0.954441,21.458756,3.377594,-0.083255,3.37862,PASS
S00471,L0023,T01,471,-0.874776,0.406537,1.0,0.856608,22.483749,3.131364,2.151405,3.799208,PASS
S00071,L0003,T01,71,-0.762069,-0.169446,1.0,0.864467,21.514419,0.166642,2.912586,2.91735,PASS
S00650,L0032,T02,650,0.416671,0.645926,2.0,0.684386,22.115845,9.654104,-2.514554,9.976207,FAIL
S00443,L0022,T04,443,-0.978662,0.006794,1.0,0.825827,20.794761,1.923496,3.027317,3.586709,PASS
S00298,L0014,T01,298,-0.813022,-0.794902,3.0,0.816748,22.994452,-4.91035,2.142887,5.357565,PASS
S00053,L0002,T03,53,0.080169,-0.363727,1.0,0.870736,22.355877,-0.052977,-3.314022,3.314445,PASS
S00793,L0039,T02,793,0.000411,0.729439,2.0,0.917462,21.320629,7.096985,-0.339109,7.105082,PASS
S00637,L0031,T03,637,0.096064,-0.50839,1.0,1.0,21.495721,-1.481963,-1.723022,2.272668,PASS
S00235,L0011,T03,235,0.378036,0.974399,3.0,0.93108,22.214811,9.74341,-0.821635,9.777991,FAIL
S00713,L0035,T01,713,-0.529369,0.956851,1.0,0.857008,22.234081,6.420269,2.038928,6.736252,PASS
S00098,L0004,T03,98,-0.824647,0.953243,1.0,0.890774,21.651424,4.631878,2.735696,5.379435,PASS
S00120,L0006,T01,120,-0.853125,0.01562,3.0,1.0,22.090533,2.088222,1.232742,2.424937,PASS
S00115,L0005,T01,115,0.251191,-0.113751,2.0,0.902907,22.109016,6.544001,-3.116922,7.248389,PASS
S00210,L0010,T01,210,-0.422822,0.405734,3.0,0.757949,22.182754,3.088033,-0.330529,3.105672,PASS
S00661,L0033,T01,661,0.744137,-0.736676,4.0,0.893469,22.145951,-0.265418,-6.989037,6.994075,PASS
S00755,L0037,T01,755,0.619664,-0.263775,4.0,0.809079,22.937742,3.869895,-4.433541,5.884927,PASS
S00009,L0000,T01,9,0.57232,0.236435,4.0,0.881705,22.495293,3.031899,-3.942746,4.973696,PASS
S00030,L0001,T03,30,-0.143074,0.454143,2.0,0.993333,21.937464,5.217681,0.062376,5.218054,PASS
S00510,L0025,T02,510,-0.942484,-0.131099,4.0,0.949824,21.233539,-0.259469,1.634098,1.654569,PASS
S00362,L0018,T03,362,0.014373,0.029547,1.0,0.980426,22.012000999999998,4.046381,-0.815999,4.127838,PASS
S00051,L0002,T04,51,0.657456,-0.176649,2.0,0.848426,22.719757,3.903279,-5.268277,6.556701,PASS
S00233,L0011,T01,233,-0.944029,-0.610542,4.0,0.996595,22.092545,-4.734657,0.794008,4.800773,PASS
S00035,L0001,T02,35,0.116851,0.694724,2.0,0.953563,23.950044,7.444229,-0.939245,7.503248,PASS
S00221,L0011,T01,221,0.035089,-0.955682,2.0,0.822069,22.48904,-3.152928,-2.982259,4.339911,PASS
S00427,L0021,T03,427,-0.996431,-0.347178,4.0,0.799858,22.157835,-2.514349,-0.697764,2.609373,PASS
S00756,L0037,T02,756,0.564583,-0.777954,2.0,0.674224,21.789763,0.994748,-5.069395,5.166071,PASS
S00165,L0008,T03,165,0.600089,-0.79738,1.0,1.0,21.501425,-0.259902,-4.87877,4.885688,PASS
S00423,L0021,T03,423,0.999269,0.398531,4.0,0.813384,21.727792,7.231158,-4.157983,8.341371,FAIL
S00576,L0028,T03,576,-0.692247,0.858472,4.0,0.80725,21.68153,5.565166,3.835925,6.759097,PASS
S00425,L0021,T03,425,0.648498,0.72881,2.0,0.842514,22.497267,6.467791,-3.971927,7.590028,PASS
S00318,L0015,T01,318,-0.415861,-0.953971,4.0,0.856792,21.873322,-4.569699,-1.64422,4.856502,PASS
S00293,L0014,T01,293,-0.330177,-0.15711,4.0,0.957815,20.951633,1.524722,-0.753415,1.70071,PASS
S00453,L0022,T01,453,-0.554092,-0.766578,1.0,0.881334,23.425959,-1.890799,0.771186,2.042021,PASS
S00136,L0006,T01,136,0.660467,-0.426235,4.0,0.721402,23.059208,1.389736,-6.390957,6.540314,PASS
S00795,L0039,T01,795,-0.127508,-0.550041,1.0,0.91519,20.966018,0.361621,-3.27402,3.293931,PASS
S00208,L0010,T03,208,0.80578,0.330607,1.0,0.967784,23.026848,7.011868,-4.325954,8.238943,FAIL
S00017,L0000,T01,17,0.940029,-0.758066,3.0,0.870582,20.545954,0.38859,-6.207162,6.219313,PASS
S00426,L0021,T02,426,0.52432,0.565342,2.0,0.883443,22.245817,6.463066,-5.244532,8.323241,FAIL
S00295,L0014,T02,295,0.689717,0.426232,4.0,7.77189,22.633916,8.540237,-5.821285,10.335522,FAIL
S00283,L0014,T01,283,0.431332,-0.756581,3.0,0.983089,21.616207,-0.94532,-5.660023,5.738422,PASS
S00692,L0034,T01,692,-0.546507,-0.045576,1.0,0.897921,22.270607,2.829638,-1.521874,3.212935,PASS
S00602,L0030,T03,602,-0.171835,0.491746,2.0,0.883524,21.52191,4.834514,-1.148038,4.968955,PASS
S00627,L0031,T01,627,-0.010217,0.037007,1.0,0.884297,21.090314,5.768282,-2.808926,6.415851,PASS
S00655,L0032,T01,655,0.060026,-0.619428,3.0,1.0,22.161348,0.43,-3.217692,3.246296,PASS
S00286,L0014,T01,286,-0.238379,0.349794,2.0,0.720587,22.950852,5.944507,-1.116224,6.048398,PASS
S00521,L0026,T01,521,-0.848832,-0.287172,2.0,0.826825,22.122555,0.189951,-0.189379,0.268227,PASS
S00413,L0020,T02,413,-0.654189,-0.326653,1.0,0.995823,21.156468,1.894851,1.529395,2.435058,PASS
S00393,L0019,T01,393,0.285189,-0.039407,3.0,0.905067,21.547985,2.35782,-4.245272,4.856094,PASS
S00244,L0012,T01,244,-0.226175,0.401124,4.0,0.875806,23.966749,4.470268,-0.629528,4.514377,PASS
S00149,L0007,T04,149,0.403971,0.973336,1.0,0.898837,22.620879,10.552502,-2.702499,10.893062,FAIL
S00648,L0032,T01,648,0.706974,0.330192,2.0,0.767431,23.437819,7.648051,-3.909404,8.589303,FAIL
S00304,L0015,T01,304,0.794227,0.549076,3.0,0.810387,22.471872,7.854273,-3.742003,8.700126,FAIL
S00263,L0013,T02,263,-0.586248,-0.889759,3.0,0.792487,22.129622,-0.365923,-0.828154,0.905394,PASS
S00354,L0017,T01,354,0.831249,0.527311,4.0,0.867158,21.919815,7.27873,-2.525639,7.704464,PASS
S00018,L0000,T03,18,-0.65163,-0.116138,3.0,0.779564,21.457605,0.173096,1.907576,1.915413,PASS
S00139,L0006,T01,139,0.23087,-0.969053,4.0,0.694053,22.429971,-2.675883,-4.459442,5.20067,PASS
S00064,L0003,T01,64,-0.83107,0.909626,2.0,0.973349,20.992717,3.081985,3.675323,4.796523,PASS
S00763,L0038,T01,763,-0.111219,-0.420263,3.0,0.760157,21.852384,1.820475,-2.628924,3.197714,PASS
S00026,L0001,T02,26,-0.003143,0.575948,3.0,0.905712,21.429181,6.469932,-2.987344,7.126307,PASS
S00586,L0029,T02,586,0.858447,0.238598,3.0,0.726313,22.113568,7.069473,-5.36758,8.876281,FAIL
S00374,L0018,T01,374,0.123092,0.46194,4.0,0.813895,21.372984,7.70338,-0.880266,7.753511,PASS
S00005,L0000,T01,5,0.741771,-0.063866,1.0,0.967577,21.039965,3.91121,-4.295878,5.809658,PASS
S00364,L0018,T01,364,-0.692081,-0.314497,1.0,0.873792,20.917547,-0.340231,0.831127,0.898069,PASS
S00536,L0026,T04,536,-0.610391,0.573522,2.0,0.992567,22.484872,6.065344,0.50725,6.086518,PASS
S00274,L0013,T04,274,-0.901066,-0.593982,2.0,0.833718,21.896343,1.186033,3.466244,3.663539,PASS
S00404,L0020,T02,404,0.242202,0.685016,4.0,0.821811,22.700417,7.848264,-2.600204,8.267788,FAIL
S00001,L0000,T01,1,-0.882885,-0.952231,1.0,1.0,22.795746,-5.718328,1.488583,5.908905,PASS
S00039,L0001,T03,39,0.770529,0.48918,3.0,0.703732,25.160948,6.446947,-4.167873,7.676867,PASS
S00523,L0026,T02,523,-0.875034,0.938476,1.0,0.808581,21.416044,8.956284,3.068699,9.467414,FAIL
S00267,L0013,T01,267,0.701747,-0.649081,2.0,0.758205,22.377961,2.518559,-7.569512,7.977509,PASS
S00333,L0016,T01,333,0.128637,0.430326,2.0,0.978786,21.662993,5.626155,-2.818333,6.292585,PASS
S00042,L0002,T03,42,-0.056729,-0.784059,2.0,0.867838,21.345759,-2.782698,-4.403177,5.208779,PASS
S00055,L0002,T01,55,0.578032,-0.810688,3.0,0.917022,20.547555,-0.831698,-5.035497,5.103719,PASS
S00749,L0037,T01,749,0.241684,0.085229,1.0,0.932002,22.3853,4.711891,-1.604261,4.977506,PASS
S00282,L0014,T01,282,0.166757,-0.278062,4.0,0.88251,21.441409,0.899651,-3.460485,3.575518,PASS
S00041,L0002,T02,41,-0.425718,0.097061,1.0,0.714778,23.055593,4.218765,0.874383,4.308425,PASS
S00708,L0035,T02,708,-0.383213,0.528801,3.0,0.987189,21.340846,6.762614,1.822648,7.003927,PASS
S00103,L0005,T01,103,0.776507,-0.088402,1.0,0.944162,21.346476,3.343035,-5.258616,6.231286,PASS
S00192,L0009,T01,192,-0.261946,0.691412,3.0,0.652211,21.597781,5.846319,-0.282874,5.853158,PASS
S00369,L0018,T03,369,0.130111,-0.39716,3.0,0.828363,21.045902,-0.363465,-1.786635,1.823231,PASS
S00758,L0037,T01,758,0.769803,-0.329537,3.0,0.86933,22.287692,3.521431,-7.102912,7.927915,PASS
S00128,L0006,T02,128,-0.856119,-0.81784,3.0,0.972344,22.808108,-1.738613,1.630417,2.383492,PASS
S00601,L0030,T02,601,0.934452,0.010057,2.0,0.866092,21.619024,6.2749,-4.949206,7.991809,PASS
S00320,L0016,T01,320,-0.14223,-0.407838,2.0,0.81437,22.466267,0.077561,-0.883925,0.887321,PASS
S00782,L0039,T01,782,-0.049983,-0.914299,1.0,0.671838,22.60651,-0.573729,-4.477685,4.514292,PASS
S00373,L0018,T04,373,0.578398,0.417327,2.0,1.0,22.739111,7.919989,-2.418525,8.281032,FAIL
S00160,L0008,T01,160,-0.513959,0.091668,2.0,0.948525,21.67636,2.677937,0.882069,2.819466,PASS
S00659,L0032,T01,659,0.086189,0.425181,1.0,0.753641,21.62656,6.765973,-2.841922,7.33859,PASS
S00059,L0002,T02,59,0.272428,-0.315857,3.0,0.858915,22.086174,2.46904,-3.897066,4.613381,PASS
S00336,L0016,T01,336,-0.058168,-0.655193,3.0,0.944103,20.478042,-1.02569,-1.445274,1.772247,PASS
S00487,L0024,T01,487,-0.803401,0.499926,2.0,0.834801,21.994348,2.799843,1.820246,3.339523,PASS
S00578,L0028,T01,578,-0.089111,0.708558,2.0,0.81676,23.043117,5.072479,-0.855015,5.144035,PASS
S00381,L0019,T01,381,0.732658,0.555988,2.0,0.715744,21.280254,7.751139,-3.438477,8.47958,FAIL
S00565,L0028,T04,565,0.207492,0.507057,3.0,1.0,22.344919,7.320468,-2.060771,7.605001,PASS
S00779,L0038,T02,779,-0.515927,0.015666,3.0,0.741481,22.582286,4.321589,1.903069,4.722055,PASS
S00724,L0036,T01,724,-0.582123,-0.414708,4.0,0.856656,23.214473,-0.014315,-1.561224,1.56129,PASS
S00280,L0014,T02,280,0.599951,0.136946,1.0,0.803756,21.566241,6.873784,-5.112257,8.56645,FAIL
S00397,L0019,T01,397,-0.521228,-0.323891,3.0,0.949095,22.936747,-1.658366,-0.181083,1.668223,PASS
S00520,L0026,T02,520,-0.609198,-0.104446,3.0,0.705,22.053622,1.928092,0.002834,1.928094,PASS
S00257,L0012,T01,257,-0.613883,-0.218484,2.0,0.78838,22.041528,-0.879494,-0.376898,0.956849,PASS
S00012,L0000,T01,12,0.39578,0.383051,3.0,0.842213,23.212694,4.958568,-5.56128,7.450855,PASS
S00598,L0029,T01,598,0.615102,0.838074,4.0,0.762711,22.607731,8.519891,-4.338879,9.561089,FAIL
S00460,L0023,T02,460,0.259695,-0.933293,2.0,0.812948,23.054263,0.509986,-4.662671,4.690478,PASS
S00631,L0031,T02,631,-0.616181,0.119169,2.0,0.637293,22.360132,4.79228,0.48755,4.817017,PASS
S00541,L0027,T02,541,-0.733958,-0.553749,1.0,0.798908,23.0168,0.113679,1.796818,1.800411,PASS
S00600,L0030,T02,600,0.930989,-0.602045,2.0,0.846542,21.716357,3.92693,-8.40241,9.274766,FAIL
S00537,L0026,T02,537,-0.932158,-0.27975,4.0,0.916237,23.160182,2.789896,1.897602,3.37408,PASS
S00412,L0020,T02,412,0.916029,0.020749,2.0,0.85398,20.974391,7.902995,-6.709893,10.367256,FAIL
S00319,L0015,T02,319,-0.257864,-0.655437,1.0,0.646538,22.44332,0.39413,-1.830304,1.872258,PASS
S00079,L0003,T01,79,0.642854,0.614258,4.0,0.864699,20.922145,8.123636,-1.662743,8.292055,FAIL
S00595,L0029,T03,595,0.322008,-0.472907,1.0,0.877787,21.925544,-1.027449,-5.30881,5.407321,PASS
S00202,L0010,T03,202,0.122062,0.840492,1.0,0.806532,21.758331,5.062944,-1.979654,5.436215,PASS
S00479,L0023,T01,479,0.040685,0.675703,1.0,0.915021,21.404285,7.372502,-2.578579,7.810432,PASS
S00518,L0025,T01,518,-0.36252,-0.103855,2.0,0.766162,22.305822,2.425019,-1.030011,2.634699,PASS
S00346,L0017,T01,346,-0.700663,-0.204366,1.0,0.975128,20.693019,1.665031,1.620635,2.323529,PASS
S00557,L0027,T02,557,0.134231,0.354523,4.0,0.801008,21.806895,5.404316,-2.850668,6.110068,PASS
S00242,L0012,T01,242,0.169843,0.021084,4.0,0.846465,20.84972,1.232777,-3.323661,3.544921,PASS
S00733,L0036,T01,733,0.342572,0.980482,4.0,0.778081,20.517268,8.44756,-2.750113,8.88394,FAIL
S00591,L0029,T01,591,0.35656,0.010039,1.0,0.921729,23.513285,5.736671,-6.386668,8.584807,FAIL
S00234,L0011,T02,234,0.583066,0.107163,3.0,0.776398,21.858332,4.891613,-3.510875,6.021139,PASS
S00141,L0007,T01,141,-0.820895,-0.210762,3.0,0.997831,20.778547,-0.682544,1.53464,1.679579,PASS
S00529,L0026,T01,529,0.620503,-0.539446,2.0,1.0,21.697225,1.675404,-6.496365,6.70893,PASS
S00747,L0037,T01,747,-0.610619,-0.714429,4.0,0.917502,22.455747,-0.514677,0.302403,0.596942,PASS
S00119,L0005,T02,119,-0.31826,-0.993688,2.0,0.894363,20.565548,-1.44381,-1.088562,1.808191,PASS
S00680,L0034,T03,680,-0.29043,0.162872,4.0,0.811154,21.896582,2.797795,-0.310799,2.815005,PASS
S00180,L0009,T02,180,-0.876184,-0.693371,1.0,0.786562,21.062954,-1.492211,2.639904,3.032456,PASS
S00526,L0026,T01,526,-0.823824,-0.416433,2.0,0.72251,22.351894,-0.637903,0.107854,0.646957,PASS
S00386,L0019,T01,386,0.566749,-0.52639,1.0,0.854501,21.718367,0.290493,-6.774191,6.780417,PASS
S00322,L0016,T01,322,0.823163,0.298597,1.0,0.807147,23.551473,6.846719,-4.494287,8.190004,FAIL
S00468,L0023,T01,468,-0.942082,-0.345522,1.0,0.668672,22.95053,0.648962,-0.56492,0.860399,PASS
S00314,L0015,T02,314,-0.963325,0.552444,4.0,0.810251,20.393229,4.844994,3.353721,5.892488,PASS
S00367,L0018,T01,367,-0.709046,0.723285,2.0,0.759381,21.51014,5.408462,4.370034,6.95332,PASS
S00558,L0027,T03,558,0.87248,-0.533912,3.0,0.967015,23.720104,1.399557,-5.447578,5.624488,PASS
S00074,L0003,T02,74,0.25358,-0.964357,1.0,0.981254,21.081127,-1.413101,-4.231973,4.461665,PASS
S00563,L0028,T02,563,0.360439,0.328617,2.0,0.875267,22.935345,8.747327,-3.588987,9.454975,FAIL
S00261,L0013,T02,261,-0.217613,0.632378,1.0,0.951558,21.519354,6.778896,0.541111,6.800458,PASS
S00033,L0001,T04,33,0.926797,-0.967614,4.0,0.88713,23.249327,1.314905,-8.173161,8.278256,FAIL
S00037,L0001,T01,37,0.626487,0.580605,4.0,0.786443,21.537818,8.1092,-4.397181,9.224659,FAIL
S00328,L0016,T01,328,-0.459324,-0.318484,1.0,0.984935,21.486686,1.873713,-0.829276,2.049024,PASS
S00728,L0036,T02,728,0.17896,0.350599,1.0,0.795796,22.034699,7.859047,-4.445875,9.02942,FAIL
S00315,L0015,T03,315,-0.819993,0.364705,4.0,0.787524,21.456889,3.491875,2.611408,4.360348,PASS
S00584,L0029,T01,584,0.871227,-0.385488,1.0,0.86144,21.740615,4.112507,-6.68651,7.849976,PASS
S00544,L0027,T03,544,0.816366,-0.930262,2.0,0.855203,21.556728,0.890767,-8.58496,8.631049,FAIL
S00112,L0005,T01,112,-0.036743,-0.186092,2.0,0.751164,22.3939,0.153557,-4.856524,4.858951,PASS
S00620,L0031,T04,620,-0.968514,-0.162009,4.0,0.855491,20.84483,2.50613,1.635886,2.992793,PASS
S00628,L0031,T04,628,-0.773138,0.775723,3.0,0.943711,23.015015,9.966646,3.436985,10.542623,FAIL
S00121,L0006,T01,121,0.039548,0.740198,3.0,0.81152,22.376421,5.925622,-0.26298,5.931455,PASS
S00392,L0019,T01,392,-0.391966,-0.880474,1.0,0.844805,21.418136,-2.034916,-1.764701,2.69352,PASS
S00792,L0039,T01,792,0.047648,0.97133,4.0,0.894175,21.324397,5.866396,-0.569397,5.893964,PASS
S00509,L0025,T01,509,-0.073597,0.351535,3.0,0.992991,21.334481,3.632596,-1.648329,3.989078,PASS
S00355,L0017,T01,355,-0.613496,-0.967921,4.0,0.970171,22.7021,-2.866897,0.734328,2.959448,PASS
S00608,L0030,T01,608,0.863245,-0.136219,1.0,0.82462,21.237146,2.47323,-5.59901,6.12093,PASS
S00078,L0003,T01,78,-0.197115,0.743856,1.0,1.0,22.267752,6.055734,-0.12479,6.057019,PASS
S00567,L0028,T03,567,-0.439118,-0.719011,3.0,0.888975,21.087442,-3.226481,-1.012515,3.381621,PASS
S00230,L0011,T04,230,0.281603,-0.479593,3.0,0.845258,23.2732,3.905399,-5.827283,7.014939,PASS
S00313,L0015,T01,313,0.416759,-0.524999,4.0,0.771573,21.667992,1.350096,-4.333731,4.539161,PASS
S00301,L0015,T02,301,-0.483791,-0.240128,1.0,0.936636,21.159845,0.717432,-1.726911,1.870008,PASS
S00635,L0031,T03,635,0.71059,-0.495379,1.0,0.890911,20.652101,3.1656,-5.797137,6.605136,PASS
S00583,L0029,T01,583,-0.698546,0.385361,3.0,0.862043,21.618593,4.971831,3.391326,6.018322,PASS
S00769,L0038,T03,769,-0.1663,0.592615,4.0,0.8692869999999999,21.265026,7.809718,-2.376119,8.163187,FAIL
S00580,L0029,T01,580,0.413491,-0.884917,3.0,0.889554,21.321811,-0.30173,-6.399091,6.406201,PASS
S00454,L0022,T02,454,-0.826139,0.54499,4.0,0.82834,21.888396,6.303366,3.143137,7.04356,PASS
S00609,L0030,T02,609,-0.243732,-0.207646,4.0,0.676217,21.035083,3.445855,0.397314,3.468685,PASS
S00150,L0007,T01,150,0.953678,-0.078693,2.0,0.779209,20.837169,2.934492,-5.959603,6.642899,PASS
S00226,L0011,T01,226,-0.880736,-0.355492,1.0,0.733177,21.781116,-1.558028,0.573779,1.660323,PASS
S00668,L0033,T02,668,0.908671,0.87977,3.0,0.82909,22.035794,12.389048,-4.60066,13.215694,FAIL
S00515,L0025,T01,515,-0.440091,-0.184248,3.0,0.895227,21.377223,-0.632892,-1.331389,1.474161,PASS
S00085,L0004,T01,85,-0.828396,-0.971691,4.0,0.766983,22.619251,-3.980606,-0.233307,3.987437,PASS
S00216,L0010,T03,216,0.575013,0.880263,1.0,0.885231,21.70973,7.996413,-1.858142,8.209465,FAIL
S00249,L0012,T01,249,0.382407,-0.570075,1.0,0.93133,22.549297,2.318374,-5.71894,6.170991,PASS
S00294,L0014,T02,294,-0.70199,0.54765,4.0,0.93094,21.54764,7.167932,2.558175,7.610749,PASS
S00678,L0033,T01,678,0.998644,-0.900665,3.0,1.0,22.288341,-0.794615,-6.50465,6.553006,PASS
S00123,L0006,T04,123,0.793657,-0.810554,2.0,0.846707,19.694301,0.458431,-5.94581,5.963456,PASS
S00465,L0023,T02,465,-0.602588,0.009242,3.0,0.932341,22.317447,2.317088,0.954201,2.505872,PASS
S00385,L0019,T02,385,0.982002,0.129745,4.0,0.773473,22.03085,7.09703,-6.547997,9.656299,FAIL
S00011,L0000,T04,11,0.475538,-0.369793,1.0,0.792673,22.936986,4.797016,-3.519599,5.949701,PASS
S00084,L0004,T01,84,-0.70714,-0.161705,3.0,0.889215,22.98937,2.635845,1.798189,3.190793,PASS
S00375,L0018,T02,375,-0.247431,0.011728,2.0,0.801565,22.048193,5.305391,-0.091192,5.306175,PASS
S00451,L0022,T01,451,0.469602,-0.981892,1.0,0.908053,21.447132,-0.153168,-4.697614,4.70011,PASS
S00135,L0006,T01,135,-0.467119,-0.995061,3.0,0.833127,21.961279,-3.655365,0.260067,3.664604,PASS
S00670,L0033,T02,670,0.008936,-0.959513,3.0,0.911159,22.621913,0.5275,-3.381415,3.422313,PASS
S00225,L0011,T02,225,-0.803866,0.347293,1.0,0.923951,22.260194,2.732615,4.839953,5.558087,PASS
S00352,L0017,T01,352,0.562807,0.949644,3.0,0.959427,23.315784,8.156117,-4.496049,9.313254,FAIL
S00004,L0000,T02,4,0.851227,0.994406,1.0,0.970211,21.818866,10.879842,-4.935532,11.946985,FAIL
S00527,L0026,T01,527,-0.16928,0.344412,1.0,0.864105,21.365069,3.917239,-2.089938,4.439888,PASS
S00704,L0035,T04,704,-0.973408,0.192493,3.0,0.959562,21.990321,4.528078,3.357306,5.636931,PASS
S00390,L0019,T01,390,0.947048,0.170559,3.0,0.800083,21.987938,6.909848,-5.902293,9.087522,FAIL
S00765,L0038,T01,765,-0.602967,-0.91788,3.0,0.883573,22.139778,-5.307794,0.336104,5.318425,PASS
S00094,L0004,T01,94,-0.44141,-0.017973,1.0,0.841655,20.829725,1.023182,0.932467,1.38434,PASS
S00683,L0034,T01,683,-0.769595,0.919157,4.0,0.848488,21.891091,6.06136,3.740079,7.122378,PASS
S00783,L0039,T02,783,0.713763,0.077066,2.0,0.804929,21.148549,6.279373,-5.210145,8.15942,FAIL
S00010,L0000,T01,10,0.948471,-0.039811,2.0,0.775793,21.625399,3.188586,-8.151402,8.752854,FAIL
S00540,L0027,T03,540,-0.11581,0.82013,2.0,0.933646,21.653257,7.463232,0.128683,7.464341,PASS
S00440,L0022,T01,440,0.78768,0.323052,1.0,1.0,21.691722,5.601193,-6.914862,8.898802,FAIL
S00142,L0007,T01,142,0.563649,-0.089751,4.0,0.928422,23.103326,1.054114,-5.567266,5.666181,PASS
S00716,L0035,T01,716,0.570247,0.140904,4.0,0.834309,21.523175,6.171818,-2.61271,6.702058,PASS
S00185,L0009,T02,185,0.387821,0.685706,4.0,0.766812,21.68131,7.251374,-4.160483,8.360146,FAIL
S00743,L0037,T01,743,-0.318681,-0.255529,4.0,0.912685,22.950219,1.413232,-2.628625,2.984442,PASS
S00691,L0034,T01,691,-0.470906,0.819432,2.0,0.670433,20.971689000000026,7.268991,0.145522,7.270447,PASS
S00070,L0003,T02,70,0.44388,-0.114311,4.0,1.0,23.267937,4.634191,-3.893189,6.052491,PASS
S00000,L0000,T03,0,0.520785,-0.693234,3.0,0.775887,22.317118,-0.463026,-6.575648,6.59193,PASS
S00534,L0026,T01,534,0.008177,0.189622,1.0,0.77077,21.699636,4.026597,-1.57212,4.32262,PASS
S00076,L0003,T01,76,0.552547,0.516759,1.0,0.889178,21.793035,7.252666,-3.625962,8.108561,FAIL
S00587,L0029,T02,587,-0.795834,0.704833,4.0,0.62868,22.002058,5.836615,1.95563,6.155531,PASS
S00361,L0018,T03,361,-0.91727,-0.792155,1.0,1.0,22.782517,-3.760559,-0.83228,3.851557,PASS
S00663,L0033,T03,663,0.474473,-0.662265,3.0,0.824906,21.713546,1.01861,-4.396243,4.512707,PASS
S00658,L0032,T03,658,-0.836513,-0.133703,1.0,0.878418,21.942682,1.966133,0.581296,2.050264,PASS
S00092,L0004,T03,92,-0.164576,0.514274,4.0,0.700988,21.666504,3.121702,-0.443994,3.153119,PASS
