sample_id,lot_id,tool_id,sequence,temp_c,pressure_torr,gas_flow_sccm,cycles,chamber_age_runs,hours_since_maintenance,thickness_nm,uniformity_pct,sheet_resistance_proxy,next_run_cycle_correction
S00478,L0023,T02,478,381.974811,2.193759,172.800538,114,84.873867,106.636954,64.494187,2.719197,66.657773,12.0
S00120,L0006,T01,120,386.834154,2.378367,170.411022,124,124.993424,50.630167,68.801358,2.954197,60.433285,5.707818
S00683,L0034,T01,683,379.369973,2.50932,173.549346,119,98.112123,74.744947,65.195859,2.405406,63.009664,12.0
S00282,L0014,T03,282,382.628415,2.357761,199.988231,111,160.516058,119.153222,66.776223,2.918522,62.587837,12.0
S00483,L0024,T03,483,396.881085,2.108923,182.627153,136,132.845985,105.494052,70.231284,3.26405,60.707516,-1.101351
S00482,L0024,T01,482,389.773166,2.38444,170.580405,102,125.13682,98.110691,64.981511,3.168446,62.116137,12.0
S00359,L0017,T01,359,383.206708,2.573497,182.685061,111,15.341619,83.63721,64.902302,1.446712,63.049945,12.0
S00754,L0037,T04,754,377.986376,2.924923,190.008481,109,17.53214,138.79568,62.536397,2.249419,66.175007,12.0
S00796,L0039,T01,796,385.832171,2.350109,188.497139,99,36.434065,22.53587,63.708058,1.394596,64.946128,12.0
S00294,L0014,T02,294,384.410824,2.249337,173.991195,130,48.951167,117.828996,68.976988,2.257852,60.129171,4.871485
S00190,L0009,T02,190,393.28552,2.563149,183.131811,104,78.113956,115.822984,65.83442,2.253443,57.878908,12.0
S00471,L0023,T01,471,378.658176,2.228408,168.379332,115,221.16528,12.118254,65.062695,3.842533,64.20268,12.0
S00080,L0004,T01,80,388.527994,2.109016,180.614046,93,,105.454987,59.405946,2.830341,75.663587,12.0
S00694,L0034,T01,694,410.025297,2.176961,194.305315,100,182.130883,56.371185,64.047355,3.440137,70.517477,12.0
S00126,L0006,T05,126,393.267331,2.071723,181.660258,89,55.416609,64.604407,61.352938,2.102263,64.946553,12.0
S00428,L0021,T03,428,376.374527,2.169985,150.37988,94,191.362909,108.644231,59.909806,4.008698,64.389978,12.0
S00611,L0030,T01,611,388.586355,2.213212,183.546009,98,158.307885,118.593194,61.254715,3.389315,68.059388,12.0
S00650,L0032,T02,650,373.256999,2.183693,182.576815,104,8.272887,120.963466,60.801216,1.503164,66.163321,12.0
S00706,L0035,T01,706,391.775099,2.490086,160.681233,130,93.082491,151.171799,68.856105,2.6079,58.440294,5.447121
S00708,L0035,T03,708,379.633988,2.478576,173.999818,115,209.726901,101.045904,64.758431,3.967301,64.983227,12.0
S00737,L0036,T01,737,395.183785,2.257647,195.222843,101,15.589284,153.552575,64.032605,1.477238,66.967586,12.0
S00350,L0017,T02,350,388.563471,2.487172,188.199306,129,152.285634,112.854745,70.203529,3.223472,61.119924,-0.969184
S00426,L0021,T01,426,394.061982,2.236772,178.074112,112,117.735534,49.383702,65.018899,2.803616,65.716419,12.0
S00612,L0030,T01,612,390.167954,2.648679,193.292603,89,113.573894,16.339702,61.134521,3.019668,68.719938,12.0
S00224,L0011,T01,224,377.082303,2.683295,188.873649,110,235.219713,30.35613,64.7191,4.411157,66.132043,12.0
S00270,L0013,T02,270,395.569417,2.320424,189.002365,92,178.387833,114.429806,62.08185,3.951531,65.625398,12.0
S00531,L0026,T01,531,386.295943,2.538938,192.544688,112,140.786359,130.881221,65.170027,3.184583,64.013265,12.0
S00331,L0016,T01,331,402.663982,2.129184,159.786753,85,25.252277,14.343207,60.755057,1.803984,72.506217,12.0
S00496,L0024,T02,496,388.07667,2.722351,177.777958,101,147.817405,11.573586,61.220206,3.169858,69.051278,12.0
S00372,L0018,T02,372,389.057266,2.316798,176.326164,136,115.720915,158.828114,69.184422,2.795742,53.571631,3.883706
S00391,L0019,T02,391,400.569592,2.316664,192.053876,108,227.924875,29.023965,66.379941,4.047584,59.847847,12.0
S00074,L0003,T01,74,382.581478,2.417445,161.725066,131,129.778068,135.43149,69.751582,3.144871,58.475985,1.182943
S00701,L0035,T01,701,398.955226,1.928111,189.657975,98,107.83435,145.865486,65.730705,3.181621,62.731753,12.0
S00569,L0028,T04,569,396.012367,2.794074,164.159492,85,139.631311,122.604944,59.564968,3.426258,69.542463,12.0
S00535,L0026,T01,535,399.870194,2.364507,189.572659,124,162.66607,145.354103,71.056613,3.687739,57.656359,-5.031489
S00493,L0024,T01,493,382.564957,2.638617,162.164305,127,210.819505,1.408441,65.958687,3.913467,62.245942,12.0
S00433,L0021,T03,433,402.253806,2.551273,188.623299,85,10.814127,147.5164,61.047877,1.861612,70.330137,12.0
S00071,L0003,T02,71,379.328596,2.330401,180.010393,109,174.042445,159.764862,63.996426,3.469471,61.00885,12.0
S00680,L0034,T02,680,380.374981,2.582603,182.996093,92,237.954658,10.915921,61.287427,4.739429,70.637961,12.0
S00062,L0003,T03,62,390.443629,2.352213,193.809584,127,,156.761786,69.243609,1.972196,61.593022,3.601861
S00488,L0024,T02,488,379.785984,2.483491,192.355152,99,67.328129,44.386039,61.285486,2.121761,67.69823,12.0
S00327,L0016,T02,327,406.385914,2.455487,182.107687,89,38.162273,114.346308,64.048777,1.83228,67.229024,12.0
S00743,L0037,T03,743,381.117864,2.233155,191.760053,122,213.907161,117.138512,65.078169,4.107925,64.436901,12.0
S00125,L0006,T01,125,389.643831,2.327997,148.04059,83,89.15942,18.195615,58.965783,1.875668,69.650294,12.0
S00315,L0015,T03,315,389.66477,2.572251,168.898062,98,26.244997,136.88416,61.669569,1.797902,70.043893,12.0
S00592,L0029,T02,592,,1.95309,168.338114,97,68.95349,57.627059,62.030378,1.883977,69.669052,12.0
S00316,L0015,T02,316,390.933745,2.586298,163.415009,94,27.560249,37.128459,61.910562,1.461194,69.397199,12.0
S00191,L0009,T01,191,394.777836,2.945429,170.380255,132,12.68103,144.859398,70.371261,1.456851,57.235329,-1.76791
S00041,L0002,T01,41,394.932835,2.304862,193.756758,115,48.297708,131.261274,65.327765,1.999673,63.620201,12.0
S00054,L0002,T01,54,385.094792,2.405859,150.013209,,234.565355,133.200374,67.810508,3.787687,63.075432,10.426152
S00632,L0031,T02,632,398.913906,2.239182,193.423421,92,108.813852,150.226078,63.338177,2.862291,66.801245,12.0
S00697,L0034,T01,697,385.790525,2.46283,184.060916,80,207.018559,66.855553,60.117752,4.11954,65.055043,12.0
S00431,L0021,T02,431,378.095663,2.194443,171.18831,88,71.465232,75.370971,61.004842,2.656466,67.826875,12.0
S00235,L0011,T01,235,385.71074,2.440673,192.924134,131,72.983349,113.141973,70.200227,1.709464,59.178764,-0.953462
S00725,L0036,T01,725,389.096109,2.447116,190.488589,104,172.160443,68.554199,63.364998,3.19214,66.787938,12.0
S00220,L0011,T01,220,380.192775,2.188429,183.827491,112,25.539693,,64.628346,1.50613,62.83989,12.0
S00715,L0035,T01,715,390.654451,2.120328,187.619025,138,180.939833,88.010929,71.865635,3.532372,58.430465,-8.883978
S00695,L0034,T02,695,388.836083,2.000634,184.896955,108,39.453976,83.388492,62.155286,2.375424,65.693095,12.0
S00421,L0021,T01,421,381.78755,2.455098,209.476067,109,65.909418,2.430382,62.16851,2.323401,68.175107,12.0
S00015,L0000,T05,15,404.146667,2.026629,200.676381,97,162.408195,87.227727,63.80314,3.611147,68.208537,12.0
S00457,L0022,T02,457,394.716502,2.527698,165.719541,82,48.844282,17.972341,59.23095,2.409732,70.697329,12.0
S00573,L0028,T02,573,390.906089,2.400351,166.239991,127,219.798387,156.984526,69.437653,4.136571,59.198708,2.677841
S00559,L0027,T01,559,377.176345,2.281736,183.53429,136,189.491898,35.432156,70.283783,3.60667,55.445817,-1.351346
S00541,L0027,T04,541,385.5526,2.28594,188.574985,101,102.901405,83.137835,63.664178,2.650443,66.721254,12.0
S00352,L0017,T02,352,379.948478,2.330208,171.108127,81,119.695637,104.954424,57.109112,2.687176,73.072984,12.0
S00210,L0010,T03,210,399.162591,2.276134,184.588025,140,235.471717,150.624557,72.823546,4.451528,56.511989,-12.0
S00408,L0020,T01,408,401.078099,2.411683,187.379323,138,127.055896,53.317122,70.772002,2.898393,53.414733,-3.6762
S00107,L0005,T05,107,386.922025,2.762399,181.893741,,125.227841,128.689764,63.411265,2.848389,65.072879,12.0
S00144,L0007,T02,144,386.206503,2.621752,186.655056,97,159.682661,115.944974,61.661317,3.55963,62.662402,12.0
S00751,L0037,T01,751,381.457928,2.295497,160.903538,96,4.085824,61.624437,61.412829,1.889152,69.215526,12.0
S00090,L0004,T01,90,391.228402,2.60608,194.473439,128,42.504086,33.098805,68.768,1.806573,54.656206,5.866665
S00396,L0019,T01,396,385.793001,2.316725,158.89487,99,15.108184,155.721789,60.103261,1.46878,68.486151,12.0
S00311,L0015,T02,311,387.216774,2.453359,176.811558,102,68.535714,80.11247,62.426102,1.951739,63.484661,12.0
S00361,L0018,T02,361,394.199818,2.8479,176.13771,81,220.552734,41.496671,59.131912,4.690635,70.475703,12.0
S00259,L0012,T01,259,394.825825,2.413281,160.741569,133,195.224382,34.169065,70.126044,3.582929,58.05155,-0.600209
S00747,L0037,T04,747,384.931972,2.291719,147.39237,133,138.063286,152.814687,67.819901,2.784717,63.084292,10.381426
S00647,L0032,T01,647,387.083293,2.096344,175.097558,108,,82.769918,64.889739,3.662793,58.931505,12.0
S00721,L0036,T01,721,382.007022,2.522943,166.228656,111,104.070549,119.810158,64.726289,2.689537,64.90684,12.0
S00465,L0023,T05,465,398.257033,2.348578,165.989002,100,133.759284,118.559222,64.259119,3.084972,59.443435,12.0
S00724,L0036,T02,724,390.314408,2.174231,194.254568,104,154.769431,75.733215,63.69323,3.527082,69.101361,12.0
S00027,L0001,T02,27,395.173178,2.234085,187.071332,86,176.768832,97.962383,60.195336,3.593316,68.39094,12.0
S00192,L0009,T01,192,378.639617,2.244093,161.934553,121,44.539261,6.274807,67.85485,1.863227,60.772731,10.215
S00546,L0027,T02,546,386.960329,2.864663,170.319986,130,133.30308,131.975462,68.306556,2.971888,61.5145,8.064019
S00318,L0015,T03,318,389.180717,2.079812,177.526081,128,55.96593,22.547682,66.558005,2.560013,61.400152,12.0
S00461,L0023,T02,461,376.453467,2.499641,174.226995,139,,103.456443,68.302988,1.622921,58.0905,8.081011
S00328,L0016,T02,328,393.693631,2.445105,175.993679,117,126.016754,35.915728,68.301456,3.468918,57.243161,8.088304
S00711,L0035,T01,711,392.538763,2.244027,155.556438,112,10.856914,54.415,63.903064,1.348002,68.377101,12.0
S00655,L0032,T01,655,381.042894,2.477407,178.368926,122,95.908687,123.737383,65.90247,2.654378,66.676344,12.0
S00651,L0032,T05,651,381.733641,12.93313,189.781361,130,193.815361,146.275759,75.675263,4.017855,59.498779,5.019113
S00393,L0019,T02,393,388.784552,2.300805,193.43289,80,12.901714,91.462254,59.902374,1.23277,72.222374,12.0
S00351,L0017,T05,351,400.010903,,179.836232,80,159.072173,93.868175,58.732654,3.523317,71.086177,12.0
S00773,L0038,T05,773,,2.673493,180.713558,107,99.976763,42.519885,64.414815,2.489564,67.893539,12.0
S00454,L0022,T02,454,384.774555,2.587867,167.142253,136,20.11577,44.398285,70.376986,1.693863,60.15492,-1.795174
S00511,L0025,T02,511,393.702933,2.542623,162.989066,134,106.522646,138.208501,71.804407,2.698349,52.583665,-8.592412
S00382,L0019,T02,382,387.701536,2.372792,162.423057,136,115.826407,101.881972,68.713974,2.88708,55.424667,6.123935
S00113,L0005,T02,113,387.732449,2.371526,208.775742,132,124.600644,41.068763,67.973334,3.145462,58.471424,9.650793
S00555,L0027,T01,555,388.31906,2.573414,169.906491,99,77.048724,25.784772,63.657595,2.617747,64.138076,12.0
S00324,L0016,T01,324,389.648386,2.28949,194.344484,118,209.773425,79.655711,65.616836,4.09886,61.114354,12.0
S00713,L0035,T03,713,391.442926,2.465481,172.338149,116,206.177619,140.696048,67.077915,3.650194,64.080627,12.0
S00200,L0010,T05,200,387.240973,,171.673087,96,124.886805,98.072854,58.574234,3.410637,78.064017,12.0
S00092,L0004,T01,92,394.401459,2.611067,170.97381,123,127.313007,50.582609,66.737705,2.967285,63.643304,12.0
S00663,L0033,T02,663,381.890374,2.434588,156.606723,122,,26.099884,68.495978,3.475155,59.512384,7.162011
S00456,L0022,T02,456,379.888981,2.847046,185.153879,104,18.579781,68.431091,64.549234,1.746489,65.517191,12.0
S00707,L0035,T01,707,392.686897,2.409701,201.626719,94,34.670695,118.642313,64.064948,1.522072,61.14728,12.0
S00319,L0015,T02,319,380.188341,2.38947,189.420024,99,4.027283,89.691941,65.407468,1.618222,63.891908,12.0
S00734,L0036,T03,734,386.376408,2.884991,185.634688,90,92.126815,12.94611,59.438923,2.720436,71.221622,12.0
S00578,L0028,T02,578,393.695153,2.430821,195.021589,128,153.221942,32.280029,70.327303,3.00075,59.464181,-1.558584
S00480,L0024,T01,480,,2.735612,187.220449,136,124.770624,10.723205,69.275398,2.917829,59.891034,3.450488
S00678,L0033,T01,678,379.324819,2.594654,203.2733,119,163.57953,99.559073,66.798553,3.467131,59.949045,12.0
S00087,L0004,T01,87,398.894651,2.469851,201.141655,92,65.068282,96.184103,62.15497,2.319091,65.043906,12.0
S00145,L0007,T05,145,386.855617,2.50539,172.088347,138,12.080152,114.84102,71.281209,1.623808,57.577257,-6.100997
S00349,L0017,T02,349,394.114871,2.653424,182.023839,125,80.642716,86.003926,67.947346,2.329497,60.02664,9.774545
S00188,L0009,T04,188,391.459345,2.352216,183.172718,111,168.879404,53.176465,64.430838,3.220338,63.387959,12.0
S00348,L0017,T02,348,1966.007015,2.550805,204.76638,127,201.504336,75.258931,69.31171,3.747974,55.251858,3.277572
S00425,L0021,T05,425,392.904166,2.228318,190.666204,120,87.062027,12.180706,66.510062,2.564815,65.128249,12.0
S00197,L0009,T01,197,385.378997,2.617667,176.401139,115,231.481319,27.243228,65.665968,4.043559,60.193134,12.0
S00626,L0031,T01,626,389.208822,2.509489,181.140605,90,12.070244,113.988292,60.993272,1.51126,67.236134,12.0
S00255,L0012,T02,255,397.894412,2.257841,182.975812,131,,25.227498,69.986699,3.472992,60.166561,0.063339
S00500,L0025,T01,500,394.669439,2.2128,163.940435,127,54.931926,64.502307,69.980667,2.273591,56.576287,0.092061
S00768,L0038,T01,768,387.756449,2.264099,189.08558,130,142.311853,109.977611,69.114225,3.316442,59.4184,4.217977
S00131,L0006,T02,131,408.148366,2.340043,189.651704,134,230.106453,6.76418,69.870531,4.343464,58.338525,0.616518
S00338,L0016,T01,338,388.429354,2.60761,173.406986,95,54.779149,151.584306,62.434239,2.39569,62.865553,12.0
S00398,L0019,T05,398,389.422736,2.050374,179.490114,87,131.734643,128.888632,60.044585,2.720964,71.623188,12.0
S00761,L0038,T01,761,390.810176,2.477731,167.255102,130,184.517352,88.136399,68.21909,3.490971,60.972841,8.480522
S00637,L0031,T04,637,408.485937,2.324878,180.248332,131,88.287399,21.258173,71.36377,2.629914,58.009674,-6.494144
S00059,L0002,T01,59,393.597679,2.358217,193.235409,129,199.373745,4.116468,67.518825,3.550739,58.839813,11.815117
S00280,L0014,T02,280,387.759643,2.047985,180.550382,133,78.971037,,70.121357,2.685763,57.119288,-0.57789
S00562,L0028,T03,562,396.459843,2.419533,148.741227,132,55.293948,38.723216,69.5802,1.866315,60.417146,1.999046
S00097,L0004,T02,97,372.241614,2.18169,176.487182,117,24.632321,17.251432,66.726508,1.872517,62.804098,12.0
S00692,L0034,T03,692,401.807057,2.380359,193.698405,137,207.860892,23.971438,69.928835,3.764774,58.34476,0.338881
S00373,L0018,T01,373,391.516187,2.34389,177.477196,104,232.08927,55.5157,64.059722,4.029598,67.392197,12.0
S00079,L0003,T02,79,399.512984,2.537227,163.14764,121,21.669613,24.499716,68.433188,1.717513,59.475891,7.461009
S00312,L0015,T03,312,394.726736,2.382243,148.099031,137,87.101233,14.77847,70.828114,2.480234,56.017015,-3.943401
S00780,L0039,T04,780,392.094658,2.722407,204.966552,131,14.133945,75.534628,72.349666,1.961622,56.426954,-11.188886
S00614,L0030,T04,614,396.318623,2.210754,213.542315,116,86.679878,76.886209,66.617609,2.730962,66.901291,12.0
S00537,L0026,T01,537,392.133919,2.433502,165.379542,84,124.737549,50.469778,57.943641,3.024954,77.022122,12.0
S00566,L0028,T01,566,388.272668,2.427297,176.314473,111,221.498243,110.578132,66.537129,4.006138,61.289739,12.0
S00769,L0038,T03,769,391.25764,2.336695,162.914076,117,117.29629,22.679217,67.327456,3.281589,62.415984,12.0
S00474,L0023,T01,474,385.901712,2.293257,179.794743,132,109.595099,99.874805,69.214368,2.965129,59.351316,3.741105
S00589,L0029,T05,589,382.293575,2.591676,199.281801,103,57.875267,35.275927,54.787344,2.390327,61.844368,12.0
S00184,L0009,T01,184,390.761525,2.416031,187.773479,106,111.230011,10.672632,64.600588,5.074616,62.645275,12.0
S00720,L0036,T01,720,397.916662,2.132786,147.355726,81,23.401637,45.189251,58.750517,1.943254,73.843703,12.0
S00521,L0026,T03,521,391.353088,2.139618,181.694221,107,6.18027,6.78357,62.167682,1.669934,66.898087,12.0
S00401,L0020,T01,401,390.83005,2.30677,180.911001,136,203.634151,149.114843,69.873481,3.961023,59.601908,0.602471
S00117,L0005,T01,117,392.696662,2.431222,169.244857,110,93.428305,70.312578,64.338811,2.57221,63.598703,12.0
S00234,L0011,T01,234,,2.50653,195.113327,84,14.072294,3.717942,57.336092,1.68183,75.76213,12.0
S00598,L0029,T03,598,389.850811,2.122698,194.491675,109,231.165951,65.013098,65.366081,4.176902,62.953071,12.0
S00459,L0022,T03,459,373.886512,2.44569,180.290885,107,140.530293,1.142837,61.540567,3.035336,66.00148,12.0
S00239,L0011,T01,239,386.623958,2.278198,183.742687,137,195.35784,92.144564,72.489697,3.744101,54.473211,-11.855698
S00548,L0027,T01,548,379.143733,2.661463,181.654945,,176.391431,115.887656,60.484353,3.936037,67.11896,12.0
S00436,L0021,T03,436,403.918227,2.381139,160.479322,102,46.048849,138.398781,65.244979,2.018781,66.285195,12.0
S00266,L0013,T01,266,394.492357,2.42565,154.283931,125,234.364806,83.864671,68.527164,4.417296,56.375437,7.013504
S00791,L0039,T01,791,395.359518,2.143439,198.62122,107,65.159115,99.83608,66.064099,2.213791,56.991973,12.0
S00141,L0007,T01,141,393.862973,2.036533,191.785089,110,131.874324,119.950368,64.766026,3.527856,65.997384,12.0
S00603,L0030,T03,603,389.425212,2.378018,183.929714,135,37.113801,39.079566,70.606967,1.885669,56.97037,-2.890317
S00295,L0014,T05,295,399.021939,2.235564,176.170647,,229.817077,30.159131,65.458005,3.869878,63.206165,12.0
S00347,L0017,T01,347,393.800158,2.162857,187.918413,111,227.610475,91.03239,65.007377,4.242986,60.786357,27.028535
S00105,L0005,T05,105,372.989888,2.294586,189.83079,8.9,4.665143,9.591393,59.285888,1.368512,72.859253,12.0
S00386,L0019,T01,386,397.334691,2.395288,177.158624,108,168.721346,137.032078,66.657115,3.647781,60.395391,12.0
S00534,L0026,T03,534,375.777497,2.470004,184.90566,100,80.971192,131.415392,61.110469,2.30672,70.392072,12.0
S00691,L0034,T05,691,385.441262,2.463855,158.202988,109,180.491618,93.067381,65.326484,3.419333,63.902939,12.0
S00491,L0024,T02,491,375.117844,2.520742,175.249851,82,28.935575,51.983395,57.509667,1.70492,69.81385,12.0
S00085,L0004,T01,85,397.382119,2.346322,179.06834,110,201.887156,91.924907,65.771003,4.03637,60.436134,12.0
S00640,L0032,T05,640,392.293743,2.829202,176.665795,138,167.951642,140.684043,71.475201,3.427496,55.28864,-7.024766
S00109,L0005,T05,109,392.134707,2.532347,181.951865,113,141.382,2.776389,66.162634,3.296247,63.181963,12.0
S00260,L0013,T03,260,387.001881,2.55619,193.658384,102,116.61623,138.98014,62.835813,3.087583,68.51012,12.0
S00232,L0011,T01,232,394.251398,2.40365,188.721494,114,119.09298,138.571819,69.63823,2.4659,62.069466,1.722716
S00533,L0026,T02,533,392.226912,2.479225,177.753522,91,74.397319,128.596532,63.750973,2.628191,63.934573,12.0
S00000,L0000,T04,0,395.320102,2.312972,152.363314,137,71.773003,150.181577,70.003204,1.883797,56.701432,-0.015255
S00384,L0019,T01,384,397.611152,2.633715,164.787654,136,122.718881,141.50851,70.226976,2.901071,61.272349,-1.080838
S00174,L0008,T01,174,383.586309,2.376855,175.361721,117,209.039787,148.628067,66.016786,3.936738,58.29308,12.0
S00118,L0005,T03,118,396.100556,2.207091,172.908671,134,161.160462,37.232386,69.719297,3.650117,57.169456,1.336681
S00657,L0032,T01,657,405.327639,2.524429,208.671126,119,197.195815,81.406136,70.247194,3.901425,59.806875,-1.177115
S00030,L0001,T01,30,382.882421,2.836497,178.336612,112,50.870848,47.966199,65.760455,2.656128,60.460664,12.0
S00095,L0004,T01,95,387.470849,2.484762,181.773908,108,219.257309,98.515562,65.032472,3.729041,63.750786,12.0
S00229,L0011,T02,229,381.888962,2.562813,154.35581,125,77.431979,135.227641,67.216506,2.437741,60.43825,12.0
S00515,L0025,T01,515,383.664473,2.545036,183.216735,134,107.836469,159.434822,69.80818,2.671873,55.259341,0.913427
S00137,L0006,T02,137,396.285096,2.104012,173.624403,118,148.828608,51.864801,67.248167,2.816132,63.308713,12.0
S00001,L0000,T03,1,398.531145,2.261081,180.718445,95,44.581279,147.601563,63.539967,2.189402,64.294684,12.0
S00157,L0007,T01,157,400.233262,2.438559,165.430193,115,172.967551,,68.541307,3.685191,60.71982,6.946157
S00086,L0004,T01,86,381.859182,2.35711,171.537236,104,4.275829,149.845302,64.811283,1.206207,66.467333,12.0
S00322,L0016,T01,322,390.861272,2.18803,179.168304,119,26.230411,119.479758,66.466434,2.21483,65.855763,12.0
S00394,L0019,T02,394,411.44493,2.340127,158.903769,85,89.756774,96.255926,60.169718,2.144184,68.089403,12.0
S00458,L0022,T02,458,399.507113,2.525914,162.69903,90,5.687442,88.314108,61.541701,1.571709,62.881257,12.0
S00502,L0025,T02,502,392.494216,2.964994,194.460761,99,168.188892,79.616255,62.625854,3.618418,65.893896,12.0
S00264,L0013,T01,264,402.258706,2.484495,184.967475,85,3.157359,68.608705,61.293899,1.73397,65.428233,12.0
S00263,L0013,T01,263,375.901414,2.30692,190.485077,85,113.566111,148.456558,57.813464,2.848911,73.631509,12.0
S00479,L0023,T01,479,381.430942,2.570079,164.116876,100,118.778927,155.357337,61.372239,2.75566,64.216528,12.0
S00046,L0002,T05,46,395.345804,2.08192,166.412124,81,10.03839,130.599854,57.640686,1.863644,75.502133,12.0
S00550,L0027,T01,550,397.027285,2.408131,181.101663,127,36.408971,76.32155,69.890167,1.81159,59.827554,0.523013
S00758,L0037,T01,758,667.372259,2.515107,171.967433,,59.764202,32.482326,70.713575,2.173769,59.307924,-3.397977
S00759,L0037,T01,759,375.936879,2.521169,184.61145,126,92.493875,32.246679,66.936509,2.607701,60.947914,12.0
S00068,L0003,T03,68,,2.093201,185.512447,122,184.282832,58.120562,66.166152,3.682989,61.85801,12.0
S00112,L0005,T01,112,401.06898,2.076094,202.170358,139,164.035189,151.629473,73.432713,3.583119,53.84216,-12.0
S00628,L0031,T01,628,390.624268,2.353528,164.909503,135,232.442999,89.725612,70.206194,4.374386,60.466807,-0.981877
S00064,L0003,T01,64,388.25156,2.008746,171.231984,86,23.302916,15.596319,61.2494,1.719954,67.2781,12.0
S00101,L0005,T04,101,395.49083,2.575909,180.09688,107,101.649578,75.836918,63.902043,2.835661,62.894478,12.0
S00516,L0025,T01,516,385.018683,2.127202,162.069445,121,236.325495,77.62549,65.706406,4.871422,61.360283,12.0
S00646,L0032,T05,646,395.063778,2.569776,180.100295,114,60.256149,129.071955,68.343281,2.494568,63.191332,7.889138
S00687,L0034,T01,687,376.158573,2.158157,175.39818,109,138.465373,105.810901,63.909378,3.172936,67.221235,12.0
S00088,L0004,T02,88,404.729302,2.45558,190.672055,96,194.327472,52.874699,63.730281,3.897123,69.463944,12.0
S00547,L0027,T03,547,385.91528,2.296326,175.991942,85,87.144379,128.999482,59.571707,2.242379,67.760197,12.0
S00026,L0001,T01,26,386.198749,2.777218,185.723401,135,130.996928,150.635993,69.596608,3.330859,58.54261,1.920916
S00736,L0036,T01,736,388.179037,2.294837,171.743822,83,65.098479,139.437769,58.656646,1.936852,71.866547,12.0
S00008,L0000,T01,8,392.363918,2.323171,161.273414,99,167.811203,125.609581,62.395672,3.629324,70.852408,12.0
S00497,L0024,T02,497,386.497964,2.378282,188.980032,133,24.387524,19.132476,70.682977,1.638125,59.196329,-3.252273
S00173,L0008,T01,173,391.589888,2.396203,185.270086,80,104.267632,40.227978,57.113827,2.588753,71.136427,12.0
S00449,L0022,T05,449,,2.210608,179.262374,80,58.444384,38.311743,57.524645,2.164872,71.468196,12.0
S00486,L0024,T02,486,401.731716,2.588079,218.584565,139,63.656693,103.984399,73.82733,2.488558,52.348698,-12.0
S00750,L0037,T03,750,380.869626,2.375683,181.212448,126,228.428484,123.267743,66.450887,3.700457,64.385918,12.0
S00674,L0033,T02,674,,2.746662,191.205358,132,141.943449,126.983493,72.540135,3.396221,55.848573,-12.0
S00710,L0035,T01,710,1978.64884,2.557782,159.836816,107,197.450981,149.993034,63.174459,3.577995,67.463658,12.0
S00679,L0033,T03,679,396.10925,2.476483,179.300634,87,185.299534,54.229326,59.62065,3.574049,69.589997,12.0
S00410,L0020,T01,410,393.257899,2.307203,151.180653,132,87.547618,100.81649,68.398605,2.594107,58.31025,7.625688
S00203,L0010,T01,203,393.866321,2.049285,189.640735,100,136.386064,73.286063,63.926785,2.884302,67.616452,12.0
S00712,L0035,T01,712,391.248554,2.692339,191.298965,110,224.371519,7.798738,63.084074,3.917029,66.651492,12.0
S00241,L0012,T01,241,387.874467,2.524325,190.168827,97,159.628947,76.482128,62.384545,3.627974,72.571207,12.0
S00693,L0034,T01,693,384.574337,2.657985,187.900682,122,17.477411,88.455287,67.387904,1.847016,57.788098,12.0
S00757,L0037,T01,757,386.007194,2.123736,164.782122,96,174.895344,87.681622,61.107364,3.36693,67.975611,12.0
S00735,L0036,T01,735,407.192064,2.403027,164.682833,135,28.276145,21.857024,70.269073,2.023113,54.306516,-1.2813
S00299,L0014,T01,299,390.601222,2.325963,186.780753,117,37.905307,63.240233,68.293889,1.822238,57.184822,8.124338
S00160,L0008,T02,160,392.703165,2.397997,191.617938,107,11.633834,82.141137,67.319331,1.326177,61.970754,12.0
S00633,L0031,T01,633,387.836162,2.317265,184.678159,105,1.492803,154.899099,61.588979,1.627956,66.484151,12.0
S00271,L0013,T01,271,402.068522,2.015218,201.383126,84,59.414238,36.654189,60.618745,2.148469,68.135502,12.0
S00670,L0033,T01,670,392.632762,2.40578,188.040101,113,239.920663,21.474356,66.930783,4.503521,58.342791,12.0
S00329,L0016,T03,329,390.411508,2.747374,187.195296,85,107.702424,28.228228,59.53046,2.577864,69.970519,12.0
S00275,L0013,T01,275,388.211975,2.507751,157.567356,99,26.36164,101.098259,63.68307,1.477404,65.902684,12.0
S00635,L0031,T05,635,382.337032,2.912761,171.134682,109,2.965945,28.019363,63.936394,1.711392,64.657729,12.0
S00150,L0007,T02,150,382.612949,2.427573,191.859728,116,171.975967,5.93135,65.481133,3.291469,65.196154,12.0
S00574,L0028,T02,574,401.569336,2.207611,195.632576,133,135.161508,91.806851,72.25245,2.973523,54.970313,-10.725953
S00362,L0018,T01,362,390.579768,2.081018,197.613071,92,222.413738,30.955059,59.660189,3.873756,72.141545,12.0
S00794,L0039,T01,794,392.292898,2.576206,204.406932,126,219.514707,92.953076,70.507885,4.110892,60.428871,-2.4185
S00353,L0017,T02,353,385.267043,2.788136,171.980466,121,89.716174,44.047316,67.277166,2.506635,62.64145,12.0
S00207,L0010,T02,207,391.404688,2.249406,192.416512,83,114.435171,39.392437,59.362184,2.941819,67.568125,12.0
S00254,L0012,T04,254,399.977941,2.403958,174.421988,130,,51.669154,69.096069,2.707841,63.547941,4.304433
