sample_id,lot_id,tool_id,sequence,aspect_ratio,pattern_density,gas_ratio,rf_bias_w,pressure_mtorr,etch_time_s,etch_depth_nm,top_cd_nm,bottom_cd_nm,sidewall_angle_deg,bowing_nm
S00690,L0034,T01,690,35.842133,0.645441,0.648813,300.158161,19.739869,146.973934,2141.843905,75.252632,70.895121,90.035676,5.067887
S00030,L0001,T03,30,43.241017,0.846515,0.385081,352.761595,22.495427,153.25056,2106.88885,72.108303,64.652239,89.729267,7.747253
S00546,L0027,T02,546,,0.508708,0.667967,233.848451,20.380044,158.32041,1970.373086,72.713819,69.560671,90.051566,-6.041971
S00641,L0032,T01,641,62.844857,0.681779,0.661309,347.024213,18.446676,148.315834,2040.788355,75.258493,65.118849,89.715744,12.299043
S00274,L0013,T03,274,22.778686,0.283732,0.388234,318.429626,20.132386,142.878044,2213.612832,75.115011,70.793243,89.820727,5.192589
S00435,L0021,T02,435,19.666653,0.686498,0.526283,326.654334,22.832841,142.893471,2160.436737,73.430498,68.669457,89.692315,3.676736
S00483,L0024,T01,483,39.795543,0.54628,0.679988,346.072105,16.635126,158.290308,2218.499859,74.058142,66.338098,89.72113,8.684524
S00214,L0010,T01,214,61.799168,0.77219,0.497444,410.122758,20.345467,163.974482,2200.499231,73.693965,58.145758,89.740252,20.32947
S00453,L0022,T02,453,29.527494,0.823558,0.648169,318.246413,17.190743,136.566495,2068.114073,69.172679,62.860197,89.68334,5.001988
S00165,L0008,T01,165,49.197112,0.708604,0.558282,266.42309,17.346923,155.764957,2059.767688,74.436936,71.803364,90.301186,-0.501795
S00730,L0036,T01,730,21.131797,0.312203,0.708666,244.109422,17.859712,161.679533,2218.534535,74.136294,71.886218,89.976046,0.849026
S00606,L0030,T01,606,49.452027,0.830763,0.418927,307.563193,20.934607,141.726465,2037.329622,71.377463,60.976804,89.657659,4.917063
S00602,L0030,T01,602,46.964105,0.682537,0.693464,289.035533,17.468726,162.688986,2138.632918,73.550524,67.840532,89.972486,1.596255
S00287,L0014,T01,287,18.264719,0.50654,0.606683,316.964699,16.70942,142.003079,2192.332679,78.936285,73.88853,89.710713,4.053439
S00384,L0019,T02,384,25.146675,0.408739,0.527603,357.761905,17.149584,145.690488,2200.222982,73.184414,65.257705,89.834699,6.211899
S00428,L0021,T01,428,44.94542,0.315391,0.441091,351.382202,21.621024,130.657193,2031.761943,74.464208,66.612612,89.893473,8.926522
S00737,L0036,T02,737,50.26723,0.523571,0.471238,322.008497,17.377426,123.883817,1979.480228,75.809812,65.218296,89.878646,6.179051
S00717,L0035,T01,717,27.551868,0.582848,0.414691,365.777891,17.211292,140.261982,2124.29216,74.227534,68.317173,89.832242,7.777708
S00636,L0031,T01,636,28.693132,0.536277,0.717772,336.212714,20.278745,144.251911,2111.325991,74.087929,67.766089,90.120089,8.987502
S00592,L0029,T02,592,53.599985,0.507841,0.403596,331.360605,17.435954,153.132333,2059.114513,74.833706,64.850001,89.71923,7.565857
S00169,L0008,T01,169,25.427234,0.514945,0.616132,361.020003,20.312349,155.207026,2265.414254,75.033566,70.016291,90.095323,6.627908
S00631,L0031,T01,631,54.406049,0.601378,0.653416,296.875093,22.482005,152.305853,2047.999009,72.795346,65.140805,89.668122,5.084061
S00038,L0001,T03,38,60.894704,0.829394,0.691838,280.003535,23.391019,144.249658,1966.417757,73.689932,68.00747,89.525492,0.268294
S00017,L0000,T03,17,27.781938,0.600853,0.44673,377.678184,22.628801,144.636965,2199.407123,73.237873,65.375308,89.707598,8.651841
S00027,L0001,T01,27,20.750091,0.374887,0.448325,334.361865,16.948767,147.848312,2256.394816,73.186661,67.48031,90.103335,4.090648
S00339,L0016,T01,339,52.044209,0.641007,0.589303,325.247023,15.065701,148.473449,2075.025591,72.286876,64.5691,89.988786,9.797058
S00351,L0017,T01,351,18.593577,0.401073,0.503284,338.194052,15.749502,161.023129,2305.114133,72.932487,67.740365,89.790567,6.458998
S00265,L0013,T01,265,44.549172,0.245227,0.408434,326.074999,19.514051,156.801633,2213.966767,71.181568,63.665489,89.533759,6.068976
S00715,L0035,T01,715,44.819371,0.187668,0.660924,311.055089,20.679873,148.826982,2088.552808,73.484527,67.083585,90.118902,5.015645
S00222,L0011,T03,222,64.755403,0.420762,0.419254,378.726297,16.874918,133.723611,1954.464096,75.322405,61.111572,89.815551,16.89386
S00750,L0037,T01,750,48.681335,0.190381,0.665959,377.966145,,139.584104,2160.455317,73.910257,62.026219,89.808566,14.394487
S00021,L0001,T02,21,40.303347,0.68305,0.592677,344.186855,17.866643,136.643837,2118.156352,72.449633,63.889237,89.702216,8.818536
S00200,L0010,T01,200,40.048853,0.295891,0.521744,291.385623,19.357876,146.702935,2087.96975,74.025975,67.635018,89.588907,3.681828
S00493,L0024,T01,493,56.583,0.335766,0.467184,334.422262,16.870039,169.951419,2220.426465,75.599493,64.729222,89.942063,8.421011
S00684,L0034,T01,684,61.623142,0.808746,0.556364,290.560735,26.131132,137.63212,1889.004332,72.606371,65.387063,89.764401,3.480284
S00654,L0032,T01,654,36.725904,0.798511,0.509491,303.258906,23.030289,133.507833,1991.734533,75.127252,68.450602,89.770487,4.149569
S00649,L0032,T01,649,643.6907,0.649382,0.469779,353.240497,19.557915,137.75971,1972.510581,73.890718,61.482588,89.824509,14.449816
S00024,L0001,T01,24,45.691178,0.367764,0.546062,328.737957,16.251411,146.107375,2080.62869,75.082902,68.908805,89.773391,6.523236
S00466,L0023,T01,466,37.093838,0.504294,0.66973,343.172467,17.935029,133.600489,2046.504266,74.161536,64.999495,89.795165,8.393832
S00332,L0016,T03,332,21.299492,0.606532,0.738521,,16.95829,144.704832,2162.499412,76.232233,73.613878,89.895062,3.453482
S00361,L0018,T01,361,26.465086,0.192493,0.55674,292.239844,21.623407,149.555847,2160.893948,74.384898,68.263363,90.075719,2.824682
S00782,L0039,T01,782,43.688629,0.573581,0.60001,295.102557,20.204774,144.734325,2011.353968,74.897436,68.629141,89.571702,2.808066
S00491,L0024,T02,491,33.453107,0.185841,0.667315,283.564678,16.520049,150.793348,2085.357166,74.89801,70.558425,89.680018,1.562929
S00795,L0039,T02,795,35.988133,0.382985,0.708039,345.982965,20.222884,132.964557,2043.64679,73.509623,64.234966,89.494907,10.018699
S00132,L0006,T02,132,29.294286,0.683182,0.476618,331.306788,19.801505,140.920631,2146.525698,75.723271,68.591528,89.686785,4.659647
S00375,L0018,T03,375,37.52123,0.430213,0.642821,245.831343,18.529313,138.819,2063.7138,72.947469,69.723956,89.778477,-2.330064
S00472,L0023,T01,472,64.908042,0.372326,0.708779,404.216354,21.241634,178.083841,2220.469219,72.6414,54.959847,89.362427,19.645626
S00577,L0028,T01,577,57.823979,0.255503,0.692454,295.066209,19.239899,140.351124,2064.357365,72.52343,67.408342,90.147577,4.468191
S00660,L0033,T01,660,35.250941,0.298686,0.646512,264.709793,21.209391,142.700119,2081.496275,74.176857,71.056038,89.940305,0.689337
S00178,L0008,T02,178,39.303085,0.186581,0.493064,296.326436,15.176483,163.001937,2222.068993,72.493636,64.962536,89.780623,5.012638
S00282,L0014,T01,282,30.93937,0.825636,0.738934,,21.301778,147.903986,2079.08012,76.181953,71.069605,89.75886,7.028022
S00128,L0006,T01,128,24.967244,0.619417,0.52103,274.440521,18.515253,155.716928,2190.949967,74.034681,71.646988,89.890296,2.691162
S00018,L0000,T01,18,31.169307,0.254366,0.484879,376.39086,21.535389,136.913119,2231.333101,74.105636,64.949895,89.981581,10.405139
S00281,L0014,T02,281,56.285807,0.435097,0.583277,260.515812,17.526851,145.838147,1947.565294,73.968546,67.11022,90.051128,-2.275851
S00458,L0022,T01,458,61.6643,0.779478,0.518327,304.44401,18.514899,128.89841,1922.823359,74.696084,66.033128,89.634134,4.140243
S00736,L0036,T02,736,55.490445,0.249874,0.547567,289.871277,19.071807,160.150177,2150.099078,74.712649,67.168122,89.48838,0.398527
S00732,L0036,T03,732,35.821668,0.478886,0.649624,328.807364,17.358178,144.63237,2079.429988,75.045402,68.869102,90.013782,9.387112
S00538,L0026,T03,538,64.780275,0.721871,0.659621,260.853156,18.11052,149.001609,1893.296024,74.147176,68.993248,89.746924,-3.567874
S00352,L0017,T01,352,60.135671,0.465285,0.730116,290.307834,19.747018,155.013595,2048.885853,76.126767,67.163739,89.896102,3.338536
S00303,L0015,T02,303,57.099801,0.683759,0.352285,305.793963,18.406878,145.788696,2063.096916,73.900721,63.498318,89.481958,4.219953
S00560,L0028,T01,560,24.505522,0.575905,0.424908,372.18524,17.71361,155.798464,2249.89851,71.417087,66.688465,89.964643,7.57044
S00600,L0030,T02,600,27.984475,0.466209,0.71906,362.900505,13.644427,167.683033,2295.988649,73.171703,65.948996,89.598719,8.670039
S00526,L0026,T01,526,32.603776,0.748677,0.653866,306.657041,15.046729,160.054071,2153.027253,75.657064,72.363774,89.808149,4.886698
S00000,L0000,T01,0,39.91059,0.353578,0.445394,317.165867,18.08805,174.074852,2263.442373,73.552877,65.844226,89.99675,6.800584
S00252,L0012,T03,252,44.930048,0.199508,0.536176,289.373988,17.04511,147.43746,1728.832773,72.287504,66.284563,89.568172,2.225306
S00463,L0023,T03,463,30.705433,0.682388,0.518012,366.364223,18.983556,144.862116,2101.358405,72.971238,63.50379,89.771243,10.047734
S00422,L0021,T01,422,58.577136,0.53877,0.509903,337.677665,21.742996,132.329427,2020.714359,73.374508,64.635897,89.952257,9.501696
S00315,L0015,T01,315,31.605556,0.547915,0.432272,279.762582,17.390497,155.623018,2110.294952,71.764112,65.075467,89.962848,3.020184
S00004,L0000,T01,4,33.569925,0.509708,0.369468,305.861175,17.786495,152.884409,2164.242141,72.52931,65.632702,89.904651,5.841022
S00241,L0012,T03,241,21.026406,0.197252,0.398528,244.192994,19.026433,144.270243,2127.703187,71.630648,69.235199,90.118436,1.748722
S00622,L0031,T03,622,24.457068,0.800592,0.40426,380.073386,19.420379,152.543681,2198.017344,74.771868,67.186149,89.842558,8.542909
S00197,L0009,T03,197,23.231219,0.300512,0.65281,331.333836,20.458446,151.080947,2213.838822,72.405969,67.372943,89.941522,7.801956
S00045,L0002,T01,45,28.032083,0.40807,0.742033,306.853586,16.989078,147.287026,2157.817288,75.019831,67.906593,89.785345,4.241966
S00060,L0003,T02,60,49.999575,0.757767,0.743256,355.881871,22.520814,125.116822,1903.671485,73.715284,62.708294,90.093079,9.731787
S00215,L0010,T01,215,34.160201,0.275078,0.650571,270.117904,17.233243,145.682442,2129.379136,71.637993,67.097458,90.070754,1.488326
S00360,L0018,T02,360,22.987345,0.43151,0.557104,361.628873,18.196432,154.653978,2241.336032,73.654209,67.588665,90.189674,8.319623
S00073,L0003,T02,73,32.081394,0.190562,0.490823,315.297576,20.559053,164.345083,2319.719478,73.665712,67.34871,90.186444,2.923194
S00162,L0008,T01,162,62.88051,0.251106,0.733987,273.679016,18.916005,125.574056,1896.554375,73.048264,65.873797,89.990872,-0.751662
S00267,L0013,T03,267,35.092901,0.033273,0.357896,420.291075,24.067054,136.054657,2133.033481,75.925177,66.356739,89.849988,15.509814
S00331,L0016,T01,331,30.467138,0.793132,0.351358,347.137828,18.711229,162.381051,2248.198786,74.605842,65.805968,89.652686,8.460988
S00364,L0018,T02,364,27.305156,0.50076,0.575753,338.178807,15.325545,147.80186,2175.437584,72.494288,68.178082,89.849462,4.669211
S00673,L0033,T02,673,18.582914,0.391647,0.638515,362.499376,21.182765,152.422044,2292.724267,72.374016,66.482539,89.401979,7.032724
S00743,L0037,T01,743,36.449873,0.244896,0.637283,354.613438,12.864529,142.895668,2157.380381,71.89752,61.572613,89.587813,9.796542
S00071,L0003,T01,71,56.458011,0.17506,0.700945,336.536279,15.601816,148.488585,2137.030659,72.417438,63.276667,89.800361,8.037028
S00376,L0018,T01,376,35.25473,0.711158,0.451506,315.94907,17.132332,136.45885,2049.313041,75.340925,66.999941,89.803507,4.455693
S00525,L0026,T03,525,40.60445,0.417781,0.362644,295.419745,12.88166,132.058364,1990.152564,74.89687,68.297745,89.77162,3.320922
S00010,L0000,T01,10,49.470931,0.79832,0.400137,344.715776,18.195893,165.115577,2122.965097,72.212708,61.793945,89.862874,9.897023
S00067,L0003,T01,67,38.519069,0.778299,0.653259,361.229668,18.908462,139.596096,2106.757333,76.454783,67.892592,89.61107,11.211228
S00603,L0030,T01,603,41.896084,0.821781,0.537996,301.058338,15.95467,135.870689,1977.361045,75.221756,68.434732,89.803508,1.644179
S00337,L0016,T01,337,44.655463,0.742347,0.645774,329.157483,20.116152,151.285354,2147.428448,73.429768,65.559989,89.626873,9.450229
S00187,L0009,T03,187,59.49328,0.475429,0.400725,370.262207,19.862525,152.461229,2082.270445,73.748053,61.433296,89.649986,14.409917
S00568,L0028,T01,568,39.629983,0.245305,0.68407,282.026798,20.282637,157.737173,2160.840769,73.595708,69.223838,89.797378,2.810792
S00424,L0021,T01,424,39.379678,0.635707,0.432393,285.326541,17.124762,159.082596,2163.255774,73.939701,67.043921,90.139283,2.242251
S00240,L0012,T01,240,38.524595,0.319203,0.6848,360.439563,19.348032,143.547217,2183.41399,76.037209,65.708363,89.585406,12.219855
S00501,L0025,T01,501,46.67444,0.173359,0.723734,291.762044,19.186361,136.899187,2024.957742,75.069363,68.112863,89.767357,3.210648
S00028,L0001,T01,28,39.04175,0.435941,0.47525,327.617611,195.78984,145.517701,2134.241322,74.08708,66.019832,89.755427,6.1803
S00790,L0039,T03,790,60.510003,0.283456,0.405922,353.182214,19.714147,167.8292,2162.100872,74.752308,60.609977,89.403659,13.541017
S00192,L0009,T01,192,34.428435,0.378595,0.357858,385.919444,18.565937,150.763449,2256.9328,74.086156,65.979261,89.988963,12.03882
S00117,L0005,T01,117,38.895649,0.201847,0.431676,330.795547,17.523071,147.683925,2140.65345,74.677571,68.557752,89.721095,6.777815
S00708,L0035,T01,708,20.187578,0.327473,0.748305,389.247459,21.592643,144.266164,2296.351928,71.327251,64.565189,89.664735,8.854312
S00151,L0007,T03,151,43.693148,0.758324,0.365904,299.423994,22.661283,129.362283,2036.00928,74.265047,67.707004,89.651656,2.626884
S00313,L0015,T03,313,45.575378,0.77815,0.699184,265.461677,21.223441,123.724178,1848.14254,74.058108,68.782152,90.236928,0.455033
S00213,L0010,T01,213,23.522987,0.390774,0.56614,323.739043,16.095717,154.348602,2226.591514,71.971822,67.251019,89.728828,4.961587
S00319,L0015,T03,319,35.249649,0.649313,0.562962,379.602271,17.909977,157.622225,2184.844329,74.162432,68.293121,90.030287,12.099273
S00316,L0015,T02,316,38.355313,0.168924,0.684334,332.118226,20.801056,118.733779,2048.891808,72.161531,64.410631,89.644475,5.896506
S00752,L0037,T01,752,32.677916,0.842297,0.441344,296.910759,,153.699004,2144.197525,72.822698,67.512315,89.875369,5.086176
S00487,L0024,T01,487,33.83889,0.16892,0.699263,332.708316,19.000432,147.693659,2201.663867,72.85032,65.613677,89.60664,7.689032
S00191,L0009,T01,191,64.860972,0.804299,0.622908,289.625488,23.20066,124.461454,1864.030102,70.855701,61.962661,90.118343,2.695013
S00415,L0020,T02,415,24.557766,0.53573,0.662178,231.110224,20.177826,131.244369,1979.986633,74.962248,74.169273,90.271973,-0.922027
S00058,L0002,T01,58,60.791516,0.324361,0.633696,327.737329,16.25717,134.507853,2031.150873,74.082033,64.256786,89.573584,6.548261
S00379,L0018,T01,379,43.646308,0.818029,0.733609,352.92954,19.229693,121.030962,1894.168183,75.411247,66.59553,89.876814,10.608368
S00711,L0035,T02,711,26.872584,0.172249,0.463042,331.241059,16.087518,149.429141,2205.670163,73.125037,66.935998,89.859058,4.526836
S00691,L0034,T01,691,33.842392,0.762908,0.503982,258.062441,18.734463,163.473553,2162.005379,73.970559,69.51314,90.280919,1.151451
S00707,L0035,T01,707,36.069862,0.555588,0.742845,323.524615,14.008527,125.696963,2012.657896,72.327447,65.177053,89.71507,6.482351
S00503,L0025,T02,503,23.16652,0.318516,0.578424,250.706856,16.955451,138.199566,2095.786359,74.848574,73.165195,90.001586,1.511239
S00579,L0028,T01,579,52.597889,0.308936,0.525678,296.403742,18.148808,169.087765,2160.675976,72.411451,65.005806,89.796669,2.926308
S00131,L0006,T01,131,31.764799,0.799193,0.366711,351.524016,19.060322,149.754196,2209.558411,70.551742,61.081477,89.81884,9.315307
S00748,L0037,T02,748,18.831669,0.34101,0.648782,397.095458,21.835946,136.997597,2227.223782,74.227161,69.484872,89.902673,8.249621
S00432,L0021,T01,432,33.308947,0.302602,0.721737,322.471481,17.689984,147.14449,2154.834713,75.887069,69.316024,90.146626,6.359966
S00710,L0035,T03,710,21.36584,0.399154,0.622844,298.918252,18.635382,148.3752,2144.517047,72.588769,68.02914,90.055082,5.132347
S00239,L0011,T01,239,20.461564,0.7012,0.68712,321.407456,18.329261,141.963451,2172.039684,73.279951,70.225027,89.882341,6.661885
S00403,L0020,T01,403,27.859435,0.585753,0.675869,272.668205,17.092107,145.75049,2128.11706,74.018024,70.505868,90.158439,1.803505
S00766,L0038,T01,766,58.585037,0.28127,0.539575,332.172412,20.957301,154.928,2114.581791,72.684449,61.450575,89.649163,9.364408
S00329,L0016,T01,329,41.255256,0.390154,0.52084,359.313311,13.938526,131.148085,2138.265526,75.985587,64.779644,89.411067,9.846665
S00256,L0012,T01,256,56.145208,0.642386,0.480667,333.383295,14.785219,169.706761,2203.210211,75.691548,62.549068,89.824443,6.345553
S00141,L0007,T01,141,63.702001,0.497088,0.490113,270.981802,22.328073,134.519903,1927.828781,76.318088,70.097926,90.000798,0.848723
S00029,L0001,T01,29,29.837725,0.507864,0.471307,311.933299,23.470636,173.239376,2271.361722,74.018047,67.959428,89.706539,4.555061
S00065,L0003,T01,65,55.83808,0.612226,0.446118,316.640487,20.387732,132.79767,1963.644656,71.300587,61.73706,89.66433,6.89572
S00476,L0023,T03,476,27.022554,0.698572,0.701238,377.983104,16.993129,126.432047,2072.159524,73.782632,67.8208,89.901162,8.270029
S00723,L0036,T01,723,28.725904,0.231127,0.699764,337.719768,12.39228,146.849048,2196.682009,73.489501,67.377049,89.68302,7.895819
S00556,L0027,T01,556,38.232427,0.23615,0.649719,364.96267,18.458761,146.939983,2169.332396,73.552951,65.985283,89.776486,10.281188
S00793,L0039,T01,793,37.606772,0.229013,0.692773,346.345509,18.113299,183.754479,2420.334308,74.25333,69.65376,89.892166,8.091553
S00734,L0036,T03,734,25.144849,0.352928,0.663738,314.309389,19.645738,154.166101,2215.738037,73.007585,67.485181,90.070202,2.922313
S00427,L0021,T01,427,32.098522,0.708727,0.665435,308.416209,20.623301,,2072.4868,72.706259,66.006557,89.760419,4.750441
S00357,L0017,T02,357,42.945463,0.7058,,374.039737,10.495318,163.761935,2186.47954,75.923261,63.860822,89.685384,10.712772
S00656,L0032,T01,656,57.496825,0.523153,0.666624,330.386163,21.075606,150.61295,2037.670353,73.208297,61.369044,89.76966,7.252343
S00086,L0004,T01,86,32.863648,0.661471,0.628313,357.327767,20.38414,134.28382,2069.709241,74.887945,67.015565,89.943807,8.463063
S00593,L0029,T01,593,39.093683,0.195297,0.52243,301.93085,18.47125,125.20273,2043.407294,76.24745,69.651834,89.813851,2.397793
S00046,L0002,T01,46,62.502423,0.297404,0.626931,372.853801,18.368064,138.545388,2007.595151,76.460501,60.116539,89.343883,15.078643
S00001,L0000,T03,1,44.241248,0.763848,0.709675,352.596862,24.024447,156.373138,2136.210237,79.990388,64.506054,89.559787,11.585538
S00421,L0021,T03,421,22.637097,0.813769,0.550215,380.466103,16.823748,158.370492,2178.722856,75.141089,68.494058,89.805447,8.716268
S00726,L0036,T01,726,40.458534,0.231161,0.629101,298.701991,18.321622,147.472054,2153.973719,77.08129,71.061393,89.886317,3.648625
S00248,L0012,T01,248,18.974815,0.322922,0.509558,358.829551,14.724448,161.091429,2337.053567,74.091866,69.13392,90.084363,7.776842
S00474,L0023,T01,474,53.574545,0.540536,0.45345,310.955817,16.588767,131.631294,1982.423263,73.179503,63.325603,89.815973,5.708976
S00307,L0015,T01,307,54.833574,0.222927,0.655364,344.322745,17.747752,141.252605,2033.024624,75.166113,64.038418,89.557384,11.203827
S00182,L0009,T01,182,39.339546,0.15289,0.634877,303.509689,18.274733,138.727904,2071.548463,74.857291,69.225137,89.909538,5.474237
S00320,L0016,T02,320,34.064756,0.616386,0.369545,334.820028,24.160227,132.49029,1972.995367,74.985515,69.09513,90.030898,6.385339
S00247,L0012,T02,247,44.180492,0.715934,0.478599,276.647194,21.46419,172.881263,2163.686209,74.198101,68.143112,89.681347,0.91253
S00698,L0034,T02,698,48.23976,0.330023,0.705531,276.337587,23.339992,169.274638,2174.395105,75.535139,70.420451,89.65884,0.90068
S00665,L0033,T01,665,23.129338,0.220569,0.565664,342.396407,19.048265,137.007155,2195.653594,73.144889,67.554164,89.913803,6.774338
S00145,L0007,T01,145,19.464929,0.505027,0.742573,346.609459,17.228641,145.064225,2207.446183,75.983404,69.913637,89.611927,4.849278
S00294,L0014,T02,294,20.968624,0.816168,0.521805,334.205148,22.582373,151.812275,2171.207063,74.372272,69.761813,90.070469,3.659412
S00419,L0020,T01,419,29.427854,0.607837,0.665923,306.177717,16.148334,157.399614,2192.515273,72.722983,67.758809,89.673881,4.17519
S00662,L0033,T02,662,62.957875,0.461667,0.688683,267.71757,20.228409,145.346922,1973.883168,73.070545,65.455556,89.782167,-1.790929
S00776,L0038,T02,776,27.611268,0.68816,0.723429,327.514333,19.088625,153.640104,2210.651562,74.742936,69.128143,89.786508,8.046054
S00314,L0015,T01,314,55.239047,0.598346,0.625692,281.292064,17.956643,159.21849,2121.589248,74.666768,67.024594,89.611573,2.107126
S00035,L0001,T02,35,26.714597,0.660445,0.43472,316.502637,21.119046,145.785511,2112.395354,72.075401,66.094059,89.830089,4.321512
S00760,L0038,T03,760,36.758057,0.170584,0.540854,388.861214,14.224277,165.175059,2304.341654,73.23016,63.368874,89.601194,11.958183
S00377,L0018,T01,377,22.351032,0.288467,0.52875,315.305232,21.414131,158.44907,2284.368003,70.755496,65.119677,89.867538,4.058076
S00574,L0028,T02,574,23.446354,0.317351,0.455501,305.9482,17.429605,169.95471,2300.342159,74.596882,68.65358,89.750039,5.569898
S00348,L0017,T01,348,,0.260241,0.37858,32.787384,16.570706,138.735759,2007.661731,72.295314,61.822272,89.607347,8.694795
S00031,L0001,T02,31,19.152722,0.473877,0.461172,389.437174,22.774712,161.39655,2311.519097,73.538132,68.19981,89.952488,8.11635
S00417,L0020,T01,417,41.511851,0.397328,0.438361,317.704168,21.147818,138.869823,2114.345641,74.787078,65.099476,89.635832,4.550806
S00689,L0034,T02,689,50.563769,0.602951,0.637897,362.379755,17.618516,136.487504,2042.893067,76.192876,63.321685,89.749829,12.667448
S00155,L0007,T01,155,35.480785,0.792256,0.659187,316.474525,22.149,151.301414,2118.069854,72.409855,66.02297,89.991428,3.304071
S00652,L0032,T02,652,28.652724,0.806762,0.66326,303.399793,13.035855,145.451489,2157.993098,71.849155,67.302124,89.70477,6.184056
S00625,L0031,T01,625,20.371328,0.252626,0.614665,343.169552,13.900421,158.136971,2323.13582,72.587468,69.080135,89.680534,9.132478
S00624,L0031,T01,624,39.683278,0.45549,0.507057,310.473114,20.882845,159.062298,2241.551217,72.90959,66.179404,89.652786,2.37026
S00309,L0015,T03,309,39.156097,0.637892,0.61727,340.187767,22.432553,155.991242,2187.157501,75.367532,68.797562,89.575294,5.835979
S00089,L0004,T01,89,27.114749,0.316427,0.42288,382.991924,19.064881,163.528272,2287.702392,73.862458,64.638011,89.691478,10.770815
S00276,L0013,T03,276,49.232673,0.236556,0.746907,337.861937,21.57522,148.101729,2166.734369,72.893315,62.226789,89.981299,10.168085
S00125,L0006,T01,125,44.389317,0.421621,0.680596,329.023337,17.541507,142.076622,2122.773882,72.93058,61.646859,89.520744,8.194716
S00680,L0034,T01,680,19.23423,0.456673,0.742909,294.120578,17.045395,145.906588,2250.113581,71.518978,66.880218,89.875266,3.016522
S00692,L0034,T01,692,41.159401,0.669414,0.547181,292.554801,18.60091,151.792295,2057.660797,73.204423,64.932551,89.746547,2.162483
S00587,L0029,T01,587,27.305628,0.325433,0.731489,322.340217,22.927388,164.452801,2263.581007,74.214437,68.960999,89.952133,5.514087
S00201,L0010,T01,201,45.509442,0.704724,0.627992,359.168046,20.474547,120.467458,1916.748845,73.863447,64.334369,89.476293,11.617592
S00217,L0010,T03,217,56.986595,0.655761,0.631258,291.311881,17.983411,129.990705,1889.473933,72.824604,63.882414,89.84696,2.069861
S00033,L0001,T02,33,61.952742,0.811885,0.705891,350.598976,20.284862,163.226471,2079.784465,76.229379,63.046931,89.53614,11.172891
S00638,L0031,T01,638,52.367598,0.639146,0.633031,335.224903,18.081036,139.920351,1995.742595,76.94797,67.716579,89.726678,9.723646
S00473,L0023,T02,473,42.453207,0.55562,0.437657,385.423232,18.201695,161.401902,2305.572979,74.082574,63.47584,90.204568,15.316243
S00372,L0018,T02,372,57.083242,0.607943,0.591835,333.790083,20.934994,169.031546,2126.969859,74.930809,62.905202,89.455726,8.099155
S00077,L0003,T01,77,64.915595,0.496039,0.539678,254.353963,19.714182,134.402402,1844.135296,73.990467,67.607086,89.644814,-2.793793
S00775,L0038,T03,775,56.547777,0.825841,0.589259,300.282979,19.614497,149.676157,2036.737894,75.091168,69.0713,89.598781,6.107314
S00694,L0034,T01,694,26.008588,0.742527,0.366962,299.981115,15.806764,129.736293,2025.036904,74.248217,70.321826,89.684774,4.025498
S00175,L0008,T01,175,27.909076,0.436655,0.444592,,15.233864,151.428966,2285.418148,74.570635,65.850261,89.641136,7.320813
S00070,L0003,T01,70,38.304674,0.778121,0.627202,354.423315,22.110475,163.699218,2217.161829,73.775554,64.661941,89.704478,10.336424
S00447,L0022,T02,447,22.383485,0.769913,0.470823,271.090079,19.661788,133.820969,2056.920985,75.613831,71.008366,90.084104,2.208102
S00449,L0022,T01,449,31.128386,0.401028,0.444942,330.764687,15.917594,136.939194,2136.833824,71.355713,65.355919,90.052419,4.285695
S00506,L0025,T01,506,19.73439,0.542805,0.405547,,19.234444,148.865488,2187.572139,74.113223,67.386143,89.925384,5.792185
S00761,L0038,T01,761,21.326183,0.742528,0.548825,302.716227,20.633274,140.955169,2023.339553,72.269227,70.348667,89.972458,4.245612
S00167,L0008,T01,167,19.404093,0.50107,0.374502,281.17793,18.191787,155.34877,2238.642422,73.868691,69.35311,89.78138,4.324645
S00509,L0025,T01,509,54.983162,0.473121,0.36604,364.210418,18.526828,153.593725,2113.587375,74.126585,62.201314,89.772499,13.552734
S00584,L0029,T03,584,28.638162,0.744058,0.601063,310.979306,19.845984,136.939613,2095.68601,73.63011,67.967358,89.655397,6.415153
S00229,L0011,T01,229,34.286666,0.195915,0.668267,,22.658216,148.11262,2229.31563,75.344733,66.735605,89.785164,11.08048
S00083,L0004,T01,83,62.541078,0.338446,0.701727,322.736854,22.095965,142.078548,2010.798623,77.052137,66.038525,89.58157,8.061724
S00467,L0023,T01,467,56.909154,0.250266,0.594022,393.581615,16.425139,112.91733,1929.069426,72.034926,55.968241,89.621466,16.850093
S00358,L0017,T01,358,41.6543,0.526115,0.615434,315.08188,,133.797206,2009.187631,72.561947,65.124324,89.570315,5.465156
S00674,L0033,T01,674,35.702215,0.687439,0.586342,353.019006,18.011096,135.933842,2082.830175,73.148772,64.522521,89.494742,10.658853
S00135,L0006,T01,135,50.085321,0.26382,0.730243,323.215948,17.184794,142.401544,2100.750932,73.260828,66.049194,89.738525,6.273359
S00687,L0034,T01,687,45.688197,0.205338,0.674915,326.117187,15.771598,167.729123,2211.999186,72.217002,63.656483,89.560387,3.827185
S00290,L0014,T02,290,61.813987,0.192336,0.513753,298.280452,14.572076,152.512729,2095.048007,75.753137,66.075663,89.817718,3.025005
