sample_id,lot_id,tool_id,sequence,temp_c,pressure_torr,gas_flow_sccm,cycles,chamber_age_runs,hours_since_maintenance,thickness_nm,uniformity_pct,sheet_resistance_proxy,next_run_cycle_correction
S00543,L0027,T02,543,377.714484,,178.646004,128,9.502151,19.832109,72.542728,2.658639,53.19862,-12.0
S00792,L0039,T01,792,384.232032,2.470764,185.070493,91,213.414373,23.239921,66.205398,4.001689,64.379647,12.0
S00333,L0016,T05,333,396.301072,1.986456,164.889713,109,173.569544,,65.865075,3.813199,61.958033,12.0
S00491,L0024,T04,491,391.456879,2.232962,163.447482,94,86.601307,135.531465,65.142539,2.557884,65.207654,12.0
S00053,L0002,T05,53,388.881486,2.500011,168.779215,89,111.468837,87.966634,58.646785,2.858278,74.635713,12.0
S00249,L0012,T01,249,400.694874,2.646254,175.931699,83,108.576982,126.749997,62.639992,2.712075,65.845451,12.0
S00203,L0010,T01,203,372.179583,2.386932,184.959069,137,40.827089,51.77967,71.219705,1.752247,55.192293,-5.808118
S00482,L0024,T01,482,406.324059,2.190424,173.302161,97,70.459478,5.371389,62.248548,2.204329,67.03351,12.0
S00181,L0009,T02,181,373.35393,2.584984,163.464697,85,176.834656,125.728815,64.220927,3.740218,66.042711,12.0
S00699,L0034,T04,699,362.317801,2.388871,182.534836,137,49.740927,27.02816,71.391673,2.109018,54.127411,-6.627014
S00297,L0014,T03,297,388.750879,2.450743,176.247068,121,122.424683,71.934378,69.770075,3.226189,60.381432,1.09488
S00082,L0004,T04,82,377.642042,2.259387,192.760976,96,18.354824,54.856911,67.321262,2.230333,63.30677,12.0
S00716,L0035,T04,716,389.261925,2.254945,186.671107,105,217.918282,81.987323,72.179723,4.169974,56.184587,-10.379635
S00653,L0032,T01,653,391.281046,2.211792,194.848211,129,232.353711,135.369012,75.194893,4.289539,48.893959,-12.0
S00546,L0027,T01,546,386.479378,2.252248,177.333475,88,184.953358,12.733616,61.964149,3.800234,69.951198,12.0
S00096,L0004,T01,96,383.885797,2.450964,183.807478,129,116.172424,83.535942,69.676351,2.483849,56.327871,1.541187
S00143,L0007,T01,143,386.114137,2.175137,180.757696,134,114.62666,147.287425,72.489564,2.967698,51.54722,-40.47847
S00679,L0033,T02,679,381.287846,2.556613,,99,68.219112,91.513305,64.581236,2.626685,64.076496,12.0
S00086,L0004,T01,86,401.906953,2.807893,180.48823,88,14.041099,156.472244,62.028118,1.87066,67.800606,12.0
S00764,L0038,T01,764,385.282311,2.143653,170.263457,104,115.050165,131.41768,64.689486,2.951407,62.274795,12.0
S00127,L0006,T01,127,388.82144,2.541837,195.609754,134,135.41513,,71.923714,2.772315,56.450184,-9.160544
S00754,L0037,T01,754,404.340931,2.337515,201.072324,84,44.668321,17.337207,59.505121,2.081054,76.351799,12.0
S00497,L0024,T03,497,390.748796,2.481334,180.81707,104,30.914261,12.518616,62.680138,1.634753,69.005007,12.0
S00628,L0031,T04,628,389.636695,2.396069,174.375294,83,45.522716,151.663036,52.661068,2.109991,66.879702,12.0
S00063,L0003,T04,63,389.833967,2.248072,207.831213,97,229.28295,96.146698,71.11168,4.479804,57.350754,-5.293715
S00201,L0010,T03,201,383.729328,2.56965,159.839448,112,201.471364,2.123706,67.225168,3.748426,58.033287,12.0
S00352,L0017,T02,352,393.429248,2.204903,,118,33.659466,64.193272,70.458102,1.941588,59.313029,-2.181436
S00411,L0020,T01,411,395.164944,2.205829,175.3731,113,57.701656,133.814321,66.395416,1.9151,64.560666,12.0
S00609,L0030,T02,609,386.05498,2.360595,191.876255,126,215.045018,99.847877,73.139684,4.119807,54.68974,-12.0
S00696,L0034,T03,696,405.31162,2.350674,184.442216,85,17.253031,19.457647,60.107094,1.721431,69.237429,12.0
S00028,L0001,T01,28,378.268965,2.64162,182.040587,84,87.820588,65.764722,61.53134,2.843235,68.653875,12.0
S00624,L0031,T01,624,391.201359,2.267968,196.243198,118,170.564184,82.932271,68.574645,3.932286,58.649613,6.787405
S00693,L0034,T01,693,396.342714,2.615084,176.916916,125,211.9962,100.992908,71.417022,4.172007,54.160776,-6.747725
S00643,L0032,T01,643,392.150242,2.650087,153.679103,139,111.219667,,74.215586,2.60803,50.747772,-12.0
S00013,L0000,T01,13,373.914343,2.35052,188.267244,125,46.224491,123.24204,67.936493,2.096104,59.263479,9.826223
S00369,L0018,T01,369,392.115936,2.354029,201.206602,120,19.963956,76.487019,68.183181,1.384299,58.208034,8.651518
S00417,L0020,T02,417,386.570891,2.36219,167.92358,122,15.28265,6.672479,68.419361,1.418531,59.582719,7.526852
S00356,L0017,T01,356,392.367489,2.053531,189.180665,90,233.212771,29.30647,65.202163,4.580614,65.630157,12.0
S00706,L0035,T03,706,391.317625,2.651444,193.902211,105,187.565565,144.032172,68.856392,3.570371,62.500655,5.445752
S00131,L0006,T01,131,395.603509,2.362206,186.844189,98,125.85873,126.481656,65.77776,2.876873,60.996761,12.0
S00773,L0038,T01,773,386.361365,2.246756,178.018533,88,93.806722,96.135294,62.51849,2.42629,66.780038,12.0
S00262,L0013,T01,262,382.936938,2.278558,181.651382,105,79.882141,5.493393,64.493502,2.130376,63.607995,12.0
S00062,L0003,T05,62,382.897595,2.670301,178.195399,106,123.6134,106.986363,64.858207,3.014036,60.970852,12.0
S00765,L0038,T01,765,392.800515,2.431864,174.009108,135,89.869557,146.182037,69.351179,2.396645,57.121532,3.089622
S00133,L0006,T03,133,404.806144,2.585741,174.655994,140,140.90303,82.092705,77.009328,3.12927,52.43901,-12.0
S00316,L0015,T01,316,397.930879,2.648437,210.448227,96,138.625032,39.62929,66.75137,3.205806,62.291371,12.0
S00519,L0025,T02,519,383.412782,2.242067,172.166868,138,126.041444,64.56805,76.10961,2.973096,49.787469,-12.0
S00217,L0010,T02,217,395.40952,2.066507,171.016071,128,194.756858,150.692963,74.095609,4.12519,51.170349,-12.0
S00667,L0033,T01,667,392.679698,2.315862,194.328178,119,170.470878,43.121032,70.859976,3.743898,54.830738,-4.095123
S00124,L0006,T01,124,386.315965,2.404508,187.171561,93,160.594364,87.949194,63.846677,3.757976,62.243972,12.0
S00061,L0003,T01,61,379.741549,2.588474,158.874342,110,20.028985,20.304297,64.532823,1.718717,63.520547,12.0
S00410,L0020,T01,410,387.886314,2.272322,169.709758,125,170.597257,32.492672,71.00229,3.395581,56.189178,-4.772808
S00782,L0039,T01,782,391.520815,2.406087,171.117926,81,9.390617,156.992238,61.110892,1.589402,70.982809,12.0
S00000,L0000,T02,0,408.334242,2.094951,169.832251,111,15.582197,48.736417,69.488043,1.901678,60.45738,2.43789
S00682,L0034,T01,682,383.378107,2.648203,925.806815,110,72.007045,43.284887,66.228661,2.269777,60.420441,12.0
S00263,L0013,T03,263,660.460338,1.88458,171.038617,135,190.855219,72.021186,72.273181,4.128698,56.023292,-10.824671
S00562,L0028,T01,562,400.725439,2.371611,165.847732,92,104.972431,18.931709,63.176681,2.466353,66.732254,12.0
S00344,L0017,T02,344,395.925023,2.634105,155.088024,102,218.758826,43.598428,68.35782,3.888167,57.151119,7.819905
S00530,L0026,T02,530,396.59322,2.043173,169.109813,110,148.041414,22.627971,67.46917,3.479316,58.006119,12.0
S00391,L0019,T01,391,385.123044,2.210661,177.909543,101,153.066624,100.592713,66.460629,3.158288,60.49467,12.0
S00456,L0022,T02,456,407.522278,2.3378,159.536646,118,208.979608,51.63813,72.494853,4.073483,56.548312,-11.88025
S00231,L0011,T01,231,400.141439,2.354017,192.533153,,4.736523,157.85015,69.131556,1.473754,63.505801,4.13545
S00281,L0014,T03,281,383.386817,2.541769,172.274605,105,25.546455,50.116501,63.680943,1.782283,65.942171,12.0
S00554,L0027,T01,554,382.299567,2.580493,189.100813,110,114.019867,49.82518,67.642013,2.990726,63.070068,11.228508
S00074,L0003,T02,74,397.874459,2.569287,202.864482,135,138.691985,84.520903,76.69567,3.170542,46.475116,-12.0
S00517,L0025,T01,517,383.029664,2.11252,161.584035,136,19.769132,82.416079,71.906481,1.850736,52.347827,-9.078483
S00176,L0008,T04,176,388.591414,2.349506,166.864806,95,126.182843,138.652021,69.892248,3.197671,56.118972,0.513103
S00171,L0008,T02,171,388.831003,2.365443,,120,239.120698,9.44314,72.185432,3.94303,52.916279,-10.406818
S00569,L0028,T05,569,383.367597,2.035702,184.88752,127,131.240096,107.99184,67.803055,2.824513,62.983573,10.461642
S00248,L0012,T01,248,389.415295,2.397999,202.54736,108,169.172536,100.701805,68.387053,3.464606,61.024652,7.680701
S00321,L0016,T01,321,381.308488,2.564759,153.036292,87,66.255256,55.641328,59.38786,2.241034,69.069709,12.0
S00030,L0001,T05,30,389.454791,2.762435,172.870958,101,179.355765,100.802201,59.246568,1.940292,68.214278,12.0
S00153,L0007,T03,153,388.73703,2.513349,175.461764,114,43.407224,158.442029,66.388356,2.399424,60.488232,12.0
S00445,L0022,T03,445,397.374864,2.177464,159.786268,140,170.59555,137.740184,72.048022,3.446234,55.43545,-9.752484
S00165,L0008,T01,165,405.499929,2.567697,169.596636,108,105.401869,61.93838,66.399393,2.57582,62.951351,12.0
S00219,L0010,T02,219,398.128768,2.770469,210.793144,106,207.768522,71.390911,70.723165,3.944794,56.043765,-3.44364
S00574,L0028,T01,574,391.718955,2.13315,176.0225,118,92.721142,64.844715,68.172184,2.35608,59.241568,8.703888
S00454,L0022,T02,454,400.879446,2.363689,192.440784,133,32.203123,48.672278,73.252126,2.01454,51.675962,-12.0
S00433,L0021,T04,433,406.007299,2.30963,169.19386,117,35.525296,144.811467,72.466652,2.029424,50.583563,-11.745964
S00657,L0032,T02,657,389.233304,2.508261,183.491102,112,207.831318,11.962066,70.725855,4.305812,55.262484,-3.456454
S00424,L0021,T01,424,388.002311,2.300892,169.80928,102,226.746363,56.088982,65.416049,4.151256,61.412024,12.0
S00308,L0015,T02,308,391.390169,2.522174,168.468985,96,218.784148,87.044393,65.996232,4.556854,62.746786,12.0
S00616,L0030,T04,616,404.267515,2.360259,189.56293,84,215.643633,68.566117,67.74441,4.043738,58.959093,10.740903
S00586,L0029,T04,586,396.098963,2.219814,160.777923,122,123.725349,7.940656,72.451489,2.993783,57.06419,-11.673759
S00135,L0006,T03,135,387.322747,2.605199,200.62297,80,115.275365,122.186075,60.304915,2.810566,69.487915,12.0
S00504,L0025,T01,504,401.394302,2.581872,194.36121,121,0.163313,67.23909,68.21327,1.87607,64.01456,8.508238
S00532,L0026,T02,532,388.100115,2.481069,157.109684,106,22.068935,118.92698,65.498326,1.747449,65.238785,12.0
S00576,L0028,T01,576,389.378034,2.264287,185.169721,131,210.036012,58.625462,73.347343,3.973284,47.832677,-12.0
S00328,L0016,T02,328,384.673078,2.249932,187.456878,95,49.007963,8.078314,63.794887,2.457888,63.44711,12.0
S00549,L0027,T02,549,394.798982,2.103458,191.885538,101,185.666676,101.399276,69.547934,3.807819,60.676503,2.152697
S00418,L0020,T03,418,388.866291,2.552531,172.162631,110,54.302305,83.29917,64.660109,2.567233,62.525472,12.0
S00465,L0023,T01,465,378.692286,2.640297,183.871803,93,182.60719,9.772732,65.07302,2.602857,62.727896,12.0
S00558,L0027,T02,558,376.709201,2.238996,172.229694,95,0.99016,40.017331,63.889518,1.640794,66.076934,12.0
S00192,L0009,T01,192,400.894071,2.420861,199.920154,123,196.219006,105.321356,73.744639,3.702575,51.297657,-12.0
S00556,L0027,T03,556,382.461151,2.5728,179.839236,108,68.261523,121.288618,64.738161,2.530923,61.367419,12.0
S00449,L0022,T02,449,401.998971,2.488184,188.596554,96,175.276436,73.393001,65.570038,3.632903,66.585855,12.0
S00704,L0035,T01,704,398.535936,2.717181,172.343511,10.9,232.44582,94.003948,70.263635,4.566134,57.040174,-1.255404
S00775,L0038,T04,775,384.532061,2.366143,191.492785,85,40.890313,,62.808821,2.054637,62.347023,12.0
S00455,L0022,T01,455,400.579968,2.25166,172.787629,118,,87.291496,66.14379,1.65034,66.424786,12.0
S00056,L0002,T01,56,406.46869,2.555493,179.509165,93,206.835601,78.540293,67.101402,3.933291,58.514074,12.0
S00294,L0014,T01,294,382.947615,2.698485,178.695846,110,14.001309,68.558547,63.470051,1.754418,66.573907,12.0
S00582,L0029,T04,582,391.614796,2.627468,209.610442,124,151.031145,14.451976,73.940208,3.461712,53.802484,-12.0
S00738,L0036,T02,738,402.415214,3.110221,161.383703,124,67.917796,46.419288,71.224355,2.99541,57.494961,-5.830264
S00689,L0034,T02,689,395.787983,2.772537,193.01504,125,98.215409,141.168679,73.222109,2.716875,52.058942,-12.0
S00662,L0033,T03,662,389.660203,2.397994,181.745146,81,206.259363,57.108214,61.526884,3.972413,66.641566,12.0
S00618,L0030,T02,618,389.881413,2.618643,176.046982,105,136.628528,7.918808,69.241653,3.047346,59.114609,3.611178
S00691,L0034,T01,691,383.541656,2.563395,175.531742,109,10.484841,7.174063,62.602026,1.108784,68.657136,12.0
S00511,L0025,T01,511,378.391443,2.502843,174.494976,130,19.528213,23.303228,68.905784,1.418283,60.675722,5.210554
S00514,L0025,T03,514,387.436739,2.734433,169.927274,83,67.170842,121.581683,59.011932,2.452103,72.965548,12.0
S00118,L0005,T03,118,386.769749,2.794483,168.871191,126,113.410264,115.621533,69.218052,2.680392,61.251103,3.723561
S00136,L0006,T04,136,388.463464,2.787303,175.872903,111,79.206908,23.719949,69.704069,2.747783,62.365205,1.409195
S00648,L0032,T01,648,384.258685,2.252561,162.745857,140,120.664744,155.729707,74.776036,3.010761,51.004242,-12.0
S00092,L0004,T01,92,395.521781,2.557803,201.346899,83,87.536628,155.622036,62.237708,2.187634,65.455505,12.0
S00148,L0007,T05,148,396.473375,2.472839,193.041383,107,61.453007,109.189672,65.65203,2.749052,68.258963,12.0
S00322,L0016,T01,322,375.828773,2.884701,194.100594,99,186.268247,139.49399,64.585416,3.633326,64.925257,12.0
S00211,L0010,T01,211,384.074483,2.413711,179.569971,93,105.983754,52.632686,65.697798,2.63398,61.399576,12.0
S00790,L0039,T02,790,394.329229,2.279782,173.077404,128,152.180612,127.830626,75.615595,3.204602,51.577284,-12.0
S00185,L0009,T02,185,393.04976,2.582048,185.405428,95,191.933923,37.079489,67.972098,3.641072,62.773941,9.656676
S00441,L0022,T03,441,385.196823,2.510096,177.847514,111,9.739295,134.737618,66.527986,1.284425,59.280843,12.0
S00547,L0027,T02,547,396.357693,2.470625,181.77302,124,2.395782,124.233132,69.099905,1.401102,60.65402,4.286165
S00050,L0002,T01,50,398.369352,2.494457,181.20808,136,55.911767,40.505536,71.053664,2.569477,60.158463,-5.017447
S00234,L0011,T01,234,377.756263,2.686642,192.723028,140,213.876604,116.695394,75.590733,3.749603,50.97643,-12.0
S00711,L0035,T05,711,392.016463,2.300059,180.034908,101,139.817717,101.919852,64.337657,3.131407,66.704321,12.0
S00033,L0001,T03,33,406.591218,2.613622,181.324044,122,73.499953,38.399452,69.802713,1.916492,59.321867,0.939464
S00310,L0015,T04,310,395.749333,2.238989,167.974558,127,206.943966,94.439719,76.384664,4.383264,52.730496,-12.0
S00652,L0032,T01,652,387.774008,2.557691,178.621415,122,116.360663,37.192779,67.716648,3.157933,58.887915,10.873106
S00724,L0036,T02,724,391.8253,2.551957,174.731536,110,94.038706,116.428168,66.715603,2.405444,59.923868,12.0
S00708,L0035,T02,708,378.353762,2.523838,162.425701,93,100.241792,97.213297,61.409089,2.887192,64.73296,12.0
S00639,L0031,T05,639,393.610048,2.308105,183.446163,111,111.402754,143.298253,67.18977,2.923621,59.936566,12.0
S00766,L0038,T05,766,394.234507,2.230492,178.45919,84,2.456263,125.901257,59.1535,1.765428,71.376746,12.0
S00327,L0016,T01,327,401.454474,2.919835,167.178504,126,10.546141,109.309899,68.798751,1.554078,59.135509,5.720233
S00383,L0019,T01,383,401.720986,2.243256,177.177627,139,188.01066,137.28414,75.576131,3.812832,49.949688,-12.0
S00729,L0036,T01,729,390.926638,2.472173,196.662626,133,238.099198,123.399193,73.992714,4.068557,53.556233,-12.0
S00277,L0013,T01,277,388.730142,2.665086,169.051744,107,58.856152,144.059212,63.081087,2.384774,65.039963,12.0
S00340,L0017,T01,340,385.506342,2.608443,193.958392,126,87.384978,41.926119,68.840379,2.771862,59.543344,5.522006
S00634,L0031,T01,634,402.880423,2.258656,182.321611,102,103.594883,73.617391,65.574771,2.979756,63.193352,12.0
S00712,L0035,T02,712,386.988182,2.198314,179.708998,107,52.728233,92.645802,65.793246,2.050368,63.431751,12.0
S00495,L0024,T02,495,387.158413,2.109735,167.601835,139,19.314345,107.461051,74.323878,2.034563,53.652836,-12.0
S00402,L0020,T01,402,377.296973,2.407374,186.44807,,168.746897,35.072664,72.64169,3.292485,51.709213,-12.0
S00362,L0018,T05,362,379.261559,2.340162,182.385065,104,183.209763,110.734358,63.276438,3.526279,63.974468,12.0
S00182,L0009,T01,182,377.842775,2.424227,175.473187,123,101.460898,26.927115,66.827244,2.929806,63.229213,12.0
S00351,L0017,T02,351,382.907308,2.339855,167.266902,118,76.690078,38.732261,67.921638,2.531168,56.795136,9.896963
S00029,L0001,T03,29,393.364655,2.154022,182.79371,129,111.219729,68.721214,72.149233,2.74049,53.000332,-10.234445
S00478,L0023,T01,478,386.027687,2.299145,188.212734,95,118.593428,143.239825,63.132668,2.72138,66.937704,12.0
S00641,L0032,T01,641,379.68402,2.2625,181.186361,97,52.517817,53.98412,62.055492,2.215452,64.599061,12.0
S00011,L0000,T01,11,397.26437,2.672217,180.781386,104,82.267702,92.445239,66.407468,2.492471,60.986089,12.0
S00068,L0003,T01,68,399.296322,2.418835,177.097722,122,155.266444,85.618717,71.131268,3.398045,54.099471,-5.38699
S00007,L0000,T01,7,391.063994,1.980538,156.244521,132,160.100521,91.528284,71.456204,3.632034,54.529149,-6.934306
S00513,L0025,T01,513,391.448157,2.585996,188.21763,119,129.206564,74.682065,69.449214,2.909652,57.208333,2.622792
S00752,L0037,T01,752,385.142725,2.628326,164.36562,123,121.009244,48.240186,70.441191,2.869022,56.503186,-2.100907
S00540,L0027,T01,540,392.026536,2.15868,197.025952,128,160.91947,66.204759,72.208134,3.279841,54.484599,-10.514924
S00093,L0004,T01,93,390.739553,2.533239,160.912389,104,7.909235,139.632964,62.396843,1.874177,71.025904,12.0
S00304,L0015,T01,304,392.151411,,170.870234,124,109.733556,83.629909,71.184078,2.391546,55.324953,-5.638464
S00100,L0005,T01,100,386.971595,2.15879,166.372319,106,195.040777,6.90053,66.838983,3.757614,61.268312,12.0
S00611,L0030,T02,611,398.848608,2.006651,189.745052,92,174.018571,10.793735,67.434113,3.96449,61.926097,12.0
S00027,L0001,T01,27,389.768241,2.626681,178.227848,,142.512965,153.157947,66.354702,3.219929,61.245175,12.0
S00280,L0014,T05,280,382.050994,2.302021,183.832104,136,127.498532,10.56352,70.412701,3.030139,53.981502,-1.965241
S00315,L0015,T05,315,382.666534,2.04631,177.527136,139,174.299195,139.779055,72.540465,3.810749,54.622246,-12.0
S00580,L0029,T02,580,398.92983,2.295446,177.168245,102,101.869346,94.676272,66.575777,3.198361,62.566986,12.0
S00330,L0016,T05,330,392.768028,2.608939,171.536968,93,142.459479,11.751975,60.468073,3.374609,66.733041,12.0
S00146,L0007,T02,146,377.42896,2.822638,162.007043,106,168.657875,3.015412,66.669227,3.398913,60.941328,12.0
S00615,L0030,T01,615,386.552025,2.254211,184.174594,96,36.554411,116.731932,61.846491,1.939472,65.653307,12.0
S00638,L0031,T01,638,389.969259,2.267581,190.353769,108,79.347488,96.952744,66.47007,2.080616,64.405108,12.0
S00247,L0012,T01,247,388.335123,2.329272,183.041088,134,70.720316,41.912182,68.832859,2.058064,57.749264,5.557816
S00066,L0003,T02,66,394.11435,2.814189,176.912634,122,20.131138,115.497482,71.850696,2.08332,51.690213,-8.812837
S00392,L0019,T05,392,388.714497,2.491537,186.442946,92,17.229643,44.741636,59.794842,1.668794,73.209967,12.0
S00380,L0019,T02,380,387.467413,2.589668,180.1353,123,128.789395,124.684946,70.878203,3.093798,55.261777,-4.181918
S00654,L0032,T02,654,389.053807,2.468028,191.180834,115,78.564629,60.880106,70.305219,2.452163,55.32188,-1.453422
S00460,L0023,T01,460,387.594997,2.319648,173.758616,140,57.566743,88.504901,73.246349,2.042821,54.60589,-12.0
S00681,L0034,T01,681,389.838108,2.456489,179.525811,96,163.884957,80.391229,63.39054,3.619494,61.804326,12.0
S00350,L0017,T03,350,393.516432,2.466195,167.545571,115,196.001017,83.609907,69.11295,4.019597,57.928335,4.224049
S00628,L0031,T04,628,389.636695,2.396069,174.375294,83,45.522716,151.663036,52.661068,2.109991,66.879702,12.0
S00703,L0035,T02,703,392.233964,2.350597,189.41136,94,141.968291,147.667444,63.888433,3.047291,67.194808,12.0
S00267,L0013,T04,267,386.4564,2.285225,186.165548,109,106.557991,98.615762,70.550681,2.894283,59.189234,-2.62229
S00413,L0020,T01,413,396.12798,2.241943,159.191217,116,180.991347,34.988872,68.012232,3.3408,56.295077,9.465562
S00115,L0005,T03,115,409.17223,2.541957,187.8504,138,20.02363,138.138992,71.772106,1.749115,57.073005,-8.438601
S00512,L0025,T01,512,390.062339,2.439702,193.707441,85,156.81103,134.453918,63.073041,3.532618,65.660473,12.0
S00471,L0023,T01,471,383.611868,2.428914,205.908145,121,217.308424,45.477038,72.561237,4.154179,53.91954,-12.0
S00077,L0003,T04,77,381.574048,2.094392,185.506964,139,213.52887,107.118127,77.178594,3.587864,48.153813,-12.0
S00317,L0015,T01,317,388.80774,2.423996,166.266056,122,53.328777,71.656072,67.4728,2.034876,58.581517,12.0
S00767,L0038,T02,767,382.525997,2.396406,175.8478,134,105.613285,99.257158,72.256515,2.601411,49.692029,-10.745311
S00261,L0013,T01,261,,2.357556,185.701934,85,9.116436,125.735994,59.652853,1.611611,72.668882,12.0
S00126,L0006,T01,126,390.767067,2.347048,194.286276,85,95.140576,66.102721,63.052772,2.747966,66.28496,12.0
S00701,L0035,T02,701,396.936888,2.528456,175.629062,127,187.405345,88.720568,74.966681,3.668989,51.001672,-12.0
S00305,L0015,T01,305,394.484448,2.414783,174.897995,128,1.933939,9.51361,70.720413,1.113146,52.380137,-3.430539
S00109,L0005,T01,109,391.676709,2.314237,169.328256,115,232.215032,76.875017,70.232488,4.365729,56.613336,-1.107087
S00680,L0034,T01,680,378.731932,2.067737,173.636596,130,170.749716,154.586166,72.404962,3.484289,54.564918,-11.452201
S00650,L0032,T01,650,384.928461,2.415478,192.008267,130,144.383714,137.278356,71.914753,3.012128,55.463439,-9.117874
S00781,L0039,T01,781,384.945662,2.402094,180.991538,115,129.629228,71.355214,67.806938,3.169297,58.047492,10.443153
S00272,L0013,T01,272,381.306867,2.512799,184.377018,128,120.168106,119.246407,71.721763,2.572764,56.209218,-8.198873
S00668,L0033,T01,668,379.758748,1.901344,189.347325,93,195.015223,97.040775,63.329252,4.145709,68.213317,12.0
S00405,L0020,T01,405,394.716426,2.479499,159.63671,132,169.88771,84.745789,75.170257,3.425254,52.831447,-12.0
S00361,L0018,T01,361,389.323983,2.747568,189.093827,126,47.255251,16.420583,68.256175,4.986704,58.952273,8.303928
S00374,L0018,T03,374,390.108112,2.359964,190.908157,121,97.477653,25.219803,67.588878,2.102052,61.743326,11.481533
S00174,L0008,T01,174,381.374647,2.472777,186.798554,84,198.033952,135.385502,63.805547,3.987197,66.379482,12.0
S00488,L0024,T01,488,378.301224,2.654734,194.859984,113,145.087356,61.935575,67.256329,3.266413,58.366358,12.0
S00332,L0016,T02,332,385.161609,2.332034,201.658227,92,130.415989,131.756054,66.715401,3.097761,59.219574,12.0
S00012,L0000,T01,12,401.734129,2.651221,181.267493,133,177.948282,46.559425,75.386862,3.534514,49.928493,-12.0
S00709,L0035,T02,709,395.548192,2.609129,167.460048,137,87.893469,112.742747,74.518514,2.683362,56.184461,-12.0
S00292,L0014,T05,292,388.970075,2.728474,191.92605,92,215.081627,148.00239,62.949532,4.050052,65.080967,12.0
S00605,L0030,T03,605,376.383994,2.727152,175.832449,137,207.053164,5.100879,73.161533,3.995285,53.081703,-12.0
S00479,L0023,T02,479,382.553022,2.524058,194.507866,124,182.088056,75.57357,73.357592,3.638621,53.053905,-12.0
S00428,L0021,T02,428,397.85783,2.710663,180.593906,129,62.826097,11.721952,73.388478,2.05603,55.07738,-12.0
S00116,L0005,T03,116,376.228026,2.226387,175.744494,94,20.150691,110.030132,61.070731,1.806642,71.152861,12.0
S00139,L0006,T02,139,373.194011,2.186779,186.349699,96,174.841901,24.875672,65.28175,3.393481,62.609644,12.0
S00216,L0010,T04,216,380.199601,2.334473,178.579083,81,228.685499,109.400693,64.751774,4.02787,61.178944,12.0
S00631,L0031,T05,631,398.440014,2.347293,188.850521,117,220.742986,38.083244,67.5145,4.070145,66.025057,11.835713
S00702,L0035,T02,702,395.867849,2.502931,,129,214.234078,138.693921,75.152756,4.127577,52.352316,-12.0
S00045,L0002,T04,45,391.876813,2.130722,184.274886,82,24.371521,99.947698,63.850677,1.678582,68.054445,12.0
S00799,L0039,T03,799,385.621689,2.037621,179.29602,115,39.725552,52.278556,65.327394,1.826719,63.41296,12.0
S00366,L0018,T01,366,385.043848,2.759093,180.63729,131,16.475634,78.871473,67.864165,1.800685,61.35408,10.170643
S00286,L0014,T04,286,409.341534,2.257244,,86,89.682503,12.407425,65.03665,2.622858,68.207987,12.0
S00755,L0037,T01,755,399.999696,2.2898,174.601437,86,116.63552,0.082307,63.92619,2.501789,65.123409,12.0
S00720,L0036,T02,720,384.697056,2.124699,179.561926,81,47.575545,55.61675,60.306575,2.559239,68.896802,12.0
S00591,L0029,T02,591,386.886908,2.323534,168.450714,96,227.627857,129.113961,68.700745,4.174793,60.667609,6.186928
S00016,L0000,T03,16,393.149693,2.263373,192.300921,122,7.846114,94.087042,67.835845,1.522212,58.215763,10.3055
S00794,L0039,T01,794,401.861379,1.896106,164.04111,96,147.223457,64.114836,64.22145,3.551818,63.733357,12.0
S00400,L0020,T01,400,391.578003,2.479242,184.686002,80,144.237423,109.362017,63.578084,2.998403,66.552576,12.0
S00254,L0012,T05,254,393.125821,2.095563,181.993769,84,59.388735,44.057643,59.458252,2.402868,73.449017,12.0
S00255,L0012,T03,255,398.252712,2.471967,169.166173,86,36.474865,20.421091,60.874469,2.092106,69.636399,12.0
S00125,L0006,T01,125,386.641989,2.343246,163.732208,101,172.474227,4.120766,65.246393,3.354456,64.319652,12.0
S00001,L0000,T03,1,389.137009,2.634056,196.910078,116,88.136309,125.238182,65.204162,2.884616,60.980912,12.0
S00343,L0017,T05,343,392.298076,2.354331,182.094849,112,137.150307,119.836366,65.697556,3.154636,62.480554,12.0
S00048,L0002,T03,48,389.569317,2.809673,174.509124,110,118.636015,63.310285,66.571096,2.654574,61.546428,12.0
S00614,L0030,T02,614,385.20648,2.351495,170.650673,,44.379107,85.665111,70.975329,1.873294,55.493092,-4.644422
S00421,L0021,T01,421,399.561152,2.575578,171.078179,137,21.948869,87.289328,70.929176,1.689008,55.767562,-4.424648
S00055,L0002,T04,55,400.74432,2.389587,181.753363,139,121.32208,19.115782,76.82964,3.178734,49.210538,-12.0
S00226,L0011,T01,226,384.903403,2.567453,186.961132,137,171.023493,30.82643,73.586286,3.518724,53.699549,-12.0
S00423,L0021,T04,423,399.183089,2.459745,187.108658,134,185.245974,134.676607,78.120126,3.935449,46.58271,-12.0
S00128,L0006,T01,128,386.659343,2.085919,174.020485,134,87.667053,156.131989,70.223204,2.731297,59.972497,-1.062876
S00795,L0039,T01,795,395.446419,2.382735,182.900057,85,104.5112,134.798146,63.01752,2.590441,69.05698,12.0
S00430,L0021,T01,430,386.75941,2.442652,155.152425,96,7.591617,127.804228,60.920656,1.520705,72.593218,12.0
S00732,L0036,T03,732,388.018843,2.205426,187.272694,99,177.626012,118.158048,65.807077,3.770872,63.48678,12.0
