sample_id,lot_id,tool_id,sequence,oes_peak_ratio,endpoint_slope,rf_source_w,rf_bias_w,pressure_mtorr,gas_flow_sccm,esc_temp_c,chamber_age_runs,endpoint_time_s,cd_bias_nm,selectivity,overetch_risk
S00622,L0031,T01,622,1.103618,-0.027496,962.974694,175.442874,26.721211,123.119338,16.493477,38.687817,67.982783,0.335479,5.440037,0.053021
S00565,L0028,T03,565,0.962335,-0.028911,836.968056,192.073075,34.332861,95.824766,17.858906,37.655806,62.176914,-2.312001,3.813022,0.10058
S00083,L0004,T02,83,0.977029,-0.054034,845.341176,209.762714,30.751547,98.295801,17.923441,52.266283,65.188222,-0.480588,3.170165,0.05563
S00405,L0020,T01,405,1.09786,-0.041834,918.089507,200.118751,27.407569,112.305178,19.955807,95.852963,66.854544,-1.972186,3.9743,0.09032
S00569,L0028,T03,569,0.831897,-0.038682,844.723223,190.057548,34.598757,104.854237,18.364576,165.591033,73.158378,-1.011849,4.414138,0.133299
S00525,L0026,T01,525,,-0.021262,783.486183,150.716388,29.4187,97.668245,18.474865,33.001937,61.917545,-2.729771,5.516673,0.114601
S00718,L0035,T01,718,0.952854,-0.056692,871.236733,220.0663,29.867021,102.371173,17.705288,32.499862,62.313679,0.550696,3.161044,0.056933
S00004,L0000,T02,4,1.006893,-0.048696,917.277971,180.425815,27.396163,103.311852,18.219961,10.365258,70.336144,-1.905938,4.626061,0.121053
S00699,L0034,T02,699,1.02993,-0.048096,859.788125,202.398637,28.115678,103.639234,19.022497,117.296949,61.85111,-1.344571,3.387222,0.073823
S00457,L0022,T02,457,1.09386,-0.038524,746.76069,161.110551,29.102114,115.709625,16.652664,6.274188,58.237591,-2.606717,5.349472,0.110303
S00761,L0038,T01,761,0.956848,-0.04625,814.112462,,33.375568,105.200739,17.302475,33.782485,61.807995,-1.175466,5.986112,0.069877
S00206,L0010,T02,206,0.976344,-0.043248,937.623716,199.389209,27.036376,102.043472,17.493601,161.094835,71.186767,-0.278532,3.672703,0.081324
S00601,L0030,T01,601,1.014983,-0.042685,912.823482,203.89576,28.944903,109.047955,16.193623,94.512843,68.504069,-0.610541,3.933283,0.062345
S00533,L0026,T01,533,1.01035,-0.046081,860.008311,190.19355,23.158501,106.465042,17.903673,31.719061,61.852413,-0.689279,4.410719,0.059594
S00275,L0013,T02,275,0.948603,-0.067545,777.598711,197.918686,23.859093,105.60438,19.463587,151.823296,60.897211,-1.768663,4.015939,0.084636
S00703,L0035,T01,703,0.955051,-0.069877,814.667552,190.038183,29.90325,105.168138,18.549429,78.853255,60.128841,-2.615934,4.338632,0.11062
S00538,L0026,T01,538,0.991866,-0.041446,893.476933,199.346302,34.121385,95.22932,18.224397,135.796132,68.778787,0.679103,3.677198,0.066267
S00279,L0013,T01,279,1.009755,-0.031684,851.056001,178.285676,29.608602,92.351271,20.610662,126.57077,67.12573,-1.311924,4.466946,0.073045
S00118,L0005,T01,118,0.970545,-0.058354,807.538157,225.479367,27.693026,112.340823,18.030299,105.727704,61.36841,-0.462291,3.267465,0.055295
S00077,L0003,T01,77,0.868378,-0.040103,846.090081,223.78718,26.817008,121.610014,18.553098,130.973702,65.255685,-0.83577,3.56015,0.062533
S00590,L0029,T01,590,0.957378,-0.044989,862.994019,179.536402,30.957342,112.242454,20.128708,34.909587,65.675364,-0.789443,5.139794,0.06159
S00211,L0010,T01,211,1.055007,-0.035234,749.412715,192.457832,26.707372,110.469699,17.13079,37.591987,56.35315,-4.182996,4.384342,0.177125
S00748,L0037,T03,748,1.105336,-0.056982,761.841696,250.31599,26.786219,118.83677,17.68874,86.537,61.789003,0.712728,2.370159,0.060056
S00706,L0035,T01,706,1.019228,-0.046169,835.508351,201.486404,30.15511,96.028263,16.008621,162.355678,62.770873,-0.785575,3.775814,0.061511
S00235,L0011,T01,235,0.984458,-0.062355,874.435666,193.723777,28.726471,100.186945,17.980316,31.210937,65.062265,-0.308942,3.888903,0.052557
S00786,L0039,T02,786,0.903962,-0.054365,852.057319,202.299284,29.603795,123.147576,18.611199,116.294292,63.722087,-0.985254,4.410247,0.065672
S00498,L0024,T03,498,0.877316,-0.038194,889.335637,223.870815,25.187618,111.221012,17.05559,49.245865,66.5952,-1.447628,3.052346,0.076327
S00779,L0038,T02,779,0.887286,-0.038807,778.487351,169.928058,27.615199,88.421663,19.562292,81.717822,59.860405,-3.119529,5.070079,0.129187
S00135,L0006,T04,135,1.132641,-0.060463,877.260325,204.834667,25.811755,103.00908,18.636848,177.0859,66.124576,-0.178444,3.954973,0.050328
S00326,L0016,T01,326,0.949517,-0.050062,866.413978,213.218304,28.925661,95.849957,18.238006,4.624276,62.525616,-1.777047,3.556332,0.084863
S00409,L0020,T01,409,0.98297,-0.046909,866.834143,206.615164,24.352244,105.946195,17.407651,145.579081,66.760381,-0.244636,4.246569,0.051447
S00692,L0034,T01,692,,-0.04036,766.795064,158.992942,31.328412,92.303676,16.529426,86.562057,60.856436,-3.727233,5.308644,0.155058
S00745,L0037,T02,745,0.951569,-0.077983,791.041898,183.510792,,100.656671,18.399065,2.146165,60.916809,-1.980446,4.538405,0.090558
S00127,L0006,T01,127,0.978782,-0.039884,805.145417,208.949262,25.438256,111.332498,15.751861,7.253343,61.7441,-0.598296,4.408294,0.057834
S00782,L0039,T02,782,0.972926,-0.039559,876.52629,178.619337,34.459193,105.198395,,161.678668,63.446081,-1.413016,4.752555,0.075477
S00506,L0025,T03,506,1.043181,-0.05614,798.357501,206.460768,32.020392,118.428097,18.477397,22.422133,61.884173,-0.560433,4.293339,0.057117
S00425,L0021,T03,425,0.850801,-0.029574,851.291992,175.059223,28.937197,110.825085,19.105126,178.088128,71.157593,-2.321402,5.388565,0.152662
S00640,L0032,T03,640,0.762953,-0.041105,788.830642,198.059184,25.230366,113.774022,19.008654,114.587894,74.811534,0.553325,4.461765,0.143735
S00422,L0021,T01,422,0.945212,-0.027451,889.095774,171.672658,25.542292,111.02586,17.828532,103.792154,71.080095,-0.812251,5.223009,0.095031
S00107,L0005,T04,107,0.896377,-0.053597,876.98705,198.843374,30.900442,106.844517,18.462781,8.09292,66.610457,0.125445,4.52424,0.049449
S00149,L0007,T03,149,0.659861,-0.046147,891.044379,190.850453,25.876954,104.808612,17.739739,136.100981,77.633918,0.769513,4.261833,0.216601
S00164,L0008,T03,164,1.021529,-0.05128,858.857028,183.244102,26.168744,100.708938,289.37395,49.897258,65.827064,0.765062,5.115003,0.061098
S00300,L0015,T01,300,1.105096,-0.058643,745.130499,150.895969,26.595534,98.582304,16.526484,30.350714,64.732419,-4.833529,5.580689,0.212777
S00514,L0025,T04,514,0.846286,-0.047015,866.338006,189.727437,28.548638,83.050741,17.435321,143.519657,65.125465,-2.025247,3.94266,0.091857
S00774,L0038,T01,774,0.906505,-0.055082,935.221675,202.140986,26.916215,110.443965,19.149518,96.472881,64.627793,-2.123067,4.440944,0.094754
S00299,L0014,T01,299,0.914669,-0.051626,912.879776,205.242827,27.183351,95.932874,17.881734,95.605298,64.749552,-0.03975,3.695977,0.048058
S00436,L0021,T02,436,1.03328,-0.037809,851.483312,172.838111,32.305309,95.399844,19.411629,116.295946,62.651202,-2.226376,4.554195,0.097901
S00219,L0010,T03,219,1.002078,-0.056569,843.523313,195.136756,30.80905,110.686098,16.829247,91.627903,63.903349,-2.234938,4.118392,0.098166
S00612,L0030,T02,612,1.078127,-0.039296,869.9575,176.26425,28.398176,112.41287,18.096617,175.429254,63.081829,-1.188141,4.572266,0.070165
S00637,L0031,T01,637,0.992061,-0.034873,728.829039,170.981608,33.333586,98.295271,14.534441,86.870256,58.898134,-2.977782,4.385915,0.123708
S00548,L0027,T02,548,0.924257,-0.042365,927.471507,210.374662,24.447761,118.510704,17.150812,5.326214,67.317625,-0.453223,4.365647,0.055129
S00617,L0030,T03,617,0.812622,-0.046139,956.020672,167.556886,26.828677,104.356072,17.926357,173.849916,75.099673,-1.390476,5.138513,0.190251
S00490,L0024,T02,490,0.986269,-0.031995,885.276255,219.52726,24.925911,98.421882,19.3359,146.681301,65.589509,-0.182418,2.620824,0.050395
S00203,L0010,T01,203,0.940005,-0.055888,784.912496,198.812732,29.541039,107.886841,19.846544,74.60205,59.738616,-2.137751,3.95355,0.095195
S00691,L0034,T02,691,0.835791,-0.052094,780.357775,208.91767,22.534324,101.087607,17.316613,121.260414,58.593124,-0.076085,3.471351,0.048644
S00784,L0039,T01,784,0.920928,-0.026555,801.919408,164.41113,27.30261,116.746198,18.911981,122.219527,64.19837,-1.610709,5.237714,0.08045
S00478,L0023,T01,478,1.071875,-0.05385,777.319298,165.530132,25.269243,93.109575,17.942574,84.31399,62.250863,-3.156353,5.253741,0.130644
S00076,L0003,T02,76,0.956514,-0.043702,904.006647,226.675422,28.06367,111.790097,16.885675,42.600548,65.02944,-0.16241,3.398422,0.050061
S00097,L0004,T01,97,1.128719,-0.064023,764.910944,204.785689,25.555243,110.75072,17.855883,95.744387,60.570125,-2.380004,3.760027,0.102753
S00660,L0033,T04,660,0.945508,-0.040699,787.050067,167.779192,24.265666,106.112922,18.001662,47.119151,58.292659,-2.750852,5.256327,0.115352
S00543,L0027,T01,543,1.081029,-0.03559,830.069654,190.943241,,100.645239,19.009992,174.750994,61.564502,-1.137326,3.859246,0.069014
S00069,L0003,T02,69,1.039523,-0.062144,861.373866,190.810888,29.502341,92.534793,19.515225,86.132002,68.508764,-1.185483,3.976927,0.075246
S00466,L0023,T03,466,0.955653,-0.062728,795.489398,197.315707,26.876638,124.101986,17.147306,41.026114,63.494556,-1.077218,5.065935,0.067674
S00493,L0024,T01,493,0.94003,-0.050074,842.039304,210.058634,29.04813,101.049103,18.918944,35.756999,61.244687,-1.407138,3.562802,0.075334
S00407,L0020,T03,407,0.785439,-0.046196,847.184215,199.30497,27.140543,97.236191,18.737454,140.649434,71.26266,-0.805294,3.768312,0.097198
S00442,L0022,T02,442,1.015602,-0.048281,821.452525,195.644629,31.01878,112.555749,18.246188,37.550142,63.359945,-0.89067,4.332892,0.063669
S00072,L0003,T04,72,1.014851,-0.049728,830.306667,149.537,23.784243,106.443895,18.627262,72.504419,64.226848,-2.899293,5.93323,0.120761
S00551,L0027,T01,551,1.087977,-0.044774,831.939232,215.375117,23.609183,109.244953,18.314998,68.038831,63.229399,-0.741305,3.744194,0.060623
S00429,L0021,T03,429,0.83421,-0.05101,919.021609,194.370389,29.862928,101.436816,,88.496531,66.9098,0.142764,4.321859,0.049735
S00446,L0022,T01,446,0.916715,-0.050908,995.520214,161.873028,30.783948,105.568977,16.78172,126.638569,71.046645,-1.390384,5.378922,0.11341
S00686,L0034,T02,686,1.101152,-0.043211,834.642583,215.281189,25.668501,91.4789,18.884612,89.275031,63.636963,-0.690023,3.56724,0.059609
S00155,L0007,T04,155,0.89883,-0.057394,819.454966,147.014276,33.409966,110.514819,18.571382,35.413704,61.605535,-2.846173,5.591742,0.1188
S00393,L0019,T01,393,1.022894,-0.043205,801.53155,214.150976,30.335391,105.205795,17.946875,37.83934,62.912017,-1.699144,3.300517,0.082769
S00100,L0005,T01,100,0.960117,-0.04117,863.079801,196.897481,22.761077,98.010353,18.823237,2.195898,63.274182,-0.814837,4.194799,0.062105
S00553,L0027,T02,553,1.03285,-0.043934,864.661629,193.064167,27.262045,113.93086,15.449044,44.304108,63.42433,-1.532407,4.556151,0.078446
S00031,L0001,T02,31,0.856264,-0.024316,911.596879,210.268519,31.81358,120.308442,18.650997,36.678603,62.035903,-1.494131,3.595884,0.077483
S00449,L0022,T01,449,0.884479,-0.029416,891.495248,177.476522,31.653695,105.506332,18.31256,26.700281,69.001119,-1.546192,4.656608,0.090408
S00694,L0034,T03,694,0.977736,-0.045803,852.633433,188.397473,23.735177,116.270625,15.844255,10.146357,59.842415,-2.901522,5.155168,0.120843
S00437,L0021,T04,437,0.980684,-0.036964,849.004878,,25.385661,93.1493,17.658016,48.786608,66.296113,-1.954253,4.631571,0.089806
S00724,L0036,T01,724,1.087061,-0.045299,851.885178,233.17291,26.020351,109.169344,17.608485,26.825323,61.262511,-0.41789,2.85699,0.054488
S00657,L0032,T02,657,1.144726,-0.041766,820.165314,213.632003,23.573249,103.427603,15.983534,178.319215,62.80033,-0.884454,3.522628,0.06354
S00559,L0027,T01,559,1.153068,-0.054467,,180.821513,27.884961,98.529545,17.927597,39.773249,68.571948,0.319259,3.999293,0.057191
S00350,L0017,T01,350,1.099798,-0.043484,851.281697,204.594843,26.315774,99.65885,18.183538,137.297847,63.465655,0.233702,3.848256,0.051261
S00371,L0018,T03,371,0.959404,-0.0388,818.114597,176.784321,28.770314,114.336257,17.609715,50.250934,65.545557,-2.105609,5.499415,0.094231
S00209,L0010,T02,209,0.964864,-0.057901,852.263476,210.501441,30.483399,112.86384,17.820674,116.334613,64.236682,-2.154686,3.811171,0.095707
S00339,L0016,T01,339,0.947317,-0.045607,820.120562,163.769698,29.197902,118.063221,17.603892,90.755152,59.844514,-2.517519,5.506998,0.107276
S00007,L0000,T01,7,0.97174,-0.036389,791.244455,221.408843,29.321909,103.962505,17.748845,46.365029,62.173688,-1.232204,2.963393,0.071178
S00244,L0012,T02,244,1.066391,-0.024505,871.46434,169.93287,29.608269,111.771458,16.73874,33.957297,63.028427,-0.238944,4.870842,0.05135
S00207,L0010,T01,207,0.981092,-0.038964,752.227958,167.600628,30.063318,103.890283,16.309538,58.764793,63.266498,-4.052319,5.012715,0.170557
S00502,L0025,T02,502,0.889557,-0.053106,910.804381,192.474527,27.804658,108.077211,18.49903,19.944361,67.156774,-0.998812,4.053324,0.065963
S00390,L0019,T02,390,1.06692,-0.046703,839.080045,174.023844,30.302454,85.682445,17.922716,7.806653,64.034976,-1.040076,4.336045,0.066859
S00521,L0026,T02,521,0.926363,-0.05383,958.17126,181.07183,23.4269,105.641914,16.945226,32.541192,66.586277,-2.465377,4.479649,0.105541
S00117,L0005,T02,117,1.037781,-0.05075,894.869044,203.23874,27.637514,99.443172,19.483097,143.053549,70.062425,-0.728088,4.001253,0.080483
S00248,L0012,T03,248,0.674406,-0.049908,935.926284,210.697663,26.329417,89.009978,18.815173,136.860363,79.71543,0.607302,3.83011,0.263059
S00176,L0008,T03,176,1.047042,-0.027814,835.837378,176.36142,28.026234,102.220413,18.254072,25.645953,56.982299,-2.045569,4.934457,0.092453
S00735,L0036,T01,735,1.091169,-0.030927,879.66011,170.377683,32.368692,111.789281,17.086918,153.727072,61.980734,-1.595251,5.202433,0.08005
S00266,L0013,T01,266,0.809283,-0.044762,816.279236,183.809258,32.745835,100.625053,19.639864,159.884143,61.647343,-1.587031,5.193627,0.079839
S00239,L0011,T03,239,1.076792,-0.044596,747.261946,189.233335,28.397002,107.266498,18.895984,81.16709,59.826339,-1.031338,4.353338,0.066668
S00237,L0011,T03,237,0.72074,-0.03741,916.257481,168.634364,29.239791,95.372468,16.48741,138.906649,73.597611,-1.666004,4.725777,0.171184
S00220,L0011,T04,220,1.047236,-0.043081,931.455213,166.381015,31.111428,106.035855,17.961405,150.233275,69.636057,-1.66253,5.477375,0.102228
S00482,L0024,T01,482,1.023449,-0.048263,897.364109,204.462811,,117.332443,17.630192,30.841877,68.744005,0.30054,4.377384,0.058238
S00044,L0002,T02,44,1.053385,-0.040601,728.79706,170.103186,28.122061,91.509885,14.898075,123.254808,61.38473,-0.509278,5.295704,0.05616
S00146,L0007,T02,146,0.909567,-0.054536,925.288077,200.377914,27.458911,116.444252,17.320534,164.156558,67.24556,-0.412897,3.95564,0.054398
S00277,L0013,T02,277,0.928438,-0.016228,844.689112,163.018296,25.410489,100.533046,17.374641,154.107296,64.687078,-1.581144,4.949803,0.079688
S00336,L0016,T03,336,0.771044,-0.047241,882.338734,209.498937,25.776293,,17.401295,159.740924,75.207964,0.872908,3.292143,0.166133
S00303,L0015,T01,303,0.992968,-0.027562,922.674164,192.645177,23.661072,102.505426,19.806436,90.307667,63.77316,-1.178876,4.179858,0.069954
S00391,L0019,T03,391,0.920579,-0.072935,896.667319,171.730422,27.767696,110.708774,19.648789,60.211029,66.915279,-1.558364,5.349394,0.079105
S00770,L0038,T01,770,0.913114,-0.055528,891.480232,186.007949,25.252664,99.172075,18.037262,34.341941,71.413228,-1.139547,4.755551,0.110153
S00532,L0026,T03,532,0.738264,-0.04348,899.688054,180.165646,34.099342,116.478766,18.640937,177.2513,75.006137,-0.351576,4.81943,0.138712
S00663,L0033,T03,663,1.021485,-0.023058,889.771284,198.88514,25.155445,109.729715,18.464222,5.681471,63.3303,-1.788199,3.871144,0.085167
S00609,L0030,T01,609,0.944034,-0.035441,901.761168,178.528523,25.92047,107.117826,18.441688,132.980554,65.195787,-2.573829,4.670834,0.109179
S00089,L0004,T01,89,1.015071,-0.063205,908.807589,199.225517,27.065568,116.8695,17.913682,133.446067,66.198375,-0.882224,4.063608,0.063493
S00615,L0030,T01,615,1.210599,-0.042677,749.16467,171.707661,25.363728,117.789493,18.162754,97.14858,58.080988,-3.10268,5.728355,0.128525
S00237,L0011,T03,237,0.72074,-0.03741,916.257481,168.634364,29.239791,95.372468,16.48741,138.906649,73.597611,-1.666004,4.725777,0.171184
S00096,L0004,T03,96,0.825452,-0.036037,950.262019,180.102634,27.788059,,18.242159,138.319464,76.940175,0.016537,4.351753,0.160679
S00447,L0022,T01,447,1.057478,-0.02942,847.241871,205.994031,32.70756,112.974202,17.203523,173.778372,63.863668,-0.202731,3.646834,0.050736
S00647,L0032,T01,647,1.041738,-0.049415,923.630893,164.012702,27.052594,104.534218,18.377162,97.068386,67.852307,-3.281789,5.367021,0.135712
S00704,L0035,T01,704,1.023795,-0.046571,859.118543,204.311144,29.577019,100.711723,18.386742,41.774206,64.276667,1.227031,3.983376,0.071059
S00797,L0039,T02,797,1.075326,-0.0352,840.778589,210.936656,27.092778,115.89259,18.438806,48.833305,61.523199,-0.609304,3.721438,0.058045
S00522,L0026,T01,522,0.884226,-0.054772,844.227119,215.079074,23.386015,100.571664,16.866811,13.371795,64.035667,-0.009039,4.080954,0.047569
S00177,L0008,T02,177,0.860438,-0.038179,803.698625,188.197389,25.405112,100.290608,19.719037,50.358845,61.038302,-1.078513,4.050967,0.067703
S00361,L0018,T01,361,1.041654,-0.057232,839.312168,175.033274,28.704621,98.641446,17.10412,145.774214,61.07853,-2.239436,5.006238,0.098305
S00483,L0024,T01,483,0.908005,-0.042449,843.403804,188.662248,29.152577,96.453074,16.860819,,67.589266,-1.294983,4.513608,0.072645
S00715,L0035,T02,715,1.030633,-0.040364,889.057408,,26.800726,92.021485,18.330759,145.612366,63.664353,-2.185819,4.340946,0.096654
S00711,L0035,T01,711,0.991588,-0.068327,768.144143,235.516052,28.003644,106.681067,,127.883602,59.662892,-0.506239,2.478126,0.056104
S00750,L0037,T02,750,0.996573,-0.034775,950.296631,152.381819,26.133654,99.118587,18.439434,22.531252,69.870339,-1.190026,4.977406,0.09088
S00285,L0014,T02,285,0.899139,-0.027205,910.229899,203.374571,32.197942,,18.286168,4.703978,66.392625,-1.32569,3.350949,0.073372
S00263,L0013,T02,263,1.025994,-0.05589,870.075516,198.185654,27.794928,116.341564,18.352647,153.202365,65.21432,-0.68124,4.804983,0.059437
S00631,L0031,T02,631,,-0.048093,769.691259,174.577887,31.575082,100.965659,18.783798,174.987033,62.354993,-4.108763,4.702693,0.173369
S00662,L0033,T02,662,1.068091,-0.063435,859.401992,216.584158,26.792955,102.368763,17.248115,28.668078,62.999591,0.801652,3.850192,0.061837
S00633,L0031,T03,633,1.017697,-0.041281,737.075067,174.461877,27.509254,95.755297,17.621788,50.007059,58.634343,-2.064724,5.203372,0.093017
S00314,L0015,T04,314,0.945896,-0.023252,805.130285,144.962357,29.493032,91.219607,18.33803,139.251953,59.479035,-2.768229,5.577212,0.115974
S00331,L0016,T01,331,1.017733,-0.049608,852.257523,168.749164,32.40792,91.345191,16.935171,84.92631,65.5458,-2.256875,4.791772,0.098848
S00468,L0023,T01,468,0.9291,-0.073281,823.518372,197.566211,26.101806,99.470042,19.793563,76.177263,68.761416,-0.538838,3.855643,0.063139
S00614,L0030,T01,614,1.173793,-0.06001,804.679031,185.299942,24.58957,107.505392,20.001655,49.616374,61.435373,-2.751496,4.914396,0.115375
S00757,L0037,T01,757,1.074079,-0.048467,775.995011,141.019339,27.277844,93.509962,19.506647,58.310518,62.303041,-3.513798,5.772596,0.145521
S00098,L0004,T02,98,0.916464,-0.061317,844.840511,149.003843,24.326468,112.375447,19.229892,136.648242,63.713203,-0.903616,5.886635,0.06394
S00461,L0023,T01,461,0.853096,-0.059586,881.24069,163.457616,27.629035,117.003213,16.102487,99.480469,67.135325,-0.533339,5.322706,0.056608
S00024,L0001,T02,24,0.957408,-0.038608,795.682296,196.648088,28.552272,104.281807,20.596367,162.858208,62.678172,-1.124826,4.425001,0.068733
S00233,L0011,T01,233,1.023963,-0.049334,879.064262,167.40816,27.413658,94.952214,18.306942,123.545935,63.159422,-1.223311,4.991052,0.070973
S00749,L0037,T03,749,0.887046,-0.025129,808.208343,190.869924,28.743829,100.848464,16.04507,120.530458,73.485633,0.920297,4.135392,0.135281
S00236,L0011,T02,236,1.111567,-0.03523,823.985826,194.365522,30.162354,112.232315,16.422671,41.406705,66.517329,-1.309508,4.872812,0.072988
S00713,L0035,T04,713,1.006959,-0.046061,789.03097,145.02089,22.243255,101.392287,290.909661,,63.014857,-1.028962,5.652386,0.066617
S00172,L0008,T02,172,1.109512,-0.053275,836.846972,182.272049,26.390502,102.674802,17.630864,145.944392,63.194937,-1.967024,3.710258,0.090172
S00789,L0039,T03,789,0.852237,-0.043366,937.343702,207.363304,29.642801,108.726526,15.335718,164.7795,80.569775,0.717747,3.782232,0.296646
S00131,L0006,T03,131,1.015239,-0.043152,878.159074,229.399917,27.604404,98.584067,16.260583,36.525748,64.120578,-0.400901,2.765892,0.054183
S00528,L0026,T01,528,0.983393,-0.049573,903.903409,213.294951,29.396611,90.627157,19.846757,100.315514,63.078802,-0.41567,2.848989,0.054448
S00246,L0012,T01,246,0.991123,-0.061926,841.250154,192.516208,26.833002,90.333075,19.347762,8.786991,65.213855,0.493646,4.812902,0.055871
S00648,L0032,T03,648,1.125024,-0.036304,834.702467,167.416448,30.309874,107.773483,17.985968,77.958093,58.598975,-1.722855,4.679294,0.083402
S00278,L0013,T01,278,1.124031,-0.049018,868.145324,162.052876,28.084223,104.784366,17.212681,86.987685,66.209404,-1.122005,5.6234,0.06867
S00295,L0014,T02,295,0.841676,-0.064349,860.084526,205.154512,34.866437,103.854843,19.18579,138.347216,65.02927,-0.570925,3.986743,0.057315
S00511,L0025,T01,511,1.004585,-0.044875,831.153717,172.418726,23.708223,106.244006,18.509633,141.685713,61.31037,-2.439544,5.062967,0.104691
S00358,L0017,T02,358,1.014262,-0.040697,887.068117,211.263571,29.090056,102.14964,18.518093,65.875753,65.389331,-0.317672,3.367679,0.052709
S00549,L0027,T01,549,0.930954,,870.784266,194.788076,24.576702,98.113449,16.948802,164.294298,64.084999,-2.760602,4.113388,0.06852
S00046,L0002,T02,46,1.035227,-0.045519,776.987446,150.63169,25.031944,98.89604,19.245953,136.803856,63.8501,-1.68524,6.151195,0.082401
S00225,L0011,T01,225,0.976021,-0.056505,873.175202,221.232374,25.235201,,19.01697,15.228646,65.513724,-1.244071,2.84935,0.071453
S00366,L0018,T01,366,0.892085,-0.046395,964.492532,182.061844,26.714598,101.923688,16.183599,52.765893,67.418713,-0.294817,4.161722,0.052311
S00701,L0035,T01,701,0.972116,-0.022147,741.247254,214.860266,30.149135,93.792129,19.805481,165.554632,58.653955,-1.171261,3.172548,0.069781
S00731,L0036,T01,731,0.917751,-0.044092,907.943992,198.959594,20.832894,102.58359,18.12435,48.193113,66.198688,0.185524,3.230306,0.050447
S00193,L0009,T01,193,1.048268,-0.033405,824.472168,174.796683,26.91202,110.474287,18.409198,35.787244,65.23113,-0.744106,4.552913,0.060679
S00363,L0018,T01,363,1.102838,-0.046349,787.426307,152.229867,30.148759,110.564323,18.101356,158.123637,63.38188,-2.174886,5.58079,0.096321
S00045,L0002,T02,45,1.040084,-0.048088,745.32963,,34.214713,109.042807,17.73983,143.024462,59.962235,-1.929721,5.365312,0.089106
S00320,L0016,T02,320,1.029711,-0.047475,908.584178,212.406856,30.674013,114.584562,17.165047,136.118841,65.589966,-1.169032,3.598803,0.06973
S00025,L0001,T01,25,1.044543,-0.032156,828.479287,169.190808,31.882596,102.066647,19.962146,167.434233,61.829302,-2.255223,4.693603,0.098796
S00311,L0015,T01,311,1.073678,-0.025984,855.499803,158.256034,27.499601,97.22143,20.48304,39.582141,66.195939,-2.399379,5.174734,0.10338
S00344,L0017,T01,344,1.052019,-0.032244,827.386885,210.029795,29.423015,100.321494,15.322328,141.041037,63.243839,-0.824428,3.559922,0.062301
S00171,L0008,T02,171,0.920815,-0.045808,935.055198,192.236358,26.996445,107.852202,15.782545,129.718325,66.38144,0.571865,4.157772,0.057332
S00302,L0015,T01,302,0.974812,-0.042717,839.43554,193.385073,23.512318,,19.548555,154.668107,61.734396,0.51498,3.993549,0.056266
S00394,L0019,T03,394,0.632531,-0.046821,792.989605,165.021568,26.959335,103.562852,17.840663,127.694832,73.403168,-0.769717,4.438353,0.127848
S00274,L0013,T04,274,0.991985,-0.05076,807.713748,216.465,26.864605,108.974041,17.235411,143.723944,61.753257,-2.088944,3.484692,0.093734
S00573,L0028,T02,573,1.018722,-0.040242,859.541266,195.49939,28.824929,103.749765,18.219704,84.573244,67.66001,-1.343988,3.903306,0.073809
S00432,L0021,T03,432,3.844545,-0.042022,1023.663563,211.576879,,89.555978,17.451939,114.063585,78.887577,1.857796,3.766428,0.328134
S00644,L0032,T01,644,1.208506,,824.230102,202.109317,23.252005,110.49133,19.924241,169.340505,63.404106,0.347617,4.122532,0.053235
S00255,L0012,T01,255,1.104631,-0.060789,895.7036,184.88388,28.817454,118.170062,17.670971,50.599157,64.956014,-1.741349,4.433255,0.083898
S00785,L0039,T01,785,1.079687,-0.057431,792.157846,225.49236,28.523364,104.697214,16.646503,4.061149,61.757317,-0.921546,3.000035,0.064317
S00323,L0016,T02,323,1.053598,-0.049769,858.573937,199.05415,26.531769,104.296534,19.239116,82.722493,65.875046,-1.02136,3.758177,0.066451
S00038,L0001,T01,38,1.047064,-0.059399,865.63587,205.439135,28.821324,108.415211,19.071166,35.123008,63.628328,-1.546082,3.906264,0.078792
S00693,L0034,T03,693,0.652302,-0.060341,911.656722,207.448621,29.212054,94.765899,17.45443,116.856242,77.852432,0.957275,3.846827,0.23378
S00556,L0027,T02,556,0.911564,-0.043733,885.445829,157.361608,27.59071,106.465773,17.93617,53.964753,65.799433,-1.184352,6.057385,0.070079
S00584,L0029,T01,584,0.970029,-0.032403,875.988749,201.108924,27.914391,114.998662,18.839376,86.215586,64.000678,-0.312265,4.65334,0.052615
S00547,L0027,T01,547,0.86881,-0.053668,1017.285244,187.107771,32.490346,102.582963,21.491602,97.3476,67.937307,0.263316,4.54587,0.051767
S00102,L0005,T01,102,0.902688,-0.041092,983.091908,223.92693,28.775232,107.881231,17.21346,125.165319,68.355701,-1.013585,2.824438,0.069662
S00531,L0026,T01,531,1.126613,-0.041382,798.902926,173.967668,25.277083,102.330911,18.355092,7.922741,59.23308,-1.48383,4.41144,0.077225
S00658,L0032,T03,658,0.928452,-0.049848,809.970313,208.234848,28.368643,128.622341,18.252678,128.243268,75.953602,2.315214,3.801288,0.269604
S00574,L0028,T01,574,0.90512,-0.039189,780.375013,165.434849,26.436165,104.93294,18.157228,47.151843,60.825568,-2.707351,5.349637,0.113807
S00125,L0006,T02,125,1.113947,-0.024316,802.99462,226.168108,31.143201,110.658675,17.262153,78.479469,60.892507,-1.459194,3.449674,0.076613
