sample_id,lot_id,tool_id,sequence,gate_cd_nm,eot_nm,channel_dose_proxy,anneal_temp_c,contact_resistance_proxy,vth_v,ion_proxy,ioff_proxy,retention_risk,spec_yield_pct
S00580,L0029,T01,580,38.561742,1.121942,1.132436,911.080823,73.253454,0.653801,1.294786,0.000439,0.044643,95.291476
S00065,L0003,T01,65,40.14114,1.278607,1.055165,929.798016,88.942753,0.6546,1.244228,0.000565,0.046318,95.736169
S00381,L0019,T01,381,40.874316,1.092083,0.974379,918.853565,79.929849,0.512468,1.233538,0.001084,0.018942,99.233955
S00684,L0034,T01,684,41.461442,1.107641,1.068829,894.986544,86.504249,0.374602,1.179101,0.001195,0.048236,95.245893
S00257,L0012,T01,257,46.378182,,0.982708,917.139987,87.564641,0.537969,1.071054,0.001622,0.020348,98.615777
S00744,L0037,T03,744,39.082664,1.040007,1.047727,916.189589,77.370229,0.521932,1.293394,0.00104,0.018227,99.307482
S00586,L0029,T02,586,44.834646,1.177415,1.0743,927.172759,75.024166,0.520236,1.234222,0.000994,0.018015,98.168691
S00471,L0023,T01,471,43.502299,1.19358,0.976037,920.042148,76.034855,0.55328,1.145665,0.00083,0.022598,97.104864
S00266,L0013,T01,266,43.083977,1.123931,0.988346,894.697447,67.053219,1.090597,1.160354,0.000175,0.498544,50.0
S00573,L0028,T01,573,42.130806,1.220637,1.071039,931.444597,88.401782,0.671451,1.159318,0.00043,0.050894,95.098109
S00368,L0018,T01,368,43.515107,1.141,1.011961,896.364553,79.80262,0.610734,1.151717,0.000721,0.033412,98.116487
S00341,L0017,T02,341,42.384291,1.255686,1.0263,939.057539,73.088154,0.325442,1.251649,0.002237,0.066727,93.030358
S00544,L0027,T01,544,43.057088,1.297986,1.022587,935.804863,83.912879,0.61262,1.179903,0.000926,0.033841,96.143171
S00578,L0028,T03,578,43.38153,1.173865,0.888308,909.978852,62.246895,0.816503,1.247063,0.00035,0.127363,89.772077
S00572,L0028,T01,572,47.108464,1.179782,1.09373,935.026241,76.344828,0.488815,1.145216,0.00131,0.022276,99.8
S00588,L0029,T01,588,44.180708,1.08884,1.02824,889.274484,87.268368,0.302454,1.112911,0.001774,0.077474,90.913601
S00592,L0029,T03,592,40.147559,1.249244,0.971054,897.491682,80.422355,0.5571,1.214318,0.000777,0.023196,99.075657
S00063,L0003,T02,63,43.549378,1.200805,1.004568,924.161684,88.483277,0.615423,1.160757,0.000957,0.035056,95.743884
S00742,L0037,T02,742,42.78467,1.093726,0.959937,942.031348,73.019568,0.196033,1.247816,0.003046,0.150303,85.972724
S00648,L0032,T02,648,41.187609,1.122671,1.034574,931.865597,75.534399,0.417279,1.303758,0.001892,0.03623,96.247022
S00082,L0004,T02,82,36.722506,1.084802,1.020132,926.55187,79.116264,0.4344,1.400243,0.002018,0.03227,95.968313
S00436,L0021,T01,436,46.321106,1.147559,1.124909,911.840432,94.872688,0.472822,1.000713,0.00085,0.031395,96.875572
S00089,L0004,T01,89,41.200214,1.129675,1.017198,912.254648,82.596503,0.509814,1.226148,0.000985,0.01929,97.566499
S00387,L0019,T01,387,42.269774,1.159092,1.046744,926.96194,84.983116,0.574777,1.107152,0.000616,0.026172,98.340034
S00557,L0027,T01,557,40.860297,1.136956,0.996472,905.778228,73.447583,0.685132,1.253779,0.000735,0.054989,94.501688
S00018,L0000,T01,18,40.860688,1.11072,1.066019,926.373831,87.828439,0.552373,1.236448,0.000872,0.022458,97.984034
S00601,L0030,T01,601,37.037595,1.050982,1.049594,938.606993,70.812867,0.126502,1.430646,0.003288,0.223478,75.144526
S00118,L0005,T03,118,40.461352,1.071267,0.985645,928.979817,67.20363,0.278154,1.394382,0.001579,0.090538,92.623738
S00057,L0002,T04,57,44.06368,1.187928,0.992965,926.87595,99.223365,0.752503,1.086893,0.000561,0.121355,87.417093
S00016,L0000,T02,16,45.207322,1.078386,1.008556,935.271999,68.528811,0.248981,1.166245,0.001975,0.108819,87.993461
S00318,L0015,T04,318,40.551181,1.16455,0.948828,923.60653,83.04652,0.524291,1.168388,0.000728,0.018524,98.225489
S00617,L0030,T01,617,39.738616,1.233191,0.957728,915.151899,89.152403,0.441453,1.172007,0.000824,0.03199,96.853184
S00556,L0027,T01,556,39.867258,1.07982,0.912785,,74.2374,0.484152,1.289102,0.001478,0.022998,97.174737
S00501,L0025,T03,501,46.107975,1.178345,1.02764,922.663947,86.996323,0.642677,1.006858,0.000431,0.041437,95.596014
S00513,L0025,T01,513,41.249468,1.235459,1.12678,895.769697,85.060785,0.463983,1.102912,0.001553,0.026394,96.726213
S00032,L0001,T01,32,44.502665,1.150503,0.895671,934.951046,82.656927,0.529554,1.106318,0.000805,0.019206,97.667359
S00168,L0008,T04,168,40.182052,1.240285,0.939392,878.804696,91.163198,-0.02694,1.05392,0.006174,0.484827,52.077148
S00438,L0021,T01,438,41.635172,1.192595,1.057812,916.714068,68.202212,0.615292,1.292122,0.000648,0.034458,94.403465
S00029,L0001,T01,29,44.049586,1.124402,1.014909,897.647144,58.3297,1.342235,1.151306,5.9e-05,0.852664,50.0
S00125,L0006,T01,125,44.286128,1.123883,0.962005,924.331728,76.603035,0.487711,1.107944,0.001035,0.022445,97.893357
S00309,L0015,T01,309,43.284609,1.220809,0.93192,938.085082,76.004816,0.365026,1.231818,0.002361,0.051408,95.440407
S00251,L0012,T03,251,43.213103,1.143328,1.009711,927.828602,68.510659,0.386469,1.210291,0.001757,0.044562,94.978988
S00655,L0032,T03,655,43.265951,1.269005,1.007544,914.556385,84.053206,0.556874,1.088398,0.000608,0.02316,96.636899
S00382,L0019,T03,382,40.976957,1.107808,0.912465,909.80718,89.710091,0.314044,1.116858,0.001669,0.075967,92.484334
S00386,L0019,T01,386,44.924442,1.239112,1.038795,921.912301,76.207334,0.550181,1.147196,0.000796,0.022124,98.081336
S00260,L0013,T01,260,43.677465,1.116793,1.00278,907.506016,81.378434,0.524179,1.198941,0.000868,0.01851,97.995719
S00259,L0012,T01,259,36.72893,1.189007,0.884893,914.920152,81.048032,0.422142,1.443354,0.001067,0.03506,95.615464
S00365,L0018,T01,365,45.06711,1.173547,,914.104742,84.899529,0.577722,1.101421,0.000811,0.026702,98.28347
S00497,L0024,T02,497,48.799031,1.214341,,914.669905,90.22987,0.546927,0.960599,0.000819,0.023352,99.662511
S00370,L0018,T03,370,43.235987,1.186948,1.052245,892.033388,86.94512,0.327216,1.083332,0.001343,0.065957,92.211776
S00128,L0006,T01,128,43.209168,1.053672,0.887046,920.019243,91.644068,0.49141,1.130909,0.000903,0.024787,99.051285
S00048,L0002,T02,48,43.269486,1.228681,0.895918,884.521759,69.617598,1.149644,1.101637,0.00014,0.60049,50.0
S00232,L0011,T01,232,44.372094,1.050948,0.970021,899.47272,98.359709,0.024675,1.075162,0.003051,0.457568,52.619236
S00190,L0009,T04,190,40.725228,1.09196,0.964206,900.817744,70.955185,0.821148,1.29424,0.000299,0.13102,89.289755
S00336,L0016,T01,336,41.5126,1.140442,0.984003,924.389871,92.94262,0.590494,1.271492,0.000865,0.034438,97.567679
S00171,L0008,T01,171,40.762651,1.11601,0.954094,925.622933,90.138349,0.549823,1.266224,0.000843,0.023744,97.518169
S00069,L0003,T01,69,35.740586,1.200552,0.898291,906.608988,88.930609,0.272691,1.324703,0.002009,0.096541,92.542262
S00192,L0009,T02,192,43.902146,1.212918,1.084183,922.14946,88.029837,0.60319,1.119542,0.000536,0.03178,97.778463
S00636,L0031,T01,636,40.141529,1.115452,1.000974,919.287921,74.067939,0.517185,1.293478,0.00137,0.018338,98.896171
S00505,L0025,T01,505,41.55575,1.110547,0.924677,923.781596,87.972608,0.512124,1.213144,0.001296,0.018986,98.11237
S00442,L0022,T03,442,40.662983,1.244898,0.913035,934.764114,87.41328,0.623165,1.185543,0.000602,0.036339,96.94517
S00563,L0028,T01,563,40.402571,,0.987807,932.774349,76.67956,0.437406,1.325991,0.001318,0.03162,96.354908
S00529,L0026,T01,529,41.072425,1.125794,0.936196,943.302505,62.453601,-0.194822,1.303965,0.013287,0.731796,50.0
S00103,L0005,T01,103,40.006051,1.192538,1.021274,915.551708,80.155258,0.524834,1.254586,0.000808,0.018594,96.991325
S00342,L0017,T02,342,40.162599,1.138412,1.03938,914.912359,87.220499,0.453177,1.230803,0.001233,0.028409,98.154953
S00686,L0034,T03,686,42.770641,,1.105962,930.628343,70.341462,0.426739,1.262647,0.001315,0.033988,95.154469
S00631,L0031,T03,631,4.228034,1.219828,1.060026,910.201962,61.09227,0.878318,1.172971,0.000324,0.183655,81.37631
S00734,L0036,T01,734,39.624126,1.096551,1.040477,932.916926,85.136427,0.515124,1.293733,0.00084,0.018599,97.15095
S00385,L0019,T03,385,40.510495,1.126468,0.980203,930.322862,83.412017,0.51227,1.22615,0.001612,0.018967,99.754481
S00284,L0014,T03,284,45.078762,1.170646,0.974151,929.298148,79.480577,0.485634,1.117547,0.000802,0.022766,98.529723
S00653,L0032,T03,653,43.649319,1.062844,1.05771,947.547894,89.607143,0.861584,1.166884,0.000387,0.174702,82.488449
S00344,L0017,T02,344,41.650033,1.154268,1.109425,908.388132,83.183277,0.552841,1.120642,0.001049,0.02253,98.002453
S00231,L0011,T03,231,42.205792,1.11655,1.012978,933.142653,76.806157,0.440729,1.226132,0.001026,0.030915,96.146076
S00755,L0037,T04,755,37.843902,1.159449,0.931671,,88.359698,0.619694,1.335873,0.000673,0.035931,95.13191
S00422,L0021,T01,422,38.614833,1.187537,0.955255,923.021761,86.768518,0.479565,1.259236,0.001126,0.023731,97.709642
S00165,L0008,T01,165,40.806616,1.105752,1.106233,935.487673,93.717358,0.781749,1.244795,0.000432,0.122642,87.801565
S00274,L0013,T03,274,39.647039,1.039633,1.065193,907.097855,93.117784,0.295705,1.144285,0.001815,0.09528,90.196468
S00748,L0037,T01,748,44.05473,1.125215,0.896096,930.9315,67.460117,0.222646,1.291325,0.003089,0.128026,86.257897
S00201,L0010,T01,201,43.852139,1.016323,0.982,919.616197,90.587082,0.503426,1.112956,0.000835,0.022022,97.15557
S00553,L0027,T01,553,39.116334,1.292811,0.959081,908.748275,81.655361,0.539675,1.268317,0.001098,0.020587,98.109435
S00090,L0004,T01,90,46.452035,1.232664,0.95867,901.011093,69.21346,0.958706,1.047621,0.000185,0.283115,70.941168
S00481,L0024,T04,481,41.478852,1.053304,0.947197,906.064604,82.703935,0.499461,1.260066,0.000894,0.02071,96.799579
S00750,L0037,T04,750,43.928251,1.151207,0.843716,916.928154,72.276645,0.563943,1.23503,0.000689,0.024307,98.195798
S00062,L0003,T02,62,40.418925,1.209369,0.984764,914.546644,87.189156,0.463225,1.231979,0.001178,0.02653,96.85958
S00688,L0034,T02,688,38.32597,1.017362,1.004833,921.602846,86.226447,0.472876,1.359275,0.000718,0.02484,97.206846
S00020,L0001,T03,20,42.949553,1.110951,1.083961,943.577832,98.548562,1.106783,1.026302,0.000115,0.616964,50.0
S00595,L0029,T01,595,41.540463,1.264853,0.99964,898.102954,71.486481,0.897601,1.298065,0.000216,0.204762,81.368406
S00215,L0010,T01,215,41.830054,1.145974,0.877213,927.166484,78.265572,0.438101,1.230803,0.00124,0.031471,96.249868
S00027,L0001,T02,27,40.331575,1.226668,1.150736,905.932257,84.714262,0.493444,1.191739,0.001035,0.021581,96.800737
S00237,L0011,T03,237,42.770049,1.094501,1.01199,1196.55487,79.808578,0.503999,1.204008,0.001615,0.020075,96.791951
S00064,L0003,T01,64,38.234753,1.124872,0.988301,908.301927,78.237095,0.548352,1.261754,0.00114,0.021848,96.684589
S00015,L0000,T02,15,40.766264,1.090865,0.945931,920.385463,76.83008,0.456583,1.29725,0.000869,0.027758,98.129923
S00668,L0033,T01,668,44.35572,,0.961368,910.427426,76.510163,0.606334,1.104484,0.000654,0.032431,96.451764
S00141,L0007,T01,141,43.599379,1.151597,0.980428,904.949531,83.841483,0.477651,1.113799,0.000854,0.024043,97.776224
S00170,L0008,T02,170,45.721129,1.05308,0.900576,897.117976,100.136488,-0.128079,1.037827,0.013117,0.723389,50.0
S00151,L0007,T04,151,45.474316,1.138399,1.023654,920.06821,93.930289,0.594576,1.026877,0.000733,0.0366,94.692561
S00313,L0015,T04,313,45.358396,1.128147,1.060363,922.501064,93.940632,0.653106,0.915855,0.000509,0.054149,93.895206
S00244,L0012,T01,244,41.774865,1.132477,0.97493,923.198258,85.577762,0.511941,1.175525,0.000888,0.01901,98.33178
S00710,L0035,T02,710,39.677092,1.114135,1.074157,926.354907,100.689811,0.673205,1.185486,0.000452,0.077029,92.532204
S00479,L0023,T03,479,41.875427,1.192276,1.006497,920.152029,96.169188,0.522355,1.252202,0.000962,0.024184,97.263157
S00679,L0033,T01,679,45.660338,1.140692,0.820795,934.177832,81.517043,0.50009,1.095893,0.000813,0.020621,98.999389
S00396,L0019,T01,396,43.596944,1.161739,1.079775,928.101437,70.404599,0.412346,1.142536,0.001236,0.037456,97.383674
S00138,L0006,T01,138,47.443342,1.180282,1.001736,911.654066,91.547398,0.49553,1.073645,0.001061,0.02402,96.963514
S00613,L0030,T03,613,45.915925,1.163683,0.919478,931.524762,87.109371,0.616019,1.068102,0.000564,0.034627,96.262819
S00134,L0006,T01,134,45.663499,1.049084,1.046095,913.73529,77.059901,0.594765,1.092201,0.001018,0.029984,97.442078
S00540,L0027,T02,540,41.95413,1.043594,0.985102,910.945111,,0.441633,1.204528,0.000842,0.030726,98.088235
S00780,L0039,T01,780,43.786062,1.098192,1.110017,953.376693,78.176833,0.389187,1.160117,0.001685,0.043759,96.753483
S00072,L0003,T01,72,39.399032,1.189105,1.011841,926.229981,82.151945,0.510073,1.344383,0.000809,0.019256,97.930932
S00076,L0003,T03,76,44.410078,1.202227,1.066162,914.212336,83.733824,0.563265,1.078874,0.001185,0.024194,98.820444
S00472,L0023,T01,472,42.417561,1.164254,0.870508,919.841305,79.304169,0.516606,1.290988,0.00101,0.018411,98.475714
S00238,L0011,T01,238,43.623282,1.06965,0.988314,937.947913,89.481921,0.722522,1.178555,0.000711,0.073749,91.533661
S00161,L0008,T02,161,38.933816,1.135924,1.067921,912.191909,70.277234,0.64874,1.417782,0.000542,0.043156,95.346118
S00642,L0032,T02,642,41.553815,1.227303,0.948185,931.511602,77.267906,0.436956,1.243042,0.001686,0.031716,98.091745
S00409,L0020,T02,409,37.494804,1.095662,1.147639,935.722899,93.752263,0.787458,1.286037,0.000443,0.127143,87.27667
S00311,L0015,T02,311,40.193085,1.159029,1.038158,913.794576,83.953869,0.480174,1.228015,0.001314,0.023632,96.324289
S00271,L0013,T02,271,43.632141,1.288131,1.044634,922.0243,83.965311,0.591523,1.137488,0.000562,0.029331,96.727716
S00431,L0021,T01,431,43.34773,1.113675,1.109395,924.093682,73.056835,0.494555,1.187814,0.001165,0.021418,98.07991
S00012,L0000,T03,12,43.070949,1.080231,1.137714,933.951937,95.005132,0.847535,1.17671,0.000328,0.18815,81.558286
S00221,L0011,T01,221,43.262595,1.045272,0.967072,908.36148,88.798622,0.375454,1.052613,0.002212,0.049256,94.492114
S00635,L0031,T01,635,41.757085,1.1097,0.977071,912.590715,79.882919,0.522506,1.226137,0.001265,0.018299,96.59289
S00585,L0029,T01,585,43.013392,1.206577,1.095302,917.579996,89.702066,0.576806,1.134963,0.000931,0.028119,97.198186
S00129,L0006,T02,129,42.809941,1.21193,0.996607,906.959178,83.152545,0.496679,1.108748,0.000854,-0.305545,99.043174
S00753,L0037,T01,753,40.034511,1.1328,1.019153,932.676101,62.619053,0.08019,1.310535,0.003601,0.284687,72.663146
S00589,L0029,T01,589,40.189616,1.167004,0.982241,913.794952,73.201753,0.564126,1.319652,0.000698,0.024337,97.929119
S00467,L0023,T01,467,36.597302,1.149043,0.855573,910.541502,77.436673,0.470558,1.306858,0.001078,0.025237,96.373111
S00188,L0009,T01,188,39.902647,1.16575,0.980451,903.705359,93.15362,0.202811,1.131995,0.001818,0.16808,83.407844
S00458,L0022,T01,458,40.211748,1.108973,1.017877,935.217045,84.674011,0.559542,1.242723,0.000708,0.023587,98.106931
S00492,L0024,T01,492,41.747131,1.164974,0.931048,935.942673,69.071461,0.176183,1.248382,0.001767,0.168922,82.091585
S00765,L0038,T01,765,41.981109,1.196437,1.036278,942.523448,73.942302,0.271322,1.259106,0.002223,0.094554,91.570556
S00569,L0028,T01,569,43.397715,1.138561,1.028154,928.566498,82.287718,0.563527,1.208333,0.000639,0.024238,97.703671
S00000,L0000,T01,0,38.946929,1.149798,1.044628,914.99246,81.345313,0.512375,1.318268,0.000775,0.018954,98.564026
S00581,L0029,T01,581,40.101916,1.157255,1.020015,935.517712,92.37495,0.752389,1.284236,0.00048,0.097955,90.146129
S00432,L0021,T01,432,39.584966,1.205024,1.119688,920.491168,80.170495,0.516195,1.366938,0.000811,0.018463,99.8
S00314,L0015,T03,314,44.578894,1.184256,0.923888,932.289868,79.535401,0.487043,1.116587,0.001287,0.022548,98.540655
S00428,L0021,T03,428,41.824955,1.088236,1.093939,935.392087,108.627562,1.172111,1.128846,9.8e-05,0.783595,50.0
S00470,L0023,T04,470,41.913267,1.042594,1.004507,949.357382,78.635663,0.376809,1.232883,0.00164,0.047531,95.867127
S00397,L0019,T02,397,41.748393,1.148366,1.04267,932.656572,79.727036,0.481527,1.324654,0.001353,0.023415,97.714942
S00261,L0013,T01,261,44.442757,1.245668,1.004991,932.798168,73.08344,0.365227,1.109629,0.001019,0.05134,94.868339
S00167,L0008,T01,167,41.649684,1.190228,1.000815,899.604069,80.329816,0.593515,1.148414,0.000672,0.029731,98.211112
S00460,L0023,T01,460,45.303868,1.219317,0.88385,929.879332,,0.341838,1.211379,0.001934,0.059925,93.647394
S00116,L0005,T01,116,46.308144,1.063455,0.899694,937.473444,79.057799,0.435914,1.164466,0.001775,0.031941,96.099616
S00304,L0015,T01,304,42.641494,1.17232,0.85375,924.176054,87.493836,0.502984,1.147446,0.001104,0.020215,98.630767
S00254,L0012,T01,254,,1.176367,1.09982,919.69385,74.258641,0.549635,1.240885,0.001198,0.022041,97.570268
S00704,L0035,T01,704,41.035956,1.119441,1.010504,933.851531,78.746108,0.429669,1.311475,0.001077,0.033321,98.232567
S00485,L0024,T01,485,42.379175,1.250078,1.04996,906.396496,64.286174,0.963039,1.263206,0.000189,0.289313,71.007369
S00408,L0020,T04,408,42.550811,1.038058,,,96.848176,0.92658,1.159568,0.000215,0.30064,69.946361
S00019,L0000,T01,19,41.560081,1.292267,5.00774,895.731347,64.827262,1.155387,1.215134,9.3e-05,0.610095,50.0
S00303,L0015,T01,303,40.360906,1.195099,0.946745,931.686832,79.981941,0.450018,1.266748,0.001242,0.029026,95.484886
S00296,L0014,T01,296,35.092129,1.236219,1.064866,928.667583,73.395399,0.376831,1.475084,0.001342,0.047525,95.150463
S00182,L0009,T02,182,36.852799,1.200728,1.034386,937.345493,77.152354,0.368312,1.432887,0.001394,0.050298,94.292937
S00762,L0038,T01,762,40.770248,1.217012,0.951533,939.145361,77.863077,0.387768,1.236497,0.001074,0.044177,95.607586
S00669,L0033,T03,669,40.488262,1.134885,0.911324,915.020691,99.240405,0.345446,1.168372,0.001554,0.084346,90.22395
S00478,L0023,T02,478,42.45406,1.165308,1.125832,937.412248,78.6154,0.47916,1.235641,0.001034,0.023797,95.932465
S00583,L0029,T01,583,45.902234,1.128423,1.048314,928.615844,65.111566,0.382512,1.181368,0.001411,0.045757,95.573032
S00177,L0008,T01,177,42.497557,1.279196,0.929356,913.589886,67.641642,0.669741,1.171763,0.000672,0.049651,96.137876
S00347,L0017,T02,347,46.565178,1.022708,1.096134,952.922416,75.515049,0.261196,1.082125,0.001925,0.100799,89.79382
S00536,L0026,T03,536,44.377216,1.106692,1.009204,919.970502,91.825382,0.514683,1.219712,0.000924,0.021271,97.185756
S00158,L0007,T03,158,41.664026,1.066382,0.892175,897.071566,79.790846,0.497927,1.143961,0.000894,0.020929,96.595454
S00332,L0016,T02,332,41.210831,0.973338,1.055526,935.163049,93.884521,0.746537,1.172064,0.000526,0.099009,90.751215
S00189,L0009,T04,189,43.181978,1.269071,0.885128,931.138223,90.543798,0.713393,1.164936,0.001043,0.071943,91.201344
S00281,L0014,T02,281,43.392538,1.336794,1.059895,941.407905,81.725435,0.631725,1.180655,0.000867,0.038497,93.69641
S00620,L0031,T01,620,41.293113,1.151623,1.032807,930.233341,79.754982,0.472875,1.268564,0.000605,0.02484,96.983033
S00680,L0034,T01,680,42.406869,,0.920268,911.017479,,0.379016,1.07198,0.001684,0.050165,95.21366
S00474,L0023,T02,474,41.318769,1.266923,1.009134,925.054421,82.126241,0.552147,1.222977,0.001051,0.022423,97.537391
S00795,L0039,T01,795,40.009121,1.138573,0.996343,915.118804,89.003653,0.440841,1.307474,0.000916,-1.280879,97.022152
S00287,L0014,T01,287,42.838445,1.270779,1.062514,937.820576,87.350836,0.72319,1.158715,0.000361,0.070589,93.453612
S00371,L0018,T01,371,46.91217,1.182744,0.948597,906.444335,65.895809,0.877324,1.042687,0.000262,0.182615,80.411973
S00774,L0038,T01,774,38.468666,1.174043,1.015884,910.829023,63.860265,0.741847,1.31328,0.000544,0.079653,92.82331
S00119,L0005,T01,119,47.478953,1.022275,0.990822,924.387208,83.896271,0.562865,1.061669,0.000791,0.024128,96.874765
S00419,L0020,T01,419,42.626763,1.216148,11.06279,866.19607,78.345821,0.891539,1.104565,0.000275,0.197938,81.400225
S00465,L0023,T04,465,41.320387,1.045598,0.93658,947.22789,96.906769,1.100284,1.241571,0.000156,0.592359,50.0
S00205,L0010,T02,205,43.955791,1.189329,0.977331,925.808131,78.578123,0.532523,1.175308,0.000903,0.019602,97.226541
S00711,L0035,T01,711,47.970147,1.221966,1.043318,932.119103,91.756477,0.794486,0.956558,0.000237,0.124867,87.258363
S00114,L0005,T01,114,38.369994,1.154377,0.94468,910.301954,72.976677,0.59656,1.342621,0.000456,0.030352,96.757589
S00124,L0006,T01,124,42.968192,1.232065,1.003389,920.81484,61.370118,0.559835,1.228015,0.000607,0.023634,97.086148
S00031,L0001,T01,31,42.069712,1.078407,0.821371,911.612324,83.799189,0.437892,1.232139,0.001297,0.031516,96.698901
S00683,L0034,T01,683,41.700237,1.33484,1.025201,919.015629,91.501434,0.53884,1.156306,0.000669,0.023077,97.550018
S00754,L0037,T01,754,37.25682,1.070908,0.990025,910.543023,76.052386,0.5377,1.355419,0.000885,-0.455828,97.469129
S00306,L0015,T01,306,42.75929,1.0971,1.014781,899.460204,65.696709,1.035078,1.206037,0.000265,0.402646,58.939827
S00761,L0038,T02,761,43.987879,1.060284,0.951609,922.744558,98.063346,0.560171,1.073407,0.000806,0.033356,98.022231
S00594,L0029,T01,594,41.415424,1.094429,0.809195,956.377918,71.784277,-0.105796,1.282673,0.00518,0.594011,50.0
S00547,L0027,T03,547,40.026295,1.352719,1.041164,915.215826,73.961198,0.624349,1.3179,0.000813,0.03663,96.902471
S00234,L0011,T02,234,39.805491,1.050744,1.054991,930.924455,68.988149,0.235571,1.323634,0.002174,0.118261,88.08848
S00599,L0029,T01,599,39.398871,1.058735,0.956447,929.399203,93.274809,0.589856,1.2932,0.000913,0.034677,96.921773
S00789,L0039,T02,789,43.554778,1.215153,0.969974,927.533871,90.359707,0.638533,1.143887,0.000798,0.043618,98.577186
S00512,L0025,T02,512,42.495695,1.182249,0.963252,939.708732,92.757705,0.830122,1.155381,0.000269,0.159409,86.67612
S00702,L0035,T04,702,44.008968,1.003641,0.949092,916.345447,77.0381,0.541571,1.154322,0.000622,0.020857,97.898388
S00162,L0008,T01,162,41.455345,1.074847,1.079916,935.026154,78.538305,0.417528,1.31309,0.001372,0.03617,94.530132
S00180,L0009,T01,180,40.539712,1.206717,1.028656,886.730295,90.776703,0.090864,1.117857,0.003116,0.289285,71.263515
S00621,L0031,T01,621,41.904885,1.398966,0.933449,914.602836,90.336875,0.505878,1.159489,0.000918,0.021471,96.794028
S00241,L0012,T02,241,41.257718,1.19809,0.91242,929.709864,88.21923,0.586369,1.24527,0.000862,0.028533,97.459966
S00139,L0006,T01,139,46.046879,1.280891,1.00083,931.786732,77.525074,0.52062,1.099967,0.000989,0.018063,95.85017
S00515,L0025,T01,515,43.702787,1.211371,1.062427,940.779387,81.092373,0.534684,1.222772,0.000919,0.019895,97.736692
S00338,L0016,T02,338,41.797357,1.177269,0.93928,912.647455,84.175072,0.481432,1.295207,0.000973,0.02343,97.885043
S00437,L0021,T01,437,43.075769,1.059118,0.976103,900.934486,99.299157,0.016963,1.126162,0.006366,0.479194,52.572401
S00288,L0014,T02,288,44.123949,1.2096,1.05231,915.535537,89.588369,0.521596,1.105139,0.001003,0.019204,99.788663
S00087,L0004,T02,87,45.488846,1.143971,0.958077,932.267249,81.675167,0.555667,1.149346,0.001229,0.02297,96.73322
S00759,L0037,T02,759,45.343756,1.04859,1.041335,928.161518,68.413556,0.352344,1.158386,0.001027,0.055914,94.021472
S00295,L0014,T04,295,40.136891,1.237041,0.988647,919.000214,81.495207,0.540901,1.298848,0.000772,0.020761,97.920249
S00441,L0022,T01,441,41.831673,1.103007,0.94698,905.894152,74.181708,0.642918,1.223468,0.000591,0.041504,97.92651
S00445,L0022,T01,445,44.721856,1.353917,1.164754,921.702665,71.804295,0.652328,1.107424,0.000367,0.044205,96.095403
S00415,L0020,T04,415,44.019568,1.206152,1.008664,918.436155,79.964743,0.61631,1.174556,0.000907,0.034696,96.705439
S00043,L0002,T01,43,36.96222,1.18164,,886.812741,71.178374,0.977466,1.314161,0.000142,0.310509,70.667551
S00227,L0011,T03,227,41.577346,1.228282,1.02544,935.112402,90.675727,0.727272,1.203219,0.000512,0.079041,90.014213
S00708,L0035,T02,708,41.143408,1.177496,0.967061,929.674549,75.490646,0.421141,1.344304,0.001515,0.035298,95.986818
S00550,L0027,T02,550,43.457058,1.12418,0.970741,,75.049085,0.517016,1.210386,0.000856,0.018359,97.250034
S00163,L0008,T01,163,39.901684,1.127761,0.958476,902.120092,102.946887,-0.081565,1.208176,0.004697,0.675704,50.0
S00658,L0032,T02,658,40.783778,1.250478,1.018161,908.895679,71.175295,0.698718,1.292566,0.000545,0.060145,95.71301
S00101,L0005,T01,101,43.654609,1.113777,0.984615,909.441106,75.636399,0.631719,1.144643,0.00042,0.038495,97.532494
S00758,L0037,T01,758,37.329357,1.156081,0.964645,915.667116,74.220581,0.472403,1.406576,0.000913,0.024921,96.365789
S00451,L0022,T02,451,41.247182,1.129826,,916.276065,83.380001,0.470461,1.164558,0.001521,0.025253,96.975481
S00197,L0009,T01,197,41.94823,1.108732,1.009828,913.226767,67.046543,0.647621,1.182527,0.00055,0.042834,95.980671
S00541,L0027,T03,541,41.355169,1.147828,1.0026,922.412249,74.163478,0.499456,1.285557,0.001206,0.02071,98.465236
S00724,L0036,T01,724,43.04871,1.230207,0.998665,907.16274,71.91313,0.753501,1.213513,0.000374,0.085842,90.869921
S00111,L0005,T01,111,43.243396,1.132288,0.883956,925.890829,66.778426,0.343812,1.156758,0.003249,0.059151,93.959542
S00217,L0010,T01,217,44.036883,1.28258,1.019464,4613.338275,82.614966,0.591457,1.177813,0.000725,0.029318,96.903325
S00562,L0028,T01,562,43.264972,0.989248,0.971309,954.918997,92.712116,1.02086,1.1504,0.000266,0.418471,57.607394
S00626,L0031,T01,626,49.164435,1.194936,1.008019,919.705943,80.941382,0.667624,0.933393,0.000639,0.048956,94.833083
S00509,L0025,T01,509,42.268158,1.111041,0.938602,922.372826,80.352046,0.463663,1.162078,0.00092,0.026451,99.50554
S00081,L0004,T03,81,43.16946,1.144135,0.940392,918.793949,84.782105,0.524018,1.095552,0.001308,0.01849,97.468115
S00339,L0016,T01,339,38.902798,1.130668,,925.183008,68.007399,0.370039,1.326569,0.002014,0.049724,94.24048
