sample_id,lot_id,tool_id,sequence,pressure_mean,pressure_std,temperature_c,rf_power_w,gas_flow_sccm,motor_current_a,vibration_rms,endpoint_slope,step_duration_s,anomaly_type,anomaly_score,yield_loss_proxy
S00103,L0005,T02,103,24.850565,0.384316,42.382005,863.065554,98.963704,11.385592,0.919845,-0.034491,77.289673,NORMAL,0.391176,14.115001
S00399,L0019,T01,399,27.881481,0.596927,44.148698,782.222804,109.97719,12.630869,0.552823,-0.044761,75.245325,NORMAL,0.249601,9.575654
S00125,L0006,T02,125,29.183999,0.466072,43.861413,838.335812,101.42436,12.881613,0.361662,-0.044079,78.411781,NORMAL,0.221557,7.757931
S00262,L0013,T03,262,29.227224,0.486538,45.336115,819.008539,104.439603,12.585038,0.662897,-0.052953,77.638788,NORMAL,0.185474,11.617398
S00394,L0019,T02,394,28.681275,0.587026,44.144873,826.21859,106.621,10.916678,0.62474,0.005187,83.151722,ENDPOINT,0.196367,5.273169
S00591,L0029,T04,591,27.295344,0.445253,45.201357,779.691427,102.679567,11.644419,0.716638,-0.041646,68.839559,NORMAL,0.247317,5.918848
S00341,L0017,T03,341,25.448642,0.520359,41.810514,847.808158,104.157356,11.402163,0.768601,0.007034,89.557247,ENDPOINT,0.327178,12.837089
S00261,L0013,T01,261,27.512963,0.383522,44.306238,769.766039,105.472182,15.698167,2.518691,-0.038362,77.430693,BEARING,0.67549,20.900035
S00638,L0031,T03,638,27.544825,0.345682,,931.402194,104.56384,12.455162,1.012212,-0.02786,77.402732,ARC,0.440738,12.513263
S00532,L0026,T01,532,25.372024,,45.54069,825.198169,108.079509,11.354421,0.214372,-0.033791,,NORMAL,0.186801,3.62203
S00749,L0037,T01,749,27.360234,0.242751,43.471125,825.349061,104.557365,11.774005,0.765758,-0.047089,78.246826,NORMAL,0.106049,0.0
S00776,L0038,T01,776,25.579722,0.462523,44.657733,825.954696,106.770748,12.824636,1.175959,-0.03243,70.324473,NORMAL,0.345521,10.364002
S00183,L0009,T03,183,27.584201,0.240472,44.364314,807.86896,102.098172,12.436283,1.06434,-0.041481,72.389499,NORMAL,0.177321,8.603664
S00796,L0039,T03,796,27.914187,0.365417,40.888295,822.573679,106.486752,11.64425,0.828997,-0.053189,76.526324,NORMAL,0.109328,6.349036
S00060,L0003,T01,60,27.893466,0.719696,43.903281,841.392566,104.788293,11.399668,0.968215,-0.033925,72.122802,NORMAL,0.280786,5.564391
S00417,L0020,T02,417,27.463509,0.0999,44.324188,831.429583,111.334516,16.281192,2.757244,-0.034064,65.432633,BEARING,0.569684,23.685131
S00290,L0014,T01,290,28.227443,0.112913,42.792692,839.253878,101.435199,12.764634,0.482228,-0.045665,72.15121,NORMAL,0.087735,4.673223
S00134,L0006,T04,134,25.927995,0.444832,42.050396,768.26827,105.411356,16.042535,2.542392,-0.047613,67.272086,ENDPOINT,0.779736,25.791284
S00372,L0018,T01,372,29.903923,0.237852,46.157273,823.50366,107.949135,13.866981,0.880023,-0.040296,76.423677,NORMAL,0.183424,2.462679
S00482,L0024,T01,482,29.132251,0.43685,45.540941,811.51162,104.058822,13.051512,1.191638,-0.040793,74.123617,NORMAL,0.284956,11.035516
S00192,L0009,T02,192,27.794289,0.279744,44.36905,804.148551,106.924756,12.278353,1.181366,-0.030199,77.246638,NORMAL,0.215192,8.432841
S00432,L0021,T01,432,26.964399,0.361649,43.368799,,99.833457,11.475907,0.329012,-0.042621,73.011312,NORMAL,0.217802,9.765007
S00449,L0022,T02,449,29.115206,0.348567,44.584959,815.088213,107.596544,13.055764,0.887508,-0.041831,73.154532,NORMAL,0.177059,7.86479
S00177,L0008,T01,177,28.577817,0.411175,43.228287,807.500885,110.712305,10.840699,0.639269,-0.033805,76.713411,NORMAL,0.162932,2.168395
S00296,L0014,T02,296,27.48621,0.212206,43.596638,8393.76166,103.721972,12.421167,0.688418,-0.039876,73.250998,NORMAL,0.127181,8.750438
S00534,L0026,T03,534,27.491846,0.392565,41.704601,869.606014,105.951026,11.277275,0.901212,-0.037222,76.411831,NORMAL,0.272867,10.509143
S00108,L0005,T01,108,27.622703,0.451541,41.429605,881.036605,103.10132,11.76256,0.718038,-0.055371,70.511285,NORMAL,0.284342,9.035203
S00143,L0007,T01,143,28.666045,0.258374,44.525947,794.453797,100.750289,12.427067,0.627886,-0.051658,71.897276,NORMAL,0.161761,6.183535
S00488,L0024,T01,488,29.058131,0.364273,45.004164,830.909225,103.817659,11.574335,0.594323,-0.026964,,NORMAL,0.171248,9.967487
S00374,L0018,T04,374,28.426741,0.40851,43.659443,818.820482,109.209061,12.021889,0.991569,-0.033809,76.24942,NORMAL,0.174306,8.211795
S00063,L0003,T01,63,28.989149,0.403396,43.494781,827.525208,103.124675,12.129174,0.352339,-0.02715,76.148197,NORMAL,0.16912,5.623382
S00173,L0008,T01,173,27.712844,0.208723,44.175227,806.80202,102.719603,10.949623,0.973616,-0.039754,68.639487,NORMAL,0.142938,4.050943
S00331,L0016,T01,331,29.040378,0.052723,41.716126,790.69558,103.843252,12.351631,0.561672,-0.028522,69.822477,NORMAL,0.138461,9.309082
S00087,L0004,T03,87,27.941756,,45.683191,842.528707,106.901625,13.556326,1.131227,-0.025444,69.898605,NORMAL,0.218627,6.964756
S00140,L0007,T04,140,28.449412,0.277312,46.196805,796.415349,106.411811,12.614311,0.898216,-0.043546,78.434801,NORMAL,0.175314,6.45799
S00403,L0020,T01,403,29.464313,0.333373,41.094701,812.189504,106.57727,11.492524,0.972677,-0.01765,78.164294,NORMAL,0.219255,9.299375
S00342,L0017,T04,342,28.627951,0.514419,44.358436,795.475052,102.562114,12.454173,0.940353,,75.35722,NORMAL,0.256403,16.511186
S00686,L0034,T01,686,27.71457,0.339037,43.080631,866.149381,107.28262,12.601032,0.3991,-0.036369,73.514371,NORMAL,0.214404,6.908944
S00057,L0002,T01,57,27.693282,0.381224,42.956851,848.310367,111.611256,10.93911,0.576983,-0.04021,74.979948,NORMAL,0.181418,6.615335
S00663,L0033,T01,663,28.722192,0.136542,45.363448,821.787235,105.573297,12.041077,1.023289,-0.035029,74.753526,NORMAL,0.130535,4.994472
S00004,L0000,T03,4,28.672485,0.310841,45.083384,828.033148,94.820722,11.51356,0.864475,-0.047254,71.160231,NORMAL,0.147536,7.091357
S00442,L0022,T01,442,28.667917,0.247233,42.734973,881.65662,104.688494,13.371222,1.119589,-0.053637,79.125958,NORMAL,0.329243,10.372751
S00195,L0009,T03,195,28.900593,0.432772,43.898511,809.862304,106.504397,15.212218,2.647087,-0.044894,76.320947,BEARING,0.640339,20.906823
S00233,L0011,T02,233,,0.318369,42.566724,831.639674,100.058234,12.109869,1.031867,-0.044908,71.968976,NORMAL,0.183799,12.453616
S00199,L0009,T01,199,26.959019,0.364872,44.024043,788.687546,102.321453,15.90048,2.515001,-0.0265,74.435917,BEARING,0.650298,24.189492
S00672,L0033,T02,672,27.664109,0.167338,39.503365,781.162245,101.518224,10.963187,0.836589,-0.03294,63.187115,NORMAL,0.164871,6.488222
S00641,L0032,T03,641,26.916344,0.432747,46.209659,819.602715,99.26771,11.793725,0.660958,-0.027551,71.290627,NORMAL,0.163363,11.194519
S00071,L0003,T01,71,25.87031,0.177778,43.063374,848.769359,101.808023,12.308835,1.035704,-0.04694,73.110599,NORMAL,0.281778,10.545678
S00114,L0005,T02,114,27.395977,0.318942,42.64593,837.040319,104.089138,11.278598,1.120688,-0.043371,75.863181,NORMAL,0.232709,8.378894
S00632,L0031,T02,632,,0.341275,46.450035,818.331578,102.711429,12.263392,1.095312,-0.034096,72.575101,NORMAL,0.16586,6.613429
S00560,L0028,T01,560,30.118832,0.352803,46.561295,823.426051,106.194704,11.298568,1.169749,-0.034673,77.553832,NORMAL,0.295145,9.339323
S00565,L0028,T02,565,28.714665,0.185095,46.727462,821.267239,106.117755,12.928596,0.80691,-0.048733,72.075124,NORMAL,0.086903,2.554494
S00688,L0034,T02,688,27.222871,0.286941,43.775774,794.40581,102.553511,11.638819,0.904669,-0.037287,68.185043,NORMAL,0.200744,6.797515
S00571,L0028,T01,571,27.709436,0.359354,44.902819,823.054517,104.049909,10.411561,0.660512,-0.037554,76.50939,NORMAL,0.112003,10.784776
S00305,L0015,T02,305,27.498264,0.237397,44.129008,838.567883,106.610705,11.452667,0.631317,-0.025827,73.307631,NORMAL,0.130856,4.600195
S00304,L0015,T01,304,28.453303,0.238201,44.657178,928.340161,101.840101,12.701539,0.513515,-0.027591,70.827724,ARC,0.353066,11.527466
S00274,L0013,T01,274,26.053971,0.362662,46.85896,823.314976,100.141895,11.82495,0.567623,-0.061873,68.558066,NORMAL,0.196254,10.240956
S00334,L0016,T01,334,29.326722,0.396915,45.120158,827.517336,103.598643,10.785963,0.537337,-0.03422,70.911728,NORMAL,0.184358,3.369017
S00244,L0012,T01,244,28.043276,0.316527,42.564227,848.263202,104.620711,16.482591,2.181705,-0.052042,72.27138,BEARING,0.49738,17.582297
S00649,L0032,T01,649,28.253682,0.570512,44.616025,824.682453,104.269409,10.975647,0.702966,-0.047157,70.033921,NORMAL,0.167018,6.894248
S00358,L0017,T04,358,,0.544767,45.822083,820.772717,101.185359,12.961355,0.982098,-0.040957,67.685991,NORMAL,0.212848,7.977901
S00131,L0006,T03,131,,0.327814,46.927354,834.285207,106.219614,11.111135,0.710805,-0.048771,76.272653,NORMAL,0.18661,7.387817
S00138,L0006,T01,138,27.698337,0.418288,44.199281,811.855133,103.887484,15.21776,3.045485,-0.036361,76.603924,BEARING,0.701389,20.324998
S00741,L0037,T01,741,28.235705,0.30697,,811.886486,108.372998,13.511768,0.700887,-0.034705,76.286184,NORMAL,0.108811,5.045511
S00419,L0020,T01,419,28.047133,0.440378,40.931107,837.757115,108.266037,11.766824,0.839394,-0.053446,70.218274,NORMAL,0.166693,3.09368
S00465,L0023,T04,465,28.19736,0.225393,40.598898,831.03122,105.643516,11.882995,0.904146,-0.053697,74.195517,NORMAL,0.119831,0.707093
S00543,L0027,T01,543,27.137622,0.165969,46.334723,857.145619,105.934337,11.107357,0.573768,-0.038186,75.313199,NORMAL,0.177475,9.82966
S00718,L0035,T01,718,28.596557,0.495784,41.383671,855.67169,100.101721,15.331371,2.150728,-0.033803,74.355905,BEARING,0.580635,17.040576
S00640,L0032,T01,640,27.083044,0.368275,42.532974,843.247108,102.541295,11.88771,0.821225,-0.036258,70.154683,NORMAL,0.201341,2.448112
S00101,L0005,T01,101,26.246084,0.332739,45.260558,833.042977,108.922719,11.587911,0.783353,-0.029718,68.211226,NORMAL,0.203488,7.960299
S00422,L0021,T01,422,26.760579,0.365553,46.393752,842.751326,103.328106,12.226573,0.615378,-0.046768,75.250908,NORMAL,0.210238,8.404969
S00495,L0024,T04,495,30.38884,0.345594,43.143056,836.458862,104.099212,12.262527,0.734194,-0.04507,73.639882,NORMAL,0.246988,9.093361
S00613,L0030,T02,613,27.989424,0.318734,44.606929,828.839562,107.012251,11.992379,0.719051,-0.041347,66.039261,NORMAL,0.102311,6.442157
S00660,L0033,T01,660,27.740445,0.461578,42.954396,807.259517,106.01387,13.044061,0.89311,-0.039325,70.925231,NORMAL,0.183501,8.579591
S00555,L0027,T04,555,28.002327,0.261604,42.757087,813.64457,106.927261,11.64538,1.053229,0.015561,84.36214,ENDPOINT,0.144713,4.759353
S00384,L0019,T01,384,28.831046,0.38337,46.92975,775.687166,106.385532,12.167183,0.702289,-0.051826,71.059178,NORMAL,0.248177,8.606623
S00428,L0021,T02,428,26.412017,0.398167,40.566516,781.58786,109.962155,12.342938,0.724354,-0.024949,68.296521,NORMAL,0.274971,11.046856
S00423,L0021,T01,423,29.08106,0.250335,44.66659,826.446519,101.36903,12.19435,0.919131,-0.037022,71.470843,NORMAL,0.162536,6.80705
S00446,L0022,T03,446,27.343504,0.374009,44.86405,820.012465,109.138434,10.849636,0.572597,-0.027494,69.694387,NORMAL,0.126358,6.146041
S00764,L0038,T01,764,28.895253,0.171824,43.182329,797.811797,106.413417,13.083919,1.025842,-0.038501,75.10013,NORMAL,0.19965,7.530249
S00048,L0002,T01,48,26.684907,0.373725,46.683378,803.006081,106.431781,12.198234,0.841657,-0.027382,83.934629,NORMAL,0.212085,9.773772
S00297,L0014,T01,297,28.215702,0.121395,44.178801,818.123204,105.720148,12.710627,0.718823,-0.042018,70.173216,NORMAL,0.045826,5.712879
S00362,L0018,T03,362,27.702311,0.247198,45.803714,800.170554,108.25833,12.864839,1.041215,-0.045681,72.550412,NORMAL,0.186561,5.653116
S00512,L0025,T02,512,27.960035,0.284012,44.940565,893.627664,110.918232,12.616027,0.779608,-0.044202,67.974067,ARC,0.257071,17.907055
S00407,L0020,T01,407,27.622268,0.355402,41.401465,953.911726,108.722267,11.921275,0.945825,0.01116,78.756831,ENDPOINT,0.478973,14.716831
S00197,L0009,T01,197,28.000674,0.159279,44.439636,789.440504,106.799398,12.730135,0.389969,-0.029026,74.112732,NORMAL,0.116252,4.87832
S00208,L0010,T01,208,27.04143,0.538311,41.453234,823.228414,105.147961,11.537397,0.90399,-0.046472,76.189227,NORMAL,0.216575,8.283272
S00747,L0037,T04,747,27.695357,0.366789,44.280334,793.704609,99.989034,12.317257,0.908185,-0.033,69.024757,NORMAL,0.199714,9.645697
S00124,L0006,T04,124,28.543316,0.273433,42.062541,,99.586893,12.187069,0.65451,-0.047663,75.643714,NORMAL,0.096748,6.419156
S00785,L0039,T02,785,29.452951,0.4077,44.124791,808.088387,103.155236,11.921958,0.717,0.018618,85.189014,ENDPOINT,0.204352,7.142161
S00365,L0018,T04,365,28.938858,0.293636,43.353347,844.564853,102.513389,10.551738,0.724437,-0.030537,69.798299,NORMAL,0.181764,4.032745
S00409,L0020,T02,409,25.421423,0.390395,42.35032,797.474889,104.953657,12.320005,0.870711,,78.104914,ENDPOINT,0.300518,5.457207
S00676,L0033,T01,676,26.376523,0.554445,44.46923,842.723619,105.301608,12.693069,0.479267,-0.035143,78.188384,NORMAL,0.276594,7.58616
S00588,L0029,T02,588,28.266073,0.276153,44.205088,846.535185,104.420387,11.840937,0.637945,-0.034175,73.728876,NORMAL,0.14868,11.377025
S00576,L0028,T01,576,27.269297,0.342755,43.619805,864.093482,104.525514,13.5118,0.85166,-0.049896,67.482794,NORMAL,0.245373,6.650523
S00283,L0014,T01,283,28.384782,0.490219,45.736705,829.152656,109.548345,11.702257,0.878371,-0.044805,74.683871,NORMAL,0.184268,10.19334
S00225,L0011,T01,225,27.212048,0.338899,43.216737,810.941265,112.931932,11.375851,0.913844,-0.040656,74.301301,NORMAL,0.17523,4.910215
S00014,L0000,T01,14,,0.499347,41.427117,832.630104,107.719504,11.697217,0.83706,-0.050197,72.689001,NORMAL,0.179236,11.538201
S00327,L0016,T01,327,27.665255,0.219361,46.808846,770.294024,104.714403,12.804857,0.535363,0.0063,79.115266,ENDPOINT,0.195842,11.259682
S00589,L0029,T01,589,26.580289,0.287562,42.346735,795.879659,102.890898,11.442822,0.979162,-0.026363,76.369528,NORMAL,0.247967,9.845859
S00661,L0033,T03,661,28.374841,0.461604,45.271139,814.772714,104.8337,12.776051,0.338927,-0.034732,74.845798,NORMAL,0.147211,5.724522
S00755,L0037,T02,755,31.250455,0.231118,42.610054,821.476882,107.4308,12.41141,0.864608,-0.050526,73.968348,NORMAL,0.240147,7.52265
S00609,L0030,T01,609,28.238417,0.399488,46.575753,847.465951,105.061583,11.383423,0.631255,-0.048101,78.053454,NORMAL,0.180458,10.01558
S00605,L0030,T01,605,29.707114,0.376791,45.426697,835.334693,102.475162,11.141717,0.703271,0.021228,82.339783,ENDPOINT,0.21789,5.483999
S00496,L0024,T03,496,28.943781,0.582054,44.722099,807.186485,106.08219,12.264073,1.08101,-0.042915,72.808303,NORMAL,0.294989,11.656
S00617,L0030,T01,617,28.486411,0.204248,43.802301,946.068386,,13.067833,1.128622,-0.035735,70.305442,ARC,0.472709,16.444107
S00159,L0007,T03,159,27.793673,0.383699,41.339299,784.258924,104.051865,10.252766,0.8929,-0.040481,65.111139,NORMAL,0.218819,6.369458
S00293,L0014,T01,293,29.513746,,44.140298,808.744226,102.984604,12.793283,0.61595,-0.048735,67.17668,NORMAL,0.215131,11.806078
S00075,L0003,T02,75,28.469823,0.354126,42.668135,797.807748,105.327343,11.232226,0.537838,-0.045118,69.585434,NORMAL,0.167503,10.604308
S00578,L0028,T03,578,29.836916,0.378573,44.116372,792.065989,110.35112,12.7245,1.419681,-0.047743,73.87333,NORMAL,0.411244,18.664124
S00047,L0002,T01,47,27.821403,0.244681,44.842266,980.174276,102.184013,11.235615,1.038901,-0.045625,72.933064,ARC,0.530261,16.503394
S00190,L0009,T03,190,28.380871,0.442986,,804.874153,103.647417,11.037279,0.622961,-0.042447,75.819398,NORMAL,0.167605,2.596285
S00735,L0036,T01,735,29.610458,0.343495,47.53406,821.652098,100.993045,,1.085722,-0.028746,,NORMAL,0.241957,7.330403
S00226,L0011,T01,226,27.404584,0.36886,44.798644,815.191611,103.663258,11.719134,0.876269,-0.029921,74.267585,NORMAL,0.153074,12.381246
S00721,L0036,T01,721,25.349788,0.23682,45.075966,789.106712,108.58635,11.257229,1.271373,-0.027976,72.230726,BEARING,0.386792,13.097834
S00424,L0021,T02,424,27.842531,0.513469,45.177854,800.341451,103.497421,10.610217,0.912166,,73.304464,NORMAL,0.213429,10.559668
S00685,L0034,T03,685,26.927423,0.426998,43.289801,885.149825,109.184788,11.930029,1.061081,-0.043485,69.273125,NORMAL,0.388523,13.44531
S00056,L0002,T01,56,28.343521,0.354064,45.02419,847.65246,106.509186,12.427264,0.611342,-0.043119,72.153375,NORMAL,0.174823,6.391735
S00380,L0019,T02,380,28.069716,0.32091,43.920033,809.212889,106.007479,11.692077,1.276092,-0.03808,74.145733,NORMAL,0.229704,8.548031
S00007,L0000,T01,7,28.965609,0.457661,42.875174,804.864966,103.543783,11.115345,0.429583,-0.045725,71.648936,NORMAL,0.200533,0.276551
S00253,L0012,T03,253,25.971452,0.286991,47.381834,798.977738,104.49635,15.447045,2.589715,-0.040301,71.558434,BEARING,0.67316,19.437897
S00042,L0002,T01,42,27.737421,0.355564,43.08521,828.340612,101.216201,12.745146,0.51454,-0.032639,66.166787,NORMAL,0.122871,6.661993
S00510,L0025,T03,510,27.488879,0.106254,45.553803,956.428225,107.971534,12.373135,0.768464,-0.056575,71.104298,ARC,0.39319,13.417194
S00046,L0002,T01,46,29.15813,0.356037,43.983088,818.575676,102.051855,12.537345,0.660329,-0.030846,69.481705,NORMAL,0.150477,6.257902
S00008,L0000,T02,8,28.732057,0.353408,43.43344,831.019871,,13.277541,0.619392,-0.053739,73.658602,NORMAL,0.152505,3.646105
S00757,L0037,T02,757,29.330844,0.324363,41.943732,852.124244,107.28372,10.93313,0.434175,-0.043977,73.850353,NORMAL,0.227944,11.363218
S00371,L0018,T01,371,28.49737,0.249023,46.226982,792.448055,103.325264,10.14807,0.626306,-0.043755,75.801005,NORMAL,0.156004,5.4322
S00596,L0029,T01,596,28.159793,0.337481,45.580245,804.965766,104.381512,16.437867,2.549589,-0.036454,71.106145,BEARING,0.567343,18.419672
S00602,L0030,T02,602,28.511318,0.352581,42.995595,812.472896,104.301528,12.64771,0.696177,-0.052925,72.475077,NORMAL,0.132529,9.177289
S00390,L0019,T03,390,26.912087,0.474854,45.795974,817.130017,105.697947,11.583672,0.377869,-0.043845,72.067578,NORMAL,0.180284,4.037242
S00228,L0011,T04,228,26.964671,0.098745,47.030826,839.86061,105.193542,12.733049,0.751241,-0.04029,66.656238,NORMAL,0.126104,1.52388
S00309,L0015,T01,309,29.486482,0.104921,43.976683,783.87775,109.86971,12.222677,0.516407,-0.026228,67.976283,NORMAL,0.19086,6.824485
S00179,L0008,T04,179,27.735841,0.575027,44.551835,834.413529,103.498734,12.071611,0.93977,-0.039737,70.730854,NORMAL,0.227941,9.080034
S00631,L0031,T04,631,28.697575,0.295305,44.084893,787.246097,109.668406,11.053284,0.699702,-0.030789,70.949013,NORMAL,0.19059,8.053776
S00034,L0001,T01,34,26.594533,0.407346,44.862484,828.137022,100.685236,11.630304,0.453785,-0.038544,72.074239,NORMAL,0.192452,3.88981
S00189,L0009,T01,189,29.838077,0.45227,42.800969,771.803736,106.350634,12.225593,0.934764,-0.034232,71.020787,NORMAL,0.359153,13.429674
S00684,L0034,T01,684,29.870875,0.463003,46.165224,898.704149,104.699389,11.359315,0.623263,-0.037729,73.7072,NORMAL,0.406055,15.427285
S00691,L0034,T01,691,27.277789,0.443617,45.702457,791.64553,102.201763,12.270109,1.014016,-0.045095,69.710174,NORMAL,0.271405,15.075273
S00266,L0013,T01,266,30.909677,0.16166,46.297262,809.487053,108.494357,11.438245,0.841873,-0.043612,76.926213,NORMAL,0.22265,3.744191
S00460,L0023,T04,460,28.052394,0.269674,42.629894,806.263497,99.866404,12.147044,0.714619,-0.034088,77.376859,NORMAL,0.10438,9.089446
S00464,L0023,T02,464,28.866863,0.226408,43.297624,849.13718,108.439966,15.041268,2.728288,-0.02973,73.850027,BEARING,0.65486,19.215417
S00221,L0011,T02,221,27.729576,0.414477,45.27513,841.904289,98.24985,12.173827,1.159576,-0.039265,70.617558,NORMAL,0.261795,8.680985
S00415,L0020,T03,415,27.923897,0.45355,43.444153,814.864509,105.447351,,0.778471,-0.024542,75.855609,NORMAL,0.130031,0.390582
S00074,L0003,T01,74,28.282503,0.478275,45.968423,793.681352,102.698889,12.5229,0.35956,-0.026863,75.593229,NORMAL,0.19949,8.299406
S00078,L0003,T02,78,29.938674,0.229797,44.28777,852.758551,104.084396,12.792548,0.131676,-0.039039,70.929286,NORMAL,0.236279,10.839768
S00088,L0004,T01,88,26.723249,0.267762,47.196148,809.096857,101.685713,15.238921,2.639535,-0.03158,74.771679,BEARING,0.61792,18.721652
S00029,L0001,T01,29,30.084698,0.450277,43.130645,805.473947,103.56275,12.795788,0.547889,-0.003389,84.14679,ENDPOINT,0.253119,8.686124
S00328,L0016,T01,328,25.123112,0.234885,40.593314,807.915263,106.031699,11.465309,0.9799,-0.04494,70.790478,NORMAL,0.277752,13.254216
S00348,L0017,T04,348,28.546444,0.189953,41.068836,761.059699,102.245421,11.267437,0.925356,-0.05301,79.740404,NORMAL,0.2535,13.36894
S00032,L0001,T01,32,26.921083,0.370935,,768.518761,106.406927,11.565417,0.906171,0.007556,82.187755,ENDPOINT,0.301925,11.086467
S00597,L0029,T04,597,30.505057,0.450547,46.323383,822.970206,110.192927,11.152278,0.561626,-0.058564,69.194172,NORMAL,0.245315,8.398665
S00311,L0015,T01,311,26.518739,0.512984,42.668838,826.336845,105.318895,11.932314,0.935686,-0.042823,75.684696,NORMAL,0.252073,11.614045
S00598,L0029,T01,598,29.881363,0.4052,41.341191,3959.83449,102.740108,10.702337,0.590869,-0.043299,66.3068,NORMAL,0.265451,8.238598
S00313,L0015,T01,313,27.788218,0.340288,45.054552,846.71934,102.265197,12.409617,0.512083,-0.036118,77.39916,NORMAL,0.162459,11.567436
S00699,L0034,T01,699,30.902758,0.123678,45.194908,782.566895,101.361158,14.485328,0.672889,-0.033774,,NORMAL,0.26964,14.581854
S00587,L0029,T01,587,27.521342,0.278729,45.82228,785.85525,100.297312,11.027131,0.792586,0.015804,89.28809,ENDPOINT,0.178977,3.006382
S00019,L0000,T04,19,28.561823,0.286449,45.303584,805.578266,99.670283,15.212539,2.537324,-0.024971,74.220846,BEARING,0.570089,14.616727
S00594,L0029,T01,594,29.193076,0.206662,47.438465,846.340191,111.640007,11.928686,0.737691,-0.054699,78.874793,NORMAL,0.17717,4.677972
S00211,L0010,T03,211,27.787057,0.325003,43.483437,844.812032,107.706195,12.824373,0.877452,-0.035519,71.908157,NORMAL,0.173291,1.667465
S00058,L0002,T01,58,28.347958,0.240068,42.627928,810.734828,106.808901,11.717504,0.40125,,72.950306,NORMAL,0.100578,5.117208
S00723,L0036,T01,723,27.342515,0.428887,45.757372,840.650224,109.234861,11.489444,0.742943,-0.051727,69.725591,NORMAL,0.191722,7.213235
S00318,L0015,T01,318,27.153128,0.380314,43.723179,812.974913,100.991214,12.329281,0.853338,-0.047854,70.857204,NORMAL,0.168319,9.903193
S00322,L0016,T04,322,29.576909,0.197502,44.03752,785.316947,102.4823,11.34655,0.702536,-0.02614,74.990461,NORMAL,0.214929,10.347468
S00222,L0011,T01,222,31.366344,0.125379,40.46878,855.901202,108.588246,,0.730432,-0.048672,68.322891,NORMAL,0.289415,9.868829
S00674,L0033,T02,674,26.692839,0.408654,45.701386,832.852006,99.783148,12.590565,0.60737,-0.036505,73.411681,NORMAL,0.199651,7.037278
S00160,L0008,T01,160,29.511614,0.48675,46.428206,735.934083,104.636124,12.96487,0.833699,-0.046554,65.719271,NORMAL,0.415858,12.636304
S00020,L0001,T01,20,29.364664,0.266301,46.304685,846.210669,106.027946,12.436476,0.746033,-0.043857,70.271613,NORMAL,0.200335,6.448839
S00572,L0028,T01,572,29.743427,0.332213,44.502282,976.565989,109.664041,11.460384,0.663131,-0.049197,74.272376,ARC,0.56164,16.47054
S00200,L0010,T01,200,27.464892,0.437012,43.913609,782.657063,105.653628,13.155618,1.078466,-0.052264,74.091292,NORMAL,0.298982,8.551252
S00166,L0008,T01,166,28.78793,0.364396,42.745793,794.972133,106.978102,11.022243,0.560586,-0.034562,73.732946,NORMAL,0.193065,11.011588
S00391,L0019,T03,391,29.402937,0.371231,44.567435,846.841793,105.506154,13.382611,1.168735,-0.037502,70.912347,NORMAL,0.322243,12.005227
S00209,L0010,T01,209,28.33384,0.18266,43.99809,851.420894,103.553777,,0.736041,0.019576,93.062734,ENDPOINT,0.140909,6.603747
S00278,L0013,T02,278,28.163291,0.270033,45.40761,837.051547,109.49618,10.40172,0.824119,-0.047428,72.735253,NORMAL,0.124331,7.340468
S00441,L0022,T02,441,27.633989,0.467193,41.719913,821.255546,105.269914,11.245779,0.808334,-0.020443,73.899199,NORMAL,0.140321,5.579796
S00219,L0010,T04,219,30.084496,0.179004,43.564986,825.291208,104.749554,11.933343,0.806281,0.015365,77.893602,ENDPOINT,0.163774,10.584126
S00077,L0003,T03,77,26.953283,0.480351,44.471994,,102.918166,11.160428,1.192619,-0.022271,66.832676,NORMAL,0.28442,9.602576
S00593,L0029,T03,593,26.04205,0.39882,40.433018,830.173253,104.652743,13.26097,0.447888,-0.029063,72.917525,NORMAL,0.223036,2.536061
S00653,L0032,T02,653,28.594607,0.35692,41.858142,797.026873,105.452997,14.38105,2.990768,-0.024134,73.162291,BEARING,0.724085,24.885321
S00245,L0012,T01,245,29.20067,0.407412,43.542661,805.795146,109.786186,12.163315,0.605287,-0.032409,67.426797,NORMAL,0.197399,4.022231
S00084,L0004,T01,84,26.952574,0.429505,41.315154,862.846194,105.250045,16.114703,2.49581,-0.025964,69.199202,BEARING,0.690815,21.029055
S00168,L0008,T01,168,27.81606,0.589544,44.903638,882.27263,110.388537,12.764982,1.071985,-0.033821,76.836226,ARC,0.380261,11.694307
S00452,L0022,T02,452,27.758627,0.437092,45.166653,845.065671,104.288059,15.490819,2.630392,-0.042799,70.325151,BEARING,0.641604,16.005287
S00194,L0009,T02,194,26.931825,0.294085,42.01723,838.127887,104.75425,11.718678,0.812355,-0.043608,67.515351,NORMAL,0.175338,8.827719
S00052,L0002,T01,52,27.932944,0.254364,44.244706,832.731705,103.239381,11.560402,1.298405,-0.022247,67.849521,NORMAL,0.223374,3.307989
S00545,L0027,T02,545,27.77137,0.548502,40.704131,814.435329,103.802953,13.046091,0.854516,-0.041949,74.735151,NORMAL,0.176098,7.589401
S00121,L0006,T01,121,28.164313,0.411075,44.102264,803.173845,101.2602,12.234542,0.86427,-0.051258,74.942879,NORMAL,0.169117,8.678619
S00215,L0010,T01,215,,0.346788,44.094738,820.951883,102.326872,11.687461,0.348107,-0.042508,73.179882,NORMAL,0.118832,8.342453
