sample_id,lot_id,tool_id,sequence,down_force_psi,platen_speed_rpm,head_speed_rpm,slurry_flow_ml_min,pad_age_runs,pattern_density,removal_rate_proxy,wiwnu_proxy,dishing_nm,erosion_nm,yield_proxy
S00528,L0026,T03,528,2.877256,145.990776,116.146598,189.371002,52.913409,0.754581,400.535077,4.474641,44.675199,35.445767,90.739221
S00604,L0030,T02,604,3.732899,77.969091,84.781983,170.81379,52.131771,0.575532,374.688017,4.087157,60.701924,26.24822,88.286681
S00258,L0012,T04,258,3.209757,132.588135,94.070052,207.742422,133.155966,0.256075,398.280206,10.544577,37.978303,34.931463,81.777857
S00196,L0009,T01,196,2.34751,81.584584,66.212395,229.999481,96.159433,0.60621,340.044246,8.064576,34.893738,35.24287,87.365337
S00595,L0029,T01,595,2.639587,143.157082,86.187417,190.095922,119.65225,0.308785,373.766851,9.711969,80.035192,36.278065,83.057596
S00405,L0020,T01,405,2.026433,103.67382,81.776197,214.001142,38.21954,0.599299,351.101487,4.571684,36.483444,32.540278,90.305294
S00168,L0008,T03,168,2.676577,110.121824,128.628321,122.229209,,0.275947,347.772416,3.480514,34.772366,24.718788,94.738129
S00603,L0030,T03,603,3.87123,120.602361,106.293082,150.930696,47.311915,0.702582,398.003367,4.451502,58.653916,36.049143,91.039986
S00328,L0016,T01,328,4.345942,71.356705,111.665214,182.371403,76.628161,0.383981,414.248984,6.4449,64.005852,24.801587,86.589046
S00372,L0018,T02,372,3.379484,134.765433,116.725575,131.437476,128.361491,0.749305,370.290716,10.01125,62.984877,36.447052,79.703985
S00012,L0000,T01,12,2.187475,75.913118,116.561211,161.585993,67.620671,0.315602,297.385615,5.760377,36.715288,22.065793,93.681906
S00507,L0025,T02,507,3.210128,100.910824,118.809924,185.790922,59.082556,0.366458,375.31801,4.499421,35.576171,22.410747,91.45991
S00284,L0014,T01,284,2.044369,81.790583,130.846751,184.217893,98.065922,0.752144,287.071406,7.604947,34.773311,41.603076,86.56785
S00547,L0027,T03,547,3.820377,121.550716,96.223222,202.344205,27.935275,0.575906,436.061858,3.474522,54.046321,27.135112,91.122205
S00151,L0007,T02,151,4.363165,96.642778,138.359326,199.979589,74.564567,0.636663,434.693702,6.193563,60.446282,31.751427,87.624174
S00088,L0004,T01,88,4.168741,136.45237,81.013948,181.17304,44.88219,0.475346,442.679007,4.083312,56.47152,24.966825,89.49044
S00057,L0002,T01,57,2.413844,143.143987,117.509843,212.464967,98.642163,0.585604,366.731577,7.872425,38.903729,36.834862,85.991887
S00777,L0038,T01,777,2.927165,141.499997,90.810256,188.014504,92.73662,0.769009,382.059246,7.63922,51.266076,37.559846,85.749529
S00491,L0024,T01,491,3.360502,101.991848,78.199522,204.538739,72.788057,0.234668,378.58611,5.299837,45.16269,24.711141,90.534802
S00242,L0012,T01,242,3.501449,100.379044,86.68696,224.028285,112.289463,0.79233,390.098804,8.10375,66.840354,44.460986,80.012844
S00268,L0013,T04,268,3.547673,124.628346,86.90144,122.172202,133.042742,0.279554,377.561263,10.337739,51.076148,30.053543,80.474056
S00610,L0030,T02,610,3.494105,116.520647,139.446815,171.330964,70.924626,0.261765,385.266513,5.377609,46.092552,24.60568,90.288799
S00563,L0028,T01,563,2.791367,127.15092,136.588942,227.896292,32.005338,0.598112,401.127288,3.5777,39.042777,31.129114,94.184193
S00278,L0013,T02,278,4.162965,128.103548,118.778135,126.38333,71.90474,0.696987,419.081594,6.131863,68.014315,32.418749,84.409517
S00274,L0013,T03,274,3.0,106.027623,75.802909,132.469074,40.01643,0.280864,364.978797,3.378564,41.806525,21.036324,95.544394
S00122,L0006,T01,122,2.610946,143.362768,127.469981,192.049236,58.403678,0.671981,379.263249,5.235668,45.313997,34.360646,89.697027
S00379,L0018,T03,379,4.392305,132.277051,131.024486,138.651599,3.042012,0.469874,445.341592,2.526904,63.287074,23.538118,90.460142
S00497,L0024,T03,497,4.421959,95.934942,117.333686,126.843525,46.311279,0.48185,417.361034,4.987063,55.396573,27.94715,87.813224
S00625,L0031,T01,625,3.332857,148.86739,81.035109,189.727994,95.630988,0.670691,409.486343,7.002815,55.699261,28.326146,86.858396
S00110,L0005,T01,110,2.881786,148.43614,102.172692,120.343183,31.866778,0.592498,403.183699,3.117173,53.12886,29.807061,95.125917
S00634,L0031,T01,634,3.631246,138.625942,120.334348,212.826138,123.938283,0.395471,425.535781,9.655041,44.442031,27.112852,84.842363
S00234,L0011,T01,234,3.444574,76.732377,140.74837,225.609099,45.85999,0.261785,384.815984,3.936134,34.091964,20.397034,94.432701
S00589,L0029,T01,589,3.972426,102.857137,127.839478,167.652526,82.342855,0.56603,410.297559,6.410425,55.261773,30.78165,86.536016
S00773,L0038,T02,773,3.366328,91.102297,130.094256,190.861515,103.001787,0.589503,370.894312,8.159732,53.652097,29.763757,86.134194
S00762,L0038,T02,762,2.787523,95.946831,65.196484,155.633317,19.707238,0.442621,358.065118,3.046378,41.295265,23.331868,95.153273
S00580,L0029,T03,580,4.100886,72.599338,103.298721,188.935161,102.460468,0.342632,403.815401,7.841298,50.321465,32.540924,84.189001
S00111,L0005,T01,111,4.125815,141.767345,98.025876,214.746409,50.780211,0.45023,476.043504,4.934888,53.390474,28.337699,91.888807
S00479,L0023,T02,479,3.74607,110.017581,129.707182,123.958495,3.081511,0.217431,408.449582,2.596716,46.570775,7.751167,96.759342
S00312,L0015,T02,312,2.356061,108.490486,100.848765,168.597774,100.916493,0.323202,335.531055,8.609149,35.165168,25.164279,86.4007
S00543,L0027,T02,543,3.505613,99.460938,65.154653,151.611338,133.277266,0.437363,363.202329,11.138768,53.888709,33.026907,81.161089
S00711,L0035,T03,711,3.792782,136.408874,76.228106,126.435308,98.477078,0.480804,403.351503,7.520955,53.35585,32.96362,86.483632
S00606,L0030,T01,606,,98.986905,141.670359,221.661894,107.606831,0.246983,432.287238,8.655819,42.930217,27.996735,85.612945
S00559,L0027,T02,559,3.119238,82.589996,110.116312,156.586531,7.351265,0.363884,357.083894,2.409939,38.396689,20.389357,96.966402
S00647,L0032,T01,647,3.590728,97.119087,114.179253,176.887641,101.210159,0.635298,374.174139,7.907679,54.037702,34.822064,84.27307
S00565,L0028,T01,565,2.653864,113.760202,88.391406,176.653692,46.724401,0.378991,351.315518,4.404142,37.111021,22.632959,93.194061
S00519,L0025,T01,519,4.378879,91.75195,99.866422,182.625185,62.607201,0.76634,422.293173,5.673873,62.82121,36.151039,86.881032
S00651,L0032,T04,651,3.756191,147.071004,127.038784,123.686579,72.330964,0.655459,403.870138,5.952564,57.270592,37.625886,87.205205
S00190,L0009,T01,190,2.208319,106.616268,69.171229,215.552954,83.619876,0.478826,331.394741,7.553141,40.120396,30.373895,88.585487
S00045,L0002,T01,45,3.414827,125.20654,101.451111,182.637718,53.341093,0.674979,406.522985,4.220922,43.243154,33.445359,92.240146
S00692,L0034,T01,692,3.870456,116.097371,68.20863,184.86986,43.53887,0.546793,408.771058,4.518152,53.14165,28.501753,93.669458
S00679,L0033,T01,679,3.47056,148.544803,140.631305,125.556538,,0.693269,415.09127,3.148399,48.936057,28.022406,95.912449
S00085,L0004,T02,85,3.621095,123.909551,133.105333,142.342445,65.216458,0.297417,398.939236,5.464038,43.775883,24.555077,92.307737
S00130,L0006,T02,130,3.643792,97.482212,129.031676,124.664506,33.196581,0.483387,383.723948,3.602276,55.593066,29.828563,109.599483
S00231,L0011,T04,231,3.844826,78.428652,106.838499,193.999899,95.465221,0.697457,378.0937,7.925786,54.328447,32.043028,84.485189
S00630,L0031,T02,630,3.846129,98.816309,137.272594,125.118004,89.185775,0.565714,379.189951,7.22872,55.715222,26.341994,86.708271
S00404,L0020,T01,404,2.877485,106.942556,98.496947,192.718539,31.669724,0.786357,392.260935,2.688744,44.352193,22.851822,96.28898
S00247,L0012,T01,247,,123.915316,83.622706,197.499159,56.257531,0.394984,445.420898,5.228723,48.380993,24.053508,92.345295
S00229,L0011,T01,229,3.224985,90.176843,131.013576,192.410384,1.039322,0.760695,395.242137,2.538499,49.733591,26.789744,95.046688
S00677,L0033,T03,677,2.652022,143.312172,94.551366,1905.88219,88.651482,0.670097,382.361637,7.264765,42.629676,41.307373,88.950669
S00366,L0018,T01,366,3.00394,107.726499,82.130153,188.176668,12.540289,0.274371,389.637901,2.711052,42.648825,16.027162,97.298617
S00540,L0027,T03,540,3.680659,137.439392,100.687574,144.651667,6.45358,0.450592,424.774982,2.527378,51.563261,21.665752,96.389221
S00316,L0015,T01,316,2.869162,111.604514,99.602723,189.696531,111.480917,0.421251,357.989211,8.226866,43.280958,34.707555,84.996551
S00218,L0010,T02,218,3.133485,107.5043,110.018465,216.447046,107.004534,0.577685,381.461558,8.433581,39.224638,37.620846,83.787369
S00046,L0002,T02,46,3.104117,84.204822,72.894864,141.583944,138.034895,0.294317,331.491384,10.662528,46.129888,36.955392,79.642329
S00537,L0026,T03,537,3.757322,149.630874,135.143184,159.335554,19.951038,0.318135,435.731486,3.61127,54.821082,15.857809,95.259333
S00342,L0017,T03,342,2.970653,82.195509,89.148848,176.607587,14.746079,0.398077,366.620674,2.957002,42.462821,16.762313,96.84921
S00109,L0005,T01,109,2.305092,90.215741,137.963318,124.082872,119.334241,0.325582,288.347596,22.616676,32.42381,31.245999,82.737228
S00686,L0034,T02,686,2.69848,126.998733,131.044247,145.150109,18.697577,0.684355,371.919222,2.893951,43.822378,26.625099,96.253905
S00469,L0023,T03,469,3.284648,100.523318,110.223931,227.622983,93.883132,0.448019,394.819607,7.026272,38.823145,32.803428,89.344942
S00370,L0018,T01,370,3.179511,87.447035,101.122961,228.063063,46.078291,0.613421,378.626275,4.107779,47.722708,32.293953,92.549967
S00576,L0028,T04,576,2.672114,138.61539,83.127226,174.067032,74.459566,0.349267,370.864291,6.353393,32.091394,25.816019,92.165552
S00318,L0015,T01,318,3.290611,146.002813,118.438832,218.833684,132.19337,0.372432,406.117753,10.763077,39.183735,33.78874,81.325344
S00344,L0017,T01,344,4.273756,112.305418,69.607917,200.334076,58.914546,0.280797,431.548376,5.137336,48.465835,22.701265,91.95979
S00432,L0021,T02,432,4.224454,111.23004,141.301412,204.993109,29.371201,0.411607,468.852858,3.937534,48.294404,20.765381,95.818787
S00181,L0009,T02,181,2.194927,120.848015,85.737037,130.908771,83.216617,0.752786,320.477077,6.586207,50.605144,37.946493,88.023756
S00253,L0012,T01,253,2.177347,138.346072,93.077134,137.692273,36.20621,0.645903,343.762994,4.199947,43.580382,23.007466,94.315739
S00531,L0026,T03,531,3.658359,83.937746,134.14992,135.513217,0.122661,0.711209,379.788994,2.636494,57.607719,28.669365,93.959148
S00245,L0012,T01,245,4.278086,97.503961,95.531089,137.829947,57.993706,0.54369,400.903144,5.473092,49.307751,27.289041,92.348822
S00461,L0023,T03,461,2.496418,128.945443,103.183025,207.880367,38.166771,0.402271,381.812542,3.913342,37.756145,21.578211,95.926584
S00725,L0036,T01,725,3.414778,73.264042,89.937934,225.045204,6.630655,0.607748,371.516749,2.703454,63.821885,23.867234,95.267124
S00387,L0019,T02,387,2.682815,97.955537,83.590614,157.78002,86.533635,0.726752,357.203573,7.097141,43.923037,35.316274,90.655195
S00538,L0026,T02,538,3.287773,88.678171,109.896829,155.62487,113.643143,0.394113,336.166377,8.834208,45.467363,34.729473,83.661657
S00535,L0026,T03,535,3.185122,146.387132,144.627488,162.766736,18.777495,0.482005,403.362744,3.276488,47.901813,21.164172,95.887333
S00607,L0030,T01,607,3.894591,143.113281,132.901573,205.38357,80.300691,0.663627,439.467817,6.465635,58.667672,39.204217,83.809031
S00114,L0005,T02,114,3.020553,107.045632,138.694578,168.564957,70.575066,0.674992,373.93394,5.415235,50.173518,35.28737,90.056448
S00254,L0012,T04,254,3.649035,129.393297,81.882919,134.140679,114.570281,0.328782,386.536889,8.568201,45.808653,34.166438,84.813667
S00076,L0003,T04,76,2.795342,74.139202,70.596235,216.742342,80.987397,0.721929,351.063543,5.774139,42.805021,30.395016,89.190589
S00032,L0001,T01,32,4.191678,90.690515,106.646269,208.763937,124.340178,0.227547,410.369966,9.77623,44.822114,32.453155,81.724102
S00187,L0009,T02,187,3.755519,138.894825,114.247464,166.964225,70.783327,0.598398,429.197086,5.767457,52.908093,35.658451,88.038459
S00613,L0030,T01,613,2.930359,91.217649,108.121969,153.761574,41.865282,0.589367,338.277969,3.763039,42.181353,27.739847,94.54374
S00195,L0009,T02,195,4.448605,94.354465,125.640342,186.451667,1.765401,0.329445,436.638884,2.685887,61.368885,11.490544,94.919883
S00129,L0006,T03,129,2.054458,101.97594,1112.2867,169.388388,71.491441,0.61282,316.531,6.778533,44.16928,31.401441,91.610198
S00433,L0021,T01,433,3.511865,145.12145,133.223024,166.315888,65.312641,0.571682,405.207165,5.238414,49.15561,29.215414,89.49027
S00165,L0008,T01,165,2.741635,85.384955,128.996169,170.795763,14.675567,0.280913,340.880737,2.954033,45.113285,12.945766,97.494073
S00214,L0010,T02,214,4.454737,79.265255,136.743718,123.829058,81.653393,0.749471,391.525996,6.48447,64.810204,38.198145,85.209366
S00282,L0014,T01,282,3.81578,147.77848,109.175193,183.720019,123.207594,0.354651,422.406535,10.19692,38.833031,33.499874,83.67125
S00569,L0028,T01,569,4.446135,140.575988,102.521396,150.20221,118.175572,0.308353,439.979498,10.263457,51.514733,32.497855,81.242183
S00250,L0012,T04,250,3.469708,128.953877,95.816366,157.849397,105.445577,0.473538,387.812051,8.378042,54.249301,30.211251,84.496761
S00107,L0005,T01,107,2.389247,112.148532,125.813098,139.173215,43.243012,0.630866,338.073104,4.672459,41.698251,27.312107,93.106385
S00051,L0002,T02,51,2.193587,140.021917,88.303847,125.58142,88.222209,0.351763,349.128135,7.835089,42.838183,28.128134,87.325715
S00264,L0013,T04,264,2.485985,87.173235,123.473116,143.307516,90.059146,0.527075,297.37701,7.010385,44.100834,34.442801,88.2293
S00468,L0023,T03,468,3.417986,76.582194,130.757685,197.061798,56.469024,0.452987,371.348613,4.631564,42.451269,25.178232,93.467288
S00014,L0000,T01,14,2.631209,125.172718,111.245192,151.161703,61.245224,0.406128,356.617402,5.458818,43.988726,23.420394,91.855307
S00291,L0014,T03,291,2.622969,137.143455,94.223341,121.585553,82.950528,0.437219,350.932338,6.346079,42.00248,26.101339,88.490702
S00578,L0028,T01,578,3.271601,102.90623,65.692983,176.777026,49.548044,0.534594,375.65754,4.337133,49.617757,25.325186,92.033711
S00084,L0004,T01,84,2.360857,77.336092,110.739446,177.291097,65.654677,0.231178,316.180387,6.276636,34.675248,21.840413,91.844427
S00143,L0007,T03,143,2.748984,99.939862,141.423133,150.969501,113.354666,0.647091,334.140211,9.074175,46.93191,40.723999,83.643659
S00355,L0017,T04,355,3.428951,134.497905,132.817837,142.988715,37.750131,0.72543,399.254441,3.670558,56.630423,32.875917,92.988737
S00124,L0006,T02,124,4.458271,137.265618,139.948751,183.483729,72.385772,0.383927,453.261099,5.913204,53.899734,26.657251,89.922152
S00429,L0021,T01,429,2.475609,87.815395,130.359927,188.856912,83.824063,0.713068,332.167137,7.020157,41.508227,34.38468,87.993498
S00780,L0039,T03,780,4.052016,138.965145,117.324821,,97.246105,0.256988,444.531328,7.955734,38.997523,21.628116,89.616514
S00060,L0003,T01,60,4.362629,116.44014,117.106709,146.401294,118.543193,0.518812,409.509613,9.753047,55.016157,35.752498,81.096245
S00690,L0034,T01,690,2.072436,72.848996,143.441712,215.09076,114.433052,0.591208,296.350078,9.343228,30.1966,37.349006,81.534299
S00793,L0039,T04,793,4.160902,72.408052,123.352456,169.974873,9.608641,,418.021132,3.186858,53.052613,25.91731,93.765061
S00587,L0029,T01,587,4.10809,83.711874,138.65777,188.414705,131.88357,0.771877,389.071418,10.422773,58.838293,39.580937,76.896105
S00562,L0028,T01,562,3.593019,136.316372,117.1573,150.039866,19.08912,0.4632,414.530932,3.280996,49.637802,21.50837,95.70577
S00694,L0034,T02,694,2.546791,86.226041,90.152059,204.069636,27.95684,0.792016,340.875304,3.538607,49.126485,30.691072,94.862166
S00454,L0022,T01,454,2.090491,103.854193,92.513934,215.115351,135.360643,0.275376,317.053971,11.266692,34.11267,25.51853,80.975122
S00682,L0034,T02,682,3.921212,146.143967,69.16265,174.972128,37.885227,0.257419,443.930737,4.025965,50.889229,19.597503,95.024674
S00220,L0011,T03,220,2.728055,74.752579,79.026133,196.250047,86.159493,0.617908,345.819308,6.126033,44.377345,33.691982,89.00665
S00082,L0004,T01,82,3.932655,128.01327,129.811161,226.536943,54.559414,0.594192,430.363373,4.631472,56.841802,26.84931,90.718689
S00749,L0037,T02,749,3.567014,128.775197,90.919549,197.857943,57.731437,0.545916,410.721091,5.314219,52.275478,29.331294,91.806286
S00775,L0038,T01,775,4.355814,136.665036,137.745149,133.486254,17.546386,0.449477,445.299309,3.288286,53.307423,25.546965,92.851547
S00766,L0038,T01,766,2.571767,73.373635,69.523136,204.684712,108.934747,0.471081,317.166347,8.621709,28.760884,29.797379,84.274435
S00649,L0032,T03,649,2.925032,102.671041,142.217877,132.185293,31.686738,0.717027,344.620266,3.285281,52.623816,30.124762,91.468369
S00466,L0023,T01,466,3.514578,140.891442,66.954479,149.831269,91.695682,0.28672,412.239614,6.510763,49.001982,20.957797,87.484922
S00308,L0015,T01,308,3.236496,100.773813,92.75908,228.955097,36.088214,0.605488,403.481831,3.554687,37.892644,31.270585,94.331211
S00100,L0005,T02,100,2.034766,94.821535,107.816362,122.525576,130.087716,0.200855,279.493172,10.424477,38.275059,24.84308,82.118112
S00671,L0033,T04,671,2.415018,80.506215,129.336357,146.664471,68.426597,0.68654,289.488692,5.780086,50.806275,39.972164,90.266602
S00154,L0007,T01,154,3.157193,81.597051,81.270177,124.825317,120.970828,0.779465,326.562277,9.065727,51.672297,46.048038,80.22003
S00731,L0036,T01,731,3.595586,144.766285,84.017727,193.203565,80.415458,0.308544,427.796813,6.684903,42.991668,23.390497,89.9576
S00409,L0020,T03,409,,135.51423,79.566578,187.351314,45.528207,0.311739,383.461599,4.671443,37.95916,16.970064,96.855075
S00689,L0034,T01,689,3.058021,114.141665,132.14053,122.292324,65.575049,0.457957,364.28882,5.379414,48.446336,32.656247,90.469032
S00332,L0016,T03,332,3.447827,94.032307,125.056212,190.775296,102.40845,0.240976,381.641359,7.988093,47.625597,24.082872,85.352019
S00021,L0001,T04,21,2.190908,1244.3188,138.098626,228.853745,118.697251,0.73163,341.528264,9.674259,36.012082,41.858589,82.402787
S00558,L0027,T01,558,2.605457,130.403709,100.222314,162.204248,132.28577,0.7132,341.508276,10.980042,49.333104,44.360391,78.588357
S00281,L0014,T01,281,2.026206,105.964569,108.949483,205.781121,30.299506,0.6202,349.612444,3.849105,36.126376,27.776987,94.709557
S00710,L0035,T02,710,2.92833,125.233458,72.833097,199.452336,31.736761,0.324338,401.201716,3.330298,36.043113,16.289492,95.181477
S00661,L0033,T03,661,4.468293,131.535667,123.037835,229.018285,128.895131,0.445696,446.715711,10.694858,49.065341,32.567516,80.113753
S00708,L0035,T02,708,2.156449,97.177482,132.72631,142.594181,61.389106,0.43657,301.450608,5.983457,35.824794,22.716346,88.989747
S00756,L0037,T03,756,3.74386,84.031839,136.636536,180.55931,29.404713,0.303711,392.12367,3.749399,44.050716,22.458032,94.141307
S00073,L0003,T04,73,,148.60754,127.200254,170.116389,71.818672,0.710306,451.687946,6.188252,55.807559,36.075829,86.211671
S00636,L0031,T03,636,2.421233,136.573071,128.371828,134.864782,118.198504,0.709333,336.417722,9.967645,46.446043,39.24947,82.953016
S00031,L0001,T01,31,3.533341,88.499114,134.621287,192.680329,4.815279,0.431795,395.161215,1.779872,44.308315,16.059003,96.756627
S00193,L0009,T01,193,3.282678,113.87979,125.388423,198.432319,77.298231,0.389342,388.430825,6.098926,37.212842,26.150588,90.68404
S00552,L0027,T02,552,3.489204,113.948249,80.664165,171.71149,133.992197,0.571433,367.74805,10.974134,50.196744,36.452381,78.910977
S00645,L0032,T01,645,2.624884,129.907112,75.17207,181.54292,133.32014,0.669835,358.579106,11.076351,49.513906,40.640569,78.432882
S00659,L0032,T01,659,3.340157,135.910695,82.4635,215.621052,58.85819,0.740487,424.623455,4.332656,51.579254,33.665953,90.965877
S00305,L0015,T02,305,2.691848,133.812875,133.568877,181.644277,98.017552,0.773348,364.093308,7.742843,46.523414,36.745428,86.445719
S00639,L0031,T01,639,2.392762,133.359394,66.51342,122.180979,7.516961,0.717186,352.451648,2.92929,43.364258,28.744132,94.396641
S00616,L0030,T02,616,3.440892,94.686256,94.571633,196.812148,0.033257,0.601672,396.990991,2.656731,45.071882,23.776952,94.952735
S00203,L0010,T01,203,3.89886,,133.935045,228.37295,79.013375,0.557201,444.781031,6.472009,51.040312,34.12157,87.175846
S00737,L0036,T01,737,3.535431,137.409802,139.761648,176.472831,48.490847,0.214017,414.033135,4.200143,40.484899,11.788512,95.32287
S00257,L0012,T01,257,3.529364,127.573095,102.150065,211.477641,68.214953,0.251325,422.697603,5.290688,40.52967,24.070046,91.240638
S00369,L0018,T01,369,14.087095,115.245805,97.705405,205.725502,3.779117,0.24516,392.480298,2.994725,36.170809,15.644405,97.08311
S00004,L0000,T01,4,2.149768,94.002651,105.647315,163.497078,81.832286,0.415312,316.967071,6.620887,38.186863,33.253249,88.565006
S00232,L0011,T01,232,3.735147,71.940011,119.896744,171.284112,98.096317,0.715165,360.029886,7.151956,51.251942,35.015076,84.808712
S00550,L0027,T02,550,4.062684,124.475651,73.254991,185.936111,8.00864,0.453497,451.101619,3.113088,48.963985,20.128729,96.156684
S00520,L0026,T04,520,3.411174,147.251704,75.73508,140.788269,111.73769,0.654695,402.34004,8.167636,58.108553,38.972331,81.277153
S00030,L0001,T03,30,2.425556,134.82656,128.093209,151.754324,72.255517,0.202646,353.281776,6.502228,33.093901,25.11615,90.199192
S00684,L0034,T01,684,2.761181,117.055747,126.161477,212.659492,115.185456,0.487692,359.250268,9.200194,39.320242,33.913082,84.874789
S00017,L0000,T02,17,2.136133,114.695715,89.632824,122.552934,93.597347,0.247362,308.769471,7.003897,33.67123,27.375416,88.477186
S00703,L0035,T02,703,2.902892,90.009774,124.224606,192.338868,90.293692,0.670014,348.919942,7.41304,49.173744,31.974962,86.572594
S00373,L0018,T03,373,2.181831,103.101673,85.021125,,66.795603,0.759091,300.863324,5.91729,49.090477,32.855692,91.249452
S00288,L0014,T03,288,3.31219,130.255093,137.894033,149.380512,42.998975,0.430674,391.543691,4.240551,47.084325,20.560995,94.602436
S00000,L0000,T02,0,2.453245,96.799841,92.630973,135.974051,70.636481,0.388604,324.254885,5.682892,36.446271,24.550829,91.640527
S00430,L0021,T01,430,4.237362,144.180989,108.598797,127.888274,48.800471,0.666526,445.30957,4.749727,69.047463,30.551378,88.135871
S00542,L0027,T01,542,2.878776,91.01164,135.196503,205.621339,73.395206,0.788114,344.344283,6.315535,49.489018,36.060442,89.402479
S00757,L0037,T02,757,4.003312,93.768634,100.212486,219.549485,105.291947,0.786181,408.675097,8.767421,58.319121,37.103624,83.812708
S00411,L0020,T01,411,2.963903,74.205249,128.647889,188.590081,133.150438,0.750685,330.363635,10.738177,45.718187,41.405415,81.3711
S00053,L0002,T01,53,3.345242,95.426781,116.68035,173.247476,3.311696,0.798826,377.558107,2.51867,56.944663,28.019764,96.581293
S00490,L0024,T03,490,2.172111,114.785708,129.341642,190.219682,118.503924,0.572492,318.506056,8.994226,35.916818,36.337364,85.767832
S00464,L0023,T02,464,2.006945,148.235437,74.305951,120.544177,85.11045,0.58196,330.277559,7.147126,47.90172,28.898474,88.495444
S00091,L0004,T04,91,3.129789,126.088683,66.065683,201.585641,4.380139,0.258358,411.27975,1.9959,38.238049,17.259407,97.798818
S00675,L0033,T01,675,4.319161,125.037181,108.239678,182.31336,14.260087,0.445171,451.555522,3.923266,58.437675,16.718708,91.144216
S00063,L0003,T01,63,3.220322,113.695034,140.030595,179.195062,126.388668,0.785765,368.94762,9.386746,54.952059,40.642645,80.968471
S00584,L0029,T03,584,2.42492,120.569226,141.173241,132.640721,91.421817,0.5915,327.190394,7.364387,39.323891,33.126662,89.917534
S00450,L0022,T03,450,2.703825,72.714248,112.315865,132.197745,58.390476,0.704247,304.69257,5.236452,52.921127,36.408104,89.407461
S00008,L0000,T01,8,,135.845641,104.492154,158.371636,65.055585,0.698605,397.241154,4.843369,50.808772,30.431846,91.798577
S00504,L0025,T01,504,4.244175,102.890038,69.653671,168.98699,67.520444,,411.00006,6.50238,62.880133,32.487918,84.407412
S00322,L0016,T01,322,2.075159,123.737375,76.066601,182.666298,81.168348,0.317636,336.260687,6.74927,29.618185,24.639618,90.945256
S00215,L0010,T02,215,2.205076,135.491203,142.242465,188.156129,12.738151,0.257329,362.237955,2.930535,28.348008,12.892346,97.552556
S00670,L0033,T03,670,3.163648,127.329702,115.080903,201.494905,,0.412063,406.062778,3.225024,47.028228,21.87809,97.243172
S00172,L0008,T01,172,2.745968,97.914384,122.833327,176.976027,105.989599,0.584263,340.153145,8.075171,44.382409,37.613678,86.862909
S00590,L0029,T01,590,2.229978,120.140121,109.914822,198.26703,51.683204,0.348029,336.116247,5.504063,33.506146,20.206279,94.629804
S00336,L0016,T01,336,4.094264,134.034949,80.65478,160.507896,10.037361,0.572621,460.911832,3.076717,60.77844,24.209683,91.612469
S00104,L0005,T01,104,2.396038,107.686647,139.00692,125.385969,16.666634,0.724334,338.006811,3.3206,53.017369,30.981355,93.755465
S00116,L0005,T01,116,2.4534,141.39842,133.380113,199.041977,3.235995,0.21551,386.936556,3.075904,36.236757,13.867454,97.697347
S00194,L0009,T01,194,4.30517,82.51751,125.182262,157.78135,106.327957,0.346298,385.519496,9.057503,54.700022,31.245571,84.065002
S00656,L0032,T01,656,,142.773201,80.092093,211.397884,79.901017,0.632999,424.443515,5.627823,54.660696,34.078296,88.372701
S00789,L0039,T03,789,4.147222,71.992007,,139.054319,103.478753,0.51451,367.207372,8.424914,57.806981,39.010233,80.677164
S00374,L0018,T04,374,4.019094,73.304701,97.95452,208.047032,8.155829,0.667152,419.204762,2.622966,48.140293,23.36739,95.340797
S00738,L0036,T01,738,4.100562,104.820093,88.658649,148.770497,32.331712,0.218969,403.10484,3.743397,49.76387,20.346908,94.349938
S00526,L0026,T02,526,4.003226,71.870996,124.856476,210.972252,52.70249,0.73291,428.238709,4.772507,54.40563,25.383422,92.416057
S00566,L0028,T01,566,3.182487,112.417565,139.448183,127.815744,0.070964,0.356517,388.009872,1.781049,44.854485,19.788155,96.071656
S00013,L0000,T01,13,4.252317,123.850617,67.061538,215.929193,111.117146,0.337048,447.785964,8.810844,47.207444,28.222972,84.290751
S00050,L0002,T02,50,3.332959,145.3199,67.737847,176.08006,63.789404,0.544675,413.444815,5.098542,51.159547,27.40145,91.462423
S00510,L0025,T04,510,2.571904,136.870126,144.505021,139.982815,122.935981,0.274875,342.034394,9.94406,39.335828,35.730474,85.081739
S00754,L0037,T02,754,3.33926,130.727491,101.67029,229.376553,119.61187,0.43826,399.901144,9.552181,45.052804,35.700591,85.690659
S00212,L0010,T01,212,4.225299,128.241424,140.676725,216.506545,120.641636,0.575078,449.706511,9.222893,53.673517,37.757723,80.124734
S00734,L0036,T04,734,2.983751,74.363574,119.382922,195.331797,16.814194,0.473401,364.587831,2.661572,43.710395,20.595852,96.994057
S00505,L0025,T01,505,3.034005,93.512172,735.0612,210.562023,106.387703,0.412817,363.332487,8.01717,34.482806,24.831758,87.981416
S00211,L0010,T02,211,2.052751,109.742423,88.868574,139.104028,5.673848,0.434118,331.943157,2.903453,35.749574,21.107439,97.068435
S00261,L0013,T01,261,3.71752,92.427269,83.077224,134.987524,93.143911,0.323192,365.426446,6.729984,50.245017,26.423722,87.364158
S00155,L0007,T02,155,2.127994,79.13278,144.860143,177.066431,117.442715,0.64395,282.890796,9.327601,37.974393,38.004803,81.051028
