sample_id,lot_id,tool_id,sequence,aspect_ratio,pattern_density,gas_ratio,rf_bias_w,pressure_mtorr,etch_time_s,etch_depth_nm,top_cd_nm,bottom_cd_nm,sidewall_angle_deg,bowing_nm
S00492,L0024,T01,492,46.034881,0.810284,0.659542,321.964391,22.252178,160.60483,2150.189081,73.585668,61.30078,89.865525,13.6876
S00607,L0030,T02,607,42.178831,0.158444,0.582363,325.544914,15.436688,141.068846,2087.439693,71.066047,64.894799,90.004885,5.691836
S00357,L0017,T03,357,39.508505,0.214683,0.466566,366.281879,15.417352,156.296841,2238.816449,74.138284,70.302578,90.125137,4.855228
S00788,L0039,T01,788,25.901049,0.351115,0.355309,304.487644,15.156581,126.122466,2032.440638,73.131911,70.026625,90.006014,-0.491198
S00195,L0009,T02,195,19.401005,0.373145,0.391931,257.957582,19.118115,153.066708,2174.302431,75.862873,71.516752,89.925439,4.793587
S00021,L0001,T01,21,25.670065,0.838267,0.601562,282.345186,20.629312,175.391181,2349.744915,75.051683,68.808619,89.697501,10.397495
S00433,L0021,T01,433,21.115808,0.388057,0.414847,298.210953,19.317612,127.498717,2050.92426,75.112429,69.777525,90.010389,2.991373
S00198,L0009,T01,198,51.899674,0.265393,0.384947,317.309461,16.928749,154.490729,2090.95164,73.544652,66.670602,90.006623,3.993964
S00176,L0008,T03,176,47.03264,0.720352,0.698502,351.671788,16.67774,128.913971,1989.765388,74.104833,64.651426,89.997237,2.482074
S00658,L0032,T02,658,18.054553,0.197516,0.617026,277.040334,20.370036,,2312.061703,73.878376,69.103781,89.838432,6.224897
S00522,L0026,T01,522,35.406365,0.6985,0.688247,346.631905,20.177597,137.511549,2108.096832,72.585373,64.040388,89.981513,8.560744
S00301,L0015,T01,301,42.407502,0.669523,0.723384,300.3685,17.004789,129.879158,1979.26405,74.247092,68.769747,90.055871,3.909631
S00032,L0001,T02,32,29.227773,0.39975,0.570177,326.314409,15.588078,146.255072,2101.290048,74.722408,69.814795,89.909176,1.335562
S00130,L0006,T01,130,48.746926,0.688204,0.395017,373.770862,20.623952,135.908831,2079.673785,73.589736,64.033378,89.870884,11.695698
S00576,L0028,T01,576,63.730225,0.236815,0.654957,331.012034,21.356738,133.029758,1950.00218,75.084501,62.869304,89.77732,7.09665
S00217,L0010,T01,217,30.636032,0.69226,0.379369,297.540731,21.76241,132.471547,2051.683994,75.895239,68.630547,89.876291,9.81428
S00778,L0038,T01,778,32.390151,0.632102,0.732366,336.085299,18.500113,134.447166,2090.005982,77.598091,71.09639,89.55059,4.56593
S00611,L0030,T01,611,46.06453,0.577676,0.535856,291.776121,19.656331,154.880445,2113.725915,71.917656,62.70833,89.750125,6.018251
S00190,L0009,T01,190,46.260044,0.472497,0.639704,310.469155,18.667561,143.798222,1975.486489,73.902881,68.931783,89.79228,5.199863
S00255,L0012,T02,255,42.238247,0.269951,0.350403,329.81797,20.747792,150.839564,2174.753744,74.413848,66.376541,89.901235,6.709917
S00012,L0000,T01,12,37.444851,0.77848,0.605602,373.662059,23.176452,128.346253,2372.982358,73.215105,62.173965,89.696924,14.067904
S00467,L0023,T01,467,36.745153,0.214085,0.703474,290.360625,18.442323,153.44016,2116.442208,73.988631,70.270505,89.801632,5.803287
S00754,L0037,T01,754,47.346118,0.455439,0.6426,351.109995,17.259463,148.381974,2111.141798,74.838661,64.88072,89.569572,5.362244
S00774,L0038,T02,774,43.354341,0.258582,0.488505,268.321499,15.940877,123.044034,1984.574007,71.974486,64.488358,89.636562,2.27908
S00745,L0037,T01,745,49.074967,0.785786,0.427681,301.769149,14.695952,131.843987,1927.509501,76.474288,73.151418,89.647264,-0.541142
S00072,L0003,T02,72,61.517452,0.387836,0.614088,253.162236,18.321042,141.464045,1881.907187,74.156612,64.240597,89.993226,8.031413
S00271,L0013,T02,271,58.430224,0.378453,0.587125,338.981243,17.433641,155.558284,2150.560911,74.65437,64.299558,89.882903,3.687878
S00278,L0013,T01,278,64.962373,0.299394,0.542721,298.350911,23.276325,134.479166,1973.519295,75.269522,60.912899,89.571714,10.068829
S00042,L0002,T03,42,55.067523,0.258718,0.705107,319.443544,18.951335,128.962527,1928.132752,71.169659,63.648963,89.83251,7.214533
S00494,L0024,T02,494,22.872461,0.54181,0.661469,386.875747,17.955116,139.246698,2161.799431,73.035138,66.343433,90.031532,5.035995
S00185,L0009,T01,185,55.289758,0.292106,0.509816,379.36511,17.92424,158.126509,2155.525339,72.778587,65.234506,89.780971,5.643444
S00340,L0017,T02,340,43.506784,0.5259,0.422407,,17.809165,140.89787,2031.197261,73.472385,66.906448,89.729225,3.873319
S00791,L0039,T01,791,46.24458,0.486681,0.737198,341.761958,20.506944,156.411638,2105.309651,70.853723,63.597463,89.86683,10.046463
S00045,L0002,T03,45,60.473201,0.489516,0.749943,347.876771,18.754351,141.719199,1974.715565,72.18603,63.186683,89.694678,7.36216
S00206,L0010,T01,206,36.784965,0.151951,0.493838,337.293708,20.41684,146.416385,2146.147725,72.195607,65.988696,89.837083,5.072257
S00228,L0011,T02,228,50.995976,0.194497,0.350634,256.111721,21.100125,148.274096,2073.617889,73.778246,67.571065,90.098065,6.289886
S00458,L0022,T02,458,49.659698,0.413684,0.427374,358.576052,20.531536,136.338476,2066.137821,73.402152,63.375419,89.64362,8.274148
S00751,L0037,T03,751,43.680394,0.254563,0.575777,334.383297,20.969007,137.278969,2127.591765,77.444207,69.898382,89.685757,5.337722
S00603,L0030,T02,603,62.031125,0.306179,0.654062,317.156787,19.419651,141.754764,1975.715203,73.922331,63.209185,89.410753,7.582009
S00046,L0002,T03,46,36.038054,0.535532,0.452883,295.569092,19.025997,155.531621,2083.126344,73.958578,70.114426,90.107775,6.664033
S00365,L0018,T01,365,43.596609,0.219059,0.611942,321.253249,18.160209,158.230004,2169.963028,71.541788,63.698294,90.067308,5.591666
S00526,L0026,T01,526,32.681161,0.742541,0.598177,359.150819,21.181191,149.918855,2193.249421,74.884362,66.000557,89.710972,10.941929
S00684,L0034,T01,684,61.498535,0.182869,0.448474,347.028184,22.355458,146.12664,2049.924198,74.859226,64.686595,89.687386,7.258883
S00557,L0027,T01,557,47.548564,0.379341,0.368738,411.475405,17.689254,134.763002,2089.032881,75.112286,67.251861,89.756494,5.579956
S00780,L0039,T01,780,48.260566,0.198575,0.631104,320.29823,16.139833,145.000872,2075.12,71.709483,64.157001,89.864853,3.960451
S00718,L0035,T02,718,19.039747,0.80432,0.447053,309.784813,26.297328,149.553955,2237.918812,73.336074,60.010708,89.686396,19.395726
S00453,L0022,T01,453,42.886029,0.621713,0.703459,348.591978,14.987323,135.783232,2058.928645,74.069383,70.703388,90.094426,1.044424
S00650,L0032,T03,650,18.772525,0.469415,0.685611,304.704958,21.333099,167.442463,2301.967713,74.907178,69.916474,89.919047,8.118738
S00041,L0002,T01,41,47.820211,0.694794,0.465225,206.489125,18.8653,131.699289,1864.552458,70.659808,62.121605,89.77962,5.138455
S00180,L0009,T03,180,25.137231,0.638815,0.372396,311.862947,20.357384,,2312.654715,74.696682,68.179662,89.997766,9.274375
S00654,L0032,T01,654,54.974015,0.726853,0.505845,238.257304,16.309437,143.078442,1985.648408,73.594378,65.776044,89.848428,2.991771
S00050,L0002,T01,50,60.256442,0.47798,0.539367,329.949706,15.843744,137.635769,2037.556881,75.20841,67.368651,90.000379,1.76052
S00388,L0019,T03,388,29.825779,0.676599,0.437185,357.57071,21.348274,122.171209,2046.935241,74.987093,67.500024,89.640109,8.963742
S00125,L0006,T01,125,63.624983,0.194665,0.681907,282.179487,16.149681,152.109882,2049.073561,73.968516,63.461015,89.650216,3.494615
S00736,L0036,T03,736,35.58873,0.225957,0.71141,366.802775,19.405636,150.861952,2237.787717,74.483176,66.06295,89.952515,4.602999
S00462,L0023,T01,462,25.730198,0.532743,0.614776,379.348221,16.981367,159.8075,2309.745934,72.7377,69.669057,89.925078,2.097333
S00582,L0029,T02,582,36.470047,0.237321,0.468496,288.012786,22.143262,142.740321,2062.432908,75.305779,68.26789,89.707124,7.499728
S00161,L0008,T02,161,31.912241,0.801295,0.732637,363.80325,16.41719,143.414945,2122.526243,74.949983,69.834395,89.967929,1.59118
S00625,L0031,T01,625,48.313657,0.731398,0.555516,311.991966,15.998768,144.742391,1937.280479,77.608372,71.315642,89.838058,1.963998
S00479,L0023,T01,479,61.58865,0.564986,0.439026,334.561984,16.108824,140.114861,1926.496795,75.558945,68.249036,89.807516,4.351143
S00385,L0019,T01,385,32.208145,0.222336,0.564386,416.849498,19.960644,180.565047,2447.506043,74.113849,68.132607,89.899787,7.918216
S00249,L0012,T01,249,40.596224,0.163078,0.351894,317.620294,18.893939,142.533513,2097.702652,70.937333,65.126817,89.893736,6.035449
S00768,L0038,T01,768,37.400903,0.614273,0.487412,332.81958,21.653722,150.057873,2119.928048,73.099481,62.25195,89.975307,11.818151
S00137,L0006,T01,137,46.295152,0.770182,0.615999,260.879356,17.174783,144.740875,2027.078261,73.78613,67.119078,89.878958,4.268041
S00266,L0013,T01,266,32.209588,0.237279,0.563363,316.74126,14.168115,116.058715,1988.727265,74.045128,69.03208,90.005197,-0.246702
S00507,L0025,T03,507,22.138292,0.25443,0.364298,310.541129,20.286839,138.637451,2154.083993,73.244797,67.226595,89.870051,6.226032
S00742,L0037,T01,742,28.692311,0.181612,0.409973,253.19967,19.104922,140.944351,2118.231901,74.25052,68.113674,89.850799,3.712607
S00546,L0027,T02,546,24.054141,0.209201,0.474636,348.27034,,135.902011,2260.957976,76.63615,71.613041,89.841626,4.863136
S00725,L0036,T03,725,46.196212,0.727067,0.728499,334.296367,18.1628,141.743373,1978.652599,76.257933,68.76385,89.626002,6.647516
S00257,L0012,T02,257,45.344301,0.514262,0.611055,339.098985,18.8996,144.6931,2121.022488,74.235045,67.879705,89.768062,6.323258
S00657,L0032,T01,657,49.767305,0.216133,0.749091,244.868094,23.288292,,2110.088602,73.071364,65.436172,89.736533,9.172012
S00549,L0027,T01,549,41.627931,0.525015,0.354324,308.759698,22.947397,147.887433,2067.622953,74.248894,62.986253,89.430484,11.597456
S00084,L0004,T01,84,31.525782,0.811432,0.395236,345.008491,23.081721,153.71113,2189.512498,74.5996,63.079795,89.857081,15.514373
S00033,L0001,T01,33,4.176217,0.411242,0.433399,340.254679,16.05805,160.826967,2160.636203,74.607479,70.106687,89.718786,2.317361
S00514,L0025,T01,514,,0.659211,0.71,351.015447,23.534608,140.520718,2107.630752,76.63938,65.580589,89.708679,12.874361
S00231,L0011,T01,231,28.026224,0.72751,0.469042,259.92216,20.282724,142.186931,2002.652039,75.097167,68.087039,89.655346,7.026963
S00162,L0008,T01,162,59.010655,0.320254,0.421705,368.804574,20.07229,136.411722,1993.995741,73.381049,62.484193,89.494585,8.499566
S00403,L0020,T01,403,36.264846,0.599825,0.387178,313.01601,22.506146,123.643545,1993.052696,73.443351,64.119492,89.570463,12.970527
S00143,L0007,T02,143,47.737688,0.480796,0.612077,334.918315,107.29251,164.105647,2164.182249,72.979487,62.895841,89.73272,9.69052
S00156,L0007,T02,156,52.935838,0.580763,0.643179,301.417361,23.428345,137.306964,1976.742307,73.369249,59.469063,89.916784,11.667635
S00279,L0013,T02,279,45.689029,0.533101,0.704276,310.691265,15.432595,145.575598,2010.515254,73.470744,67.606344,89.84555,0.159679
S00131,L0006,T01,131,28.490266,,0.4901,329.372892,21.010229,143.986968,2130.630292,74.549249,68.062853,89.65735,8.165821
S00569,L0028,T02,569,31.282168,0.482769,0.532588,358.019618,15.674782,151.782257,2191.490729,75.307665,72.257213,89.680826,1.610512
S00572,L0028,T01,572,63.66612,0.300227,0.607182,288.224266,19.94341,157.710179,2104.430724,75.430522,65.850759,89.869993,7.596268
S00177,L0008,T01,177,62.508377,0.475025,0.572005,339.395907,18.904446,151.390374,2084.909965,72.042461,62.936018,89.729732,4.221921
S00194,L0009,T01,194,43.132651,0.810019,0.659871,366.270219,21.452371,145.562642,2110.791116,74.250749,64.740654,89.451327,10.556365
S00152,L0007,T01,152,28.194696,0.646472,0.492403,329.84322,21.170643,162.894344,2285.187146,74.747833,67.116874,89.961686,7.358702
S00532,L0026,T01,532,33.028797,0.232751,0.511593,274.812039,21.846212,142.098681,2158.436893,73.587949,65.582586,89.660383,5.482338
S00023,L0001,T01,23,37.946758,0.829465,0.49096,291.912591,22.546108,148.724456,2068.056367,71.174905,61.412946,89.507898,14.841552
S00439,L0021,T01,439,30.534121,0.778694,0.635657,311.510107,19.470456,144.513686,2017.413367,73.928324,67.748693,89.558366,7.626178
S00214,L0010,T03,214,50.03904,0.202931,0.512088,399.004147,19.734091,136.252866,2132.28027,73.881287,66.183348,89.937769,6.401071
S00588,L0029,T03,588,61.057839,0.184938,0.711258,269.37979,15.83596,136.639781,1917.261983,74.161593,64.610933,89.80906,5.105211
S00783,L0039,T02,783,27.029142,0.678756,0.665182,312.837239,19.468534,164.924981,2216.14178,76.06447,69.538175,89.494196,7.231511
S00485,L0024,T02,485,40.927667,0.487188,0.590777,345.122725,21.379635,169.275832,2250.857866,73.384688,64.857398,89.967064,9.073692
S00644,L0032,T03,644,25.70881,,0.460846,315.951308,22.724537,135.826935,2109.36005,74.951216,67.631999,89.957464,13.048753
S00281,L0014,T02,281,57.499004,0.512708,0.449908,339.293102,20.52795,145.573163,1999.549444,74.932817,67.24357,89.600357,9.443493
S00409,L0020,T01,409,59.019732,0.538524,0.39077,259.81359,23.341083,142.576843,1996.64654,72.374083,60.543653,89.768659,6.31291
S00566,L0028,T03,566,37.200055,0.797711,0.462425,264.771055,16.60153,159.328496,2085.400847,75.053041,69.165953,89.87132,2.107731
S00096,L0004,T01,96,51.395882,0.34334,0.694455,293.427841,17.004168,159.489286,2139.722485,75.359648,67.992999,89.96944,3.553421
S00548,L0027,T01,548,63.013703,0.794994,0.520203,311.808925,15.210787,131.004346,1868.420037,74.980615,67.572355,89.83579,-1.323976
S00545,L0027,T02,545,29.826738,0.544616,0.734869,329.127502,17.135789,143.055096,2178.654426,75.180125,70.597877,90.015503,1.938772
S00110,L0005,T02,110,43.196172,0.802249,0.709091,359.128819,19.922059,151.962513,2137.204571,73.397765,64.556437,89.81315,8.402915
S00412,L0020,T01,412,,0.382082,0.701884,288.332444,20.711445,98.742302,1857.29473,74.397152,66.54052,90.587901,9.114949
S00060,L0003,T01,60,27.35599,0.385219,0.356727,312.748954,19.112544,151.257558,2226.005686,75.338121,68.622301,89.753604,4.461509
S00144,L0007,T01,144,28.945095,0.494103,0.4146,377.029352,17.353814,141.042857,2157.261368,75.67068,69.122109,89.820238,3.170998
S00007,L0000,T01,7,18.042275,2.670565,0.353748,380.418105,19.051789,130.964013,2235.037163,72.133808,67.906481,89.789785,1.376623
S00324,L0016,T01,324,18.777311,0.250401,0.744674,281.782944,19.160204,173.994776,2290.221422,72.664448,67.721633,90.07618,5.142132
S00358,L0017,T02,358,42.933175,0.440383,0.465145,292.253859,19.455991,147.061067,2096.835436,74.913796,66.669594,89.683565,6.534094
S00643,L0032,T01,643,48.696731,0.602476,0.554569,357.416856,16.013785,155.960866,2126.062688,75.240135,67.99831,89.972453,3.588189
S00662,L0033,T02,662,,0.441093,0.369998,280.323845,17.064382,152.271396,2060.277172,70.419665,64.818213,89.854148,1.10638
S00707,L0035,T02,707,34.06285,0.601148,0.654689,297.16996,18.864482,163.135828,2197.156347,74.666811,71.086415,89.986828,5.871392
S00075,L0003,T02,75,53.450612,0.45324,0.594619,450.848778,15.86092,142.785994,2127.521179,70.744938,63.35482,89.734823,3.341753
S00091,L0004,T01,91,37.616443,0.70924,0.374031,354.388017,19.163767,151.723212,2145.925823,71.965988,64.02216,89.814026,6.223301
S00436,L0021,T01,436,60.517731,0.776892,0.504059,355.401966,19.25044,130.843534,1916.487921,74.23592,64.119116,89.945375,7.681072
S00235,L0011,T01,235,41.865541,0.183697,0.462293,247.211249,19.863108,153.296472,2171.341066,73.060308,64.939228,89.755395,7.684934
S00697,L0034,T01,697,39.816645,0.615806,0.359527,308.326076,18.175927,145.359774,2087.911593,74.091387,67.065175,89.954217,4.752185
S00289,L0014,T02,289,19.595032,0.593494,0.657145,320.068982,19.593117,140.72258,2174.036265,75.839116,70.439235,89.749804,6.479482
S00362,L0018,T01,362,56.291683,0.348384,0.749601,370.527823,21.929279,,2027.832018,73.074824,61.84237,89.956341,9.212598
S00277,L0013,T03,277,30.858718,0.5392,0.70276,324.744662,17.436433,152.158636,2225.255363,73.194816,67.205731,89.953242,4.763233
S00612,L0030,T01,612,29.875751,0.221261,0.466194,337.568758,20.799179,134.941327,2169.984627,74.302996,66.952088,90.063453,5.19667
S00504,L0025,T01,504,34.951935,0.565307,0.385887,360.888462,18.924486,137.484642,2077.05589,74.01572,68.538857,89.737028,5.55244
S00583,L0029,T01,583,18.015103,0.201665,0.471837,346.078063,19.675746,126.525472,2179.376715,74.753707,70.723541,89.842954,6.069222
S00310,L0015,T01,310,18.140679,0.287149,0.410436,322.20178,20.000642,162.034864,2315.292449,73.916616,70.559621,90.034368,6.566093
S00786,L0039,T03,786,40.781332,0.210804,0.586408,338.700916,20.878252,134.492255,2100.839056,72.997852,66.056479,90.180818,6.204248
S00468,L0023,T03,468,56.26359,0.593147,0.520382,305.128237,22.337098,144.671661,2033.467586,72.9666,62.682973,89.739691,11.517644
S00674,L0033,T01,674,26.351299,0.219338,0.501943,359.595757,17.326835,152.414607,2304.394695,76.472879,73.37816,89.893753,5.325094
S00459,L0022,T02,459,47.09509,0.221643,0.606574,369.92613,15.683941,138.013585,2081.557652,72.795229,65.344739,89.914827,5.088767
S00038,L0001,T02,38,52.666886,0.692503,0.559275,288.97021,17.401701,117.507304,1919.952272,74.683137,67.502392,89.543598,2.502749
S00077,L0003,T01,77,44.788839,0.583305,0.366911,321.410256,21.697718,143.622562,2085.456014,69.566213,57.426553,89.971423,10.000136
S00203,L0010,T01,203,35.546916,0.722921,0.733401,335.889158,12.815922,148.369767,2120.454536,72.197709,70.023934,90.098931,-3.402721
S00677,L0033,T01,677,26.486155,0.67424,0.371496,340.386453,13.439861,146.540481,2165.803782,73.043967,71.833663,90.236859,-3.410848
S00105,L0005,T01,105,34.267376,0.197044,0.481674,357.280859,14.042339,119.988421,2058.323214,71.07187,65.347564,90.090655,2.023563
S00107,L0005,T01,107,53.997283,0.421041,0.496547,354.776139,19.96129,123.530963,1900.796325,75.151564,68.515275,89.612671,8.790329
S00010,L0000,T01,10,35.487519,0.303121,0.541815,332.126164,14.414478,147.290047,2152.803503,73.343569,68.235423,89.954837,2.742633
S00424,L0021,T01,424,50.099564,0.686949,0.618629,261.400821,23.922359,132.176099,1926.329606,73.351835,62.577525,89.133946,16.264417
S00438,L0021,T01,438,44.030814,0.668585,0.392643,287.103664,15.295755,146.771158,2061.688494,74.591531,67.549069,89.668256,1.007695
S00729,L0036,T01,729,28.584515,0.796339,0.364124,257.823217,18.795936,138.290009,2049.522893,74.513598,69.396428,89.9323,8.110809
S00384,L0019,T03,384,30.954038,0.448555,0.523223,287.496459,16.958535,144.468874,2134.422305,74.277269,68.65679,89.822525,4.46489
S00043,L0002,T01,43,40.965844,0.822193,0.552722,354.18375,17.166871,163.50897,2177.617914,75.83812,71.170521,89.680639,3.292575
S00404,L0020,T01,404,39.608874,0.552264,0.527775,375.982767,18.807316,130.036581,2007.503352,71.909242,63.536519,89.908846,6.861633
S00664,L0033,T01,664,,0.236937,0.604264,377.814927,19.279463,153.712289,2167.716297,73.899624,64.24449,89.5472,6.154411
S00539,L0026,T01,539,38.427693,0.723844,0.429293,276.101469,17.030365,144.232338,2058.05071,74.118176,68.978854,89.772169,2.211044
S00321,L0016,T02,321,58.144505,,0.384546,314.219836,,95.068359,1723.527649,76.898589,68.216456,89.736144,6.471217
S00760,L0038,T02,760,49.603119,0.482073,0.612451,323.466786,23.01134,140.189453,2050.183002,71.433094,61.049267,89.488676,11.970155
S00172,L0008,T01,172,36.210241,0.164411,0.609413,328.742729,17.299293,157.824171,2180.90932,73.712132,66.079346,89.755361,3.514382
S00000,L0000,T02,0,35.665446,0.218688,0.386532,308.03518,23.528691,143.812025,2177.289526,73.496858,66.265104,89.837499,8.319487
S00698,L0034,T02,698,40.752637,0.182038,0.570181,323.009154,21.836601,137.47064,2082.911891,74.389651,65.605718,89.972973,7.975868
S00501,L0025,T03,501,37.575242,0.747278,0.408344,329.763384,20.086063,130.592241,1984.687528,72.313294,67.344895,89.902188,7.942949
S00617,L0030,T01,617,38.890672,0.742895,0.72185,333.049184,15.994264,123.956024,2018.989544,72.176,65.91222,89.564716,1.888513
S00604,L0030,T02,604,29.613482,0.237981,0.611147,249.93792,16.492979,128.094512,2017.739532,72.260702,66.801145,89.801964,3.490406
S00464,L0023,T02,464,30.869014,0.604126,0.424667,324.691593,17.518655,152.695088,2182.830276,72.761692,65.342837,89.819613,3.457282
S00530,L0026,T01,530,46.872344,0.325766,0.5213,273.027209,16.769675,141.186345,1967.54865,74.427824,69.012742,89.627188,3.878887
S00079,L0003,T01,79,29.819875,0.412155,0.612,353.785633,19.763073,162.675256,2267.881119,73.619365,67.28484,89.940235,4.211686
S00480,L0024,T01,480,25.843681,0.790199,0.587679,305.656726,21.672482,145.933581,2046.795596,72.989226,64.927117,89.951954,9.94759
S00065,L0003,T01,65,27.010649,0.554072,,287.678571,22.102163,164.619966,2203.523932,74.602361,67.285895,89.875927,8.65894
S00292,L0014,T01,292,26.453084,0.515123,0.407121,231.019449,14.328225,139.193093,2074.993091,74.52487,71.764525,89.946519,-0.511021
S00040,L0002,T03,40,52.765003,0.841461,0.42605,320.545649,17.699136,149.913472,2042.570004,75.070421,67.684476,89.943119,4.474367
S00691,L0034,T02,691,32.287994,0.524575,0.555703,304.042991,15.251758,108.694792,1965.999002,75.002501,70.517051,89.808534,0.34254
S00461,L0023,T02,461,55.94142,0.514934,0.367736,309.168498,21.283234,163.020395,2027.126455,74.132054,63.592374,89.51184,10.136109
S00518,L0025,T01,518,56.201794,0.249725,0.356023,235.060573,14.416662,173.881345,2169.532075,73.970795,66.017837,89.939632,4.706876
S00138,L0006,T02,138,51.612232,0.557085,0.489132,254.587584,26.623571,158.240954,2099.812232,73.473606,60.086136,89.593539,15.832326
S00428,L0021,T01,428,62.717948,0.664798,0.512346,330.47759,16.153143,139.335617,2017.991191,73.339084,65.434283,89.855332,2.507806
S00287,L0014,T01,287,55.023817,0.644934,0.362823,311.748089,18.745004,,1845.368577,74.966807,64.788283,89.764993,7.017754
S00520,L0026,T01,520,35.986997,0.505671,0.593601,290.310012,16.902173,151.539822,2114.898789,73.86768,68.380746,89.860854,3.961942
S00586,L0029,T03,586,20.177365,0.186554,0.483715,285.236988,17.643416,157.455027,2242.57633,72.669608,70.202952,89.873643,2.213098
S00187,L0009,T03,187,22.885296,0.444273,0.729532,285.066859,21.426461,133.02874,2046.958647,74.885331,69.988593,90.052118,7.564885
S00641,L0032,T01,641,19.866708,0.737749,0.580322,346.750493,20.888487,143.759062,2181.551453,74.950876,70.259725,90.161338,8.019273
S00779,L0038,T01,779,27.252065,0.759448,0.438918,278.322752,18.219201,122.57133,1990.582222,72.661529,66.159252,89.826934,4.73564
S00711,L0035,T02,711,39.482271,0.478066,0.409779,301.929624,14.554373,138.371752,2092.525426,75.237563,71.339474,89.870235,0.677952
S00124,L0006,T01,124,28.330299,0.712907,0.617506,354.431374,17.267554,129.751909,2064.939478,73.724496,70.079092,90.109285,3.186533
S00505,L0025,T02,505,39.012616,0.449289,0.372,359.680037,20.745414,132.661737,2148.635353,73.032429,66.18092,89.571506,8.337315
S00317,L0015,T01,317,41.127065,0.150112,0.553371,320.102171,24.51996,134.27246,2046.22221,71.564591,62.530885,89.927158,7.536502
S00329,L0016,T01,329,60.831872,0.613935,0.600287,336.372842,20.560898,151.124707,2023.113239,73.745434,63.519279,89.52488,10.883604
S00002,L0000,T01,2,34.885711,0.238172,0.424483,328.65818,16.484066,152.711777,2187.927684,75.499705,69.606531,89.60663,3.479033
S00516,L0025,T02,516,40.394824,0.303784,0.383332,291.678585,20.332441,161.8306,2137.599297,76.091035,70.13918,89.972561,6.668086
S00103,L0005,T03,103,61.817409,0.402653,0.439678,288.18838,21.058602,166.906636,2087.133586,75.401145,65.068434,89.634413,8.444395
S00135,L0006,T01,135,35.840188,0.668032,0.627958,249.659124,19.09537,135.224918,1934.468596,73.762347,67.132076,89.738242,6.590877
S00598,L0029,T01,598,47.841668,0.292483,0.485212,279.144954,18.642849,146.574843,2039.533441,75.636345,70.041473,90.036352,5.317232
S00094,L0004,T01,94,32.582011,0.513009,0.416313,332.922574,19.602088,142.363011,2095.984605,73.557964,65.684134,89.430223,6.427795
S00667,L0033,T02,667,56.23061,0.226733,0.596727,378.987597,18.426178,136.220557,2054.137188,72.972093,65.197808,89.553333,6.980558
S00781,L0039,T02,781,46.122792,0.394311,0.532507,348.306142,26.072157,132.884265,2042.951402,74.388345,64.118465,90.014611,11.986472
S00246,L0012,T01,246,39.825028,0.624146,0.707346,390.563903,16.736734,182.56937,2342.006429,77.464691,72.551842,89.921082,2.792676
S00498,L0024,T01,498,63.331086,0.841814,0.581738,360.068788,14.256214,132.392194,1952.488164,73.048768,67.23884,89.533321,-3.244184
S00379,L0018,T01,379,18.79487,0.80612,0.739003,341.105219,15.484471,160.582141,2292.137416,74.796934,71.217334,89.828136,-1.379909
S00792,L0039,T02,792,23.302492,0.667006,0.437253,320.434448,19.046672,179.098529,2299.164928,73.432838,69.021809,90.126867,5.378887
S00142,L0007,T02,142,63.338261,0.371175,0.602482,377.956655,23.035733,,2044.678438,73.090051,60.631858,89.654967,11.64945
S00621,L0031,T02,621,62.267405,0.340407,0.390739,347.644168,20.066104,125.250829,1923.159542,72.545798,64.223212,89.559622,7.775231
S00361,L0018,T01,361,32.280455,0.241143,0.60025,326.048035,13.379678,139.548501,2096.940961,74.984235,69.61872,89.954857,2.441515
S00108,L0005,T01,108,41.077163,0.636471,0.70525,290.491348,17.841426,154.856318,2084.717086,73.112218,66.108127,89.718463,3.463343
S00460,L0023,T02,460,42.210764,0.277971,0.402963,357.607739,17.014489,144.242883,1895.128183,72.809002,67.894569,90.265124,4.806004
S00129,L0006,T01,129,20.514878,0.247448,0.446434,328.146143,17.223785,153.743489,2248.623033,74.229355,69.017729,90.009815,3.95155
S00168,L0008,T02,168,19.77001,0.643651,0.463079,305.832521,18.624847,128.065494,2041.878746,76.899319,73.700935,89.670155,4.911793
S00679,L0033,T01,679,52.727504,0.265457,0.572634,317.428587,17.90689,140.615939,2067.748579,74.454701,65.152625,89.767822,6.20166
S00622,L0031,T01,622,38.25828,0.757632,0.657013,309.7558,23.255205,140.802061,2059.706304,73.173315,62.599431,89.385035,15.444067
S00628,L0031,T03,628,32.723734,0.196424,0.466954,247.171762,15.526153,154.230974,2166.614419,75.36322,71.13467,89.807409,4.312606
S00496,L0024,T01,496,60.844341,0.657211,0.576943,289.770209,16.006908,119.178387,1889.914762,75.111998,65.988106,90.10336,3.521005
S00693,L0034,T02,693,40.655561,0.78898,0.532535,291.785056,18.782268,147.965874,2013.76093,74.441071,66.025121,89.630694,6.78262
S00030,L0001,T01,30,60.704649,0.463333,0.685132,304.626531,16.533746,163.232798,2111.777716,73.956969,65.920734,89.951205,3.985532
S00243,L0012,T01,243,47.451525,0.300948,0.476472,357.017938,21.196535,123.337537,2026.328518,71.141346,61.19389,89.822874,6.53487
S00184,L0009,T01,184,47.67728,0.567699,0.713905,321.216863,22.19682,162.581323,2173.910352,74.420738,63.215346,89.6241,8.295519
S00512,L0025,T02,512,56.36858,0.513705,0.683008,315.53529,18.814355,150.485668,2061.512395,75.334431,68.204387,89.56859,6.682761
S00024,L0001,T02,24,21.319612,0.699844,0.684522,323.483466,,129.50861,2015.501661,72.883817,63.792677,89.500402,13.492348
