sample_id,lot_id,tool_id,sequence,oes_peak_ratio,endpoint_slope,rf_source_w,rf_bias_w,pressure_mtorr,gas_flow_sccm,esc_temp_c,chamber_age_runs,endpoint_time_s,cd_bias_nm,selectivity,overetch_risk
S00096,L0004,T01,96,1.066033,-0.031828,837.031504,163.636931,27.33717,98.971857,17.726852,44.770877,67.339495,-0.890789,5.242173,0.063672
S00084,L0004,T01,84,1.150842,-0.04588,846.097761,174.498783,23.916817,95.884766,19.289733,42.896379,67.749485,-1.220392,4.414006,0.070905
S00745,L0037,T03,745,1.024577,-0.066602,893.077489,201.990481,33.587747,114.070961,290.662061,122.793901,73.106104,-0.389655,4.259958,0.10932
S00342,L0017,T02,342,0.837015,-0.066377,745.188572,180.498066,,100.746103,17.644871,169.118237,63.791338,-2.272593,4.770487,0.099339
S00215,L0010,T01,215,0.922394,-0.04897,819.03077,202.728746,26.241237,102.152952,18.86611,114.808807,63.718103,-0.668688,4.042034,0.059192
S00652,L0032,T02,652,0.970484,-0.045202,854.743683,222.098545,28.776821,105.51356,17.510004,166.411775,66.4218,-0.587298,3.604486,0.057625
S00066,L0003,T01,66,1.115517,-0.022153,750.293803,196.855227,24.138421,100.908257,18.163953,79.646372,63.086373,-0.333479,3.61163,0.052986
S00777,L0038,T01,777,1.040776,-0.023056,838.684807,210.223008,24.914174,101.663698,16.384898,17.332506,60.481549,-0.338835,3.489196,0.05308
S00489,L0024,T02,489,1.026768,-0.042682,822.857417,252.245745,30.27653,96.369535,19.330634,32.355915,60.956381,0.534592,1.32186,0.056631
S00579,L0028,T03,579,1.020363,-0.055883,841.21838,196.853111,28.37533,109.565933,19.120629,137.265446,68.522673,-0.930559,4.437889,0.069403
S00016,L0000,T01,16,1.08355,-0.029493,855.113548,170.336787,26.038828,111.560014,18.744452,160.212435,68.810187,-0.600103,4.861642,0.064862
S00260,L0013,T01,260,0.897488,-0.034767,885.59465,230.826557,26.958508,104.325776,17.467838,137.358799,68.960482,0.419261,2.270592,0.062433
S00481,L0024,T02,481,1.09684,-0.042633,911.297427,183.864197,29.488037,102.357076,17.646872,156.947871,72.488421,-1.062111,4.657725,0.124009
S00116,L0005,T01,116,1.020934,-0.056707,906.460798,182.320118,27.478042,121.295818,18.96924,174.671064,68.743661,-0.544582,4.64505,0.063101
S00004,L0000,T02,4,0.878407,-0.054247,824.063875,208.20637,28.516046,113.083056,18.738424,92.898408,69.716118,-0.287444,3.877154,0.066485
S00213,L0010,T01,213,0.967166,-0.049928,876.676537,169.376574,28.712049,114.480438,17.63505,47.617991,66.582878,-2.771144,5.568496,0.116079
S00008,L0000,T03,8,0.980872,-0.034384,909.212311,215.555524,26.362452,99.824432,18.210269,151.789424,73.523247,0.542215,3.652673,0.121134
S00266,L0013,T02,266,1.043711,-0.053617,828.910406,,30.497792,94.769908,19.399749,10.075049,62.501953,-1.644381,3.859324,0.081326
S00195,L0009,T01,195,1.06956,-0.014136,912.719689,193.869446,22.864757,100.873514,17.908228,111.983023,68.92782,-0.795194,3.846329,0.070273
S00783,L0039,T02,783,1.055532,-0.039121,823.724023,174.329524,28.814991,101.129726,16.421994,67.154053,64.720258,-1.300791,4.879635,0.072782
S00474,L0023,T02,474,1.012135,-0.038385,890.222354,,32.376777,110.873317,18.056366,25.614505,63.693273,-0.970065,2.865782,0.065346
S00629,L0031,T03,629,0.980609,-0.042045,823.492018,156.962114,28.000791,103.114357,19.082382,99.639415,67.964804,-0.340671,5.150946,0.053113
S00289,L0014,T01,289,0.988912,-0.064182,850.178968,203.20962,29.472115,104.015885,18.556109,176.407614,68.597513,-0.844754,4.342137,0.068198
S00156,L0007,T02,156,1.022255,,844.19447,171.538885,33.313446,116.601645,19.168669,131.727252,72.04973,-0.526382,5.145274,0.099007
S00655,L0032,T04,655,0.897241,-0.078028,729.289483,191.631468,28.919012,106.915871,18.108712,41.005928,62.899375,-3.916907,4.409727,0.163956
S00369,L0018,T01,369,0.961888,-0.050143,861.893762,188.268429,28.416262,102.034961,19.003377,77.2769,63.50176,-1.910399,4.52432,0.088559
S00573,L0028,T02,573,1.105802,-0.062914,847.305471,196.436621,23.172004,98.454363,18.903514,19.52831,65.565577,-0.35395,3.881129,0.053347
S00622,L0031,T02,622,1.053906,-0.037302,774.646058,168.99433,27.681778,107.587686,17.592797,148.803126,68.145383,-1.780704,5.578538,0.086673
S00763,L0038,T01,763,1.065465,-0.034568,839.92374,221.545184,27.539345,109.787296,18.829835,50.809185,62.414622,-0.869349,3.163014,0.063226
S00163,L0008,T02,163,0.926976,-0.036738,893.472918,180.832048,27.015254,108.8478,19.163737,41.18039,65.81323,-1.071306,4.46097,0.067544
S00425,L0021,T01,425,1.018048,-0.049103,907.698709,176.5571,30.925512,102.594978,18.109828,150.340714,69.544911,-0.368154,4.883184,0.066645
S00591,L0029,T01,591,0.87404,-0.035278,914.998359,173.166575,32.302319,88.97606,19.445018,58.120523,61.38323,-3.012688,5.111943,0.125038
S00472,L0023,T02,472,1.031381,-0.050751,821.578658,227.074328,27.774197,87.551943,19.172524,95.886528,66.404657,0.493757,2.994475,0.055873
S00061,L0003,T03,61,0.912051,-0.053133,793.119181,214.201594,278.87304,,17.96103,22.3785,62.392157,-2.143321,3.155302,0.095363
S00124,L0006,T01,124,0.89686,,884.264168,186.192352,31.043164,107.025108,19.184253,63.353267,66.004157,-2.077467,4.343057,0.093394
S00619,L0030,T01,619,0.9857,-0.03481,826.133149,217.777009,25.668526,100.048643,17.548675,141.432983,67.465272,0.061879,3.4577,0.048414
S00065,L0003,T02,65,0.946485,-0.028917,938.967758,195.175145,27.298676,104.832588,18.385603,54.467618,65.203703,-0.603839,4.386801,0.05794
S00666,L0033,T01,666,0.992608,-0.063091,848.780422,168.554485,28.533164,109.604673,17.964491,144.492408,68.673801,-2.369367,5.214296,0.112082
S00511,L0025,T02,511,0.912469,-0.051992,849.714698,212.912301,29.412253,108.546675,18.696029,93.109467,68.322463,1.494141,4.151524,0.081012
S00669,L0033,T01,669,0.961133,-0.055995,861.151547,162.633864,33.321782,103.601969,16.063813,131.621249,68.533418,-2.098319,4.734634,0.101053
S00321,L0016,T01,321,1.071081,-0.041814,878.789536,222.630704,30.853366,106.177734,19.562803,77.280595,68.998782,0.264686,3.097432,0.059662
S00790,L0039,T03,790,1.080336,-0.047845,935.31689,206.174012,31.545831,99.468724,18.109395,,64.734505,0.069586,3.65499,0.048538
S00105,L0005,T02,105,1.011566,-0.036147,834.084483,184.238106,26.802516,103.047423,16.809148,145.203913,67.268491,-1.136525,4.531052,0.068996
S00282,L0014,T01,282,1.01248,-0.05854,845.426276,165.339043,27.514556,120.09998,18.11332,4.177763,59.53175,-1.291016,5.62525,0.072551
S00363,L0018,T01,363,0.971354,-0.066234,850.525162,176.760979,24.682066,97.020403,17.81477,68.199304,68.256364,-0.919631,4.051856,0.066628
S00373,L0018,T01,373,0.883353,-0.041118,901.251445,204.370422,26.253449,104.40927,14.204172,134.242546,68.375901,-0.242904,3.543415,0.054239
S00083,L0004,T01,83,0.972187,-0.061853,870.312416,145.7468,24.96615,94.864935,17.074962,112.355133,70.669492,-0.329489,5.856767,0.076969
S00222,L0011,T01,222,1.084073,-0.041643,771.449277,174.91145,32.002225,104.099233,20.647975,90.48865,68.644293,-2.035838,-1.140901,0.100579
S00148,L0007,T01,148,0.939999,-0.05856,850.88791,175.408947,28.058583,97.924584,18.587847,165.474294,72.316427,0.598029,4.636547,0.104966
S00171,L0008,T01,171,1.018279,-0.036755,871.085673,212.863774,29.181326,,18.926762,149.243529,73.968058,0.119101,2.846818,0.112735
S00615,L0030,T01,615,0.980722,-0.033049,775.944396,190.142366,29.920358,106.914204,17.672168,136.583118,69.017499,-1.676768,5.16536,0.094447
S00709,L0035,T01,709,0.976131,-0.045601,802.277626,192.67178,,112.907599,19.509273,140.903939,66.859807,-2.572889,4.281507,0.109147
S00078,L0003,T01,78,1.039793,-0.061413,836.819613,203.553231,25.934344,102.182143,18.032575,78.993286,68.174254,0.136361,3.629296,0.050877
S00734,L0036,T01,734,0.896197,-0.038781,838.776617,193.043981,27.56743,118.025152,18.588799,123.680735,67.707248,-1.935862,4.157693,0.089281
S00524,L0026,T01,524,1.155523,-0.058095,828.311493,159.581303,26.178458,102.553052,18.687698,154.736933,67.984913,-1.983838,5.584265,0.090656
S00089,L0004,T01,89,1.00059,-0.045458,853.187257,222.712907,28.138891,93.371453,18.376698,4.355243,64.808438,-0.478602,2.663086,0.055594
S00397,L0019,T03,397,0.961203,-0.042016,781.621925,208.039333,21.148982,101.575039,18.247269,33.024123,62.083645,-1.09758,3.239912,0.068125
S00201,L0010,T01,201,1.097322,-0.032826,850.575407,157.505849,33.360387,96.521677,20.239589,59.07923,62.616857,-1.791237,4.422879,0.08525
S00574,L0028,T02,574,0.94723,-0.042187,823.982685,216.509813,24.942991,,16.9961,85.334737,72.144731,0.041473,3.159579,0.085977
S00676,L0033,T02,676,1.039374,-0.03503,820.021465,195.489626,27.215422,94.632199,18.388491,31.202749,61.013298,-1.372151,3.787834,0.074485
S00329,L0016,T01,329,0.992706,-0.0275,891.696097,206.218856,28.494493,101.779871,14.871234,78.846064,66.504768,-1.282118,3.587072,0.072342
S00299,L0014,T01,299,1.001559,-0.018054,836.656057,165.553705,24.894349,98.753198,18.441804,113.42422,66.203194,-1.154311,5.446164,0.069397
S00304,L0015,T02,304,0.874142,-0.029007,816.651312,149.854544,25.44071,109.644944,17.744922,10.679229,62.784671,-4.428341,5.663865,0.189989
S00435,L0021,T01,435,1.077456,-0.054495,841.939739,205.437015,27.546702,115.785202,18.030159,0.030222,60.067081,0.064437,3.020976,0.048455
S00291,L0014,T04,291,0.911543,-0.03741,863.178865,184.184705,27.236026,105.028264,17.642196,25.65817,66.511279,-2.033702,4.528009,0.092105
S00649,L0032,T01,649,0.915976,-0.035452,868.676417,240.541328,33.169225,103.771236,18.894091,157.833089,72.472286,2.026946,2.473121,0.165243
S00537,L0026,T01,537,1.089122,-0.03852,850.535081,209.317981,26.914625,103.780917,17.732504,121.454377,69.16858,0.707188,3.053176,0.07062
S00031,L0001,T01,31,0.956868,-0.033484,805.255636,161.065521,29.724686,115.347972,18.244201,129.664412,66.987698,-1.935214,5.351175,0.089262
S00744,L0037,T03,744,0.956601,-0.047304,905.20861,181.732068,26.435423,110.735804,17.473147,113.85998,63.311915,-1.95435,4.506039,0.089808
S00430,L0021,T01,430,0.947619,-0.048575,1003.464988,210.172153,29.335,95.274436,19.432803,139.848002,71.20318,1.016556,3.434221,0.103055
S00468,L0023,T01,468,1.049151,,850.151524,,24.934757,101.088234,17.234404,1.984058,71.364479,2.149213,4.138551,0.148919
S00620,L0031,T01,620,0.911119,-0.023952,874.921794,206.283504,26.673926,107.850812,19.280356,103.825706,63.777483,-0.079348,3.5916,0.048696
S00570,L0028,T01,570,0.872875,-0.033577,813.788129,184.081624,25.244582,104.068041,16.194008,54.34609,64.945025,-0.417647,4.707269,0.054484
S00143,L0007,T01,143,1.033976,-0.045635,814.994098,236.050252,24.122133,107.632721,18.177823,133.457785,68.335028,-0.289111,2.305254,0.054756
S00442,L0022,T01,442,0.983796,-0.019127,829.480423,235.616069,32.184754,112.223588,16.60793,171.905276,71.481727,0.732816,2.994412,0.097858
S00298,L0014,T02,298,0.941522,-0.034012,842.740394,199.681135,26.064633,101.109552,19.127323,145.233446,67.144721,-0.855271,3.428823,0.062935
S00079,L0003,T01,79,0.944684,-0.047256,846.601645,193.0919,26.113769,111.142104,18.397715,57.225304,63.049036,-0.612739,4.635426,0.058111
S00512,L0025,T01,512,0.97994,-0.057585,824.898392,197.858511,26.611169,118.081193,17.107004,155.481661,69.757849,-1.210178,4.000929,0.090072
S00018,L0000,T01,18,0.84916,-0.031689,737.519769,219.202042,28.011058,96.52455,16.878113,179.831808,67.732655,1.291669,3.430989,0.072567
S00207,L0010,T02,207,0.957077,-0.042221,831.600361,186.224915,23.996526,113.390596,19.463372,55.566598,62.685884,-0.714937,4.629055,0.0601
S00699,L0034,T01,699,0.859421,-0.033354,808.292346,187.414529,26.597598,99.18392,16.932148,21.507327,68.343374,-1.780224,4.042635,0.08904
S00309,L0015,T02,309,1.013617,-0.019075,795.604138,215.278472,25.321199,109.361526,17.124886,13.775355,59.778864,-0.865906,3.201698,0.063155
S00311,L0015,T02,311,1.021778,-0.035613,739.290995,170.371112,29.196904,120.594904,17.422585,135.051964,66.6289,-2.005566,4.890193,0.091284
S00720,L0036,T01,720,0.912458,-0.054213,809.263607,150.730249,28.511622,92.113146,17.816825,163.146069,69.266479,-1.525324,5.337292,0.093116
S00120,L0006,T02,120,1.045261,-0.052107,812.641999,204.471824,28.10805,104.975785,17.19029,119.822808,66.104805,0.282437,3.424862,0.052097
S00038,L0001,T01,38,0.919915,-0.032146,790.476646,184.12195,26.023287,104.364203,19.674126,98.35296,65.004164,-1.195933,4.527158,0.070344
S00651,L0032,T04,651,0.896214,-0.054938,814.7767,205.659389,20.901265,90.730171,18.713412,21.883265,69.100303,-1.389089,3.538837,0.087163
S00639,L0031,T01,639,1.002561,-0.053867,897.206335,190.83411,30.352166,114.801478,18.46211,116.45474,71.089164,0.605852,4.584093,0.089108
S00455,L0022,T02,455,1.089571,-0.042802,826.191277,209.817893,24.822827,100.870455,18.415805,35.134331,66.64971,-1.711113,3.225478,0.083088
S00015,L0000,T02,15,0.981854,-0.038046,916.20166,167.208187,28.678723,116.722002,19.338992,101.24701,72.933726,-1.554029,5.562669,0.152383
S00771,L0038,T01,771,0.993702,-0.048417,731.281115,208.187406,28.105514,102.351712,18.655386,174.081556,64.424282,0.18087,3.059707,0.050369
S00263,L0013,T03,263,1.01714,-0.030802,,200.11457,28.10266,99.595558,19.124052,122.036802,69.251997,-0.319055,4.33244,0.062942
S00634,L0031,T02,634,0.946612,-0.037753,910.160531,175.856824,32.125433,107.197041,20.172871,57.917023,66.202308,-2.365951,4.533636,0.102301
S00053,L0002,T04,53,1.243456,-0.02961,958.758254,176.042269,29.328316,103.492298,16.556739,71.552686,65.653263,-1.976103,5.216168,0.090433
S00091,L0004,T01,91,0.887026,-0.036241,900.165218,213.990156,28.970313,,18.307882,40.796085,68.071692,0.127994,3.001683,0.05
S00796,L0039,T02,796,0.996815,-0.058547,842.999398,194.371815,25.389925,94.949596,19.04612,30.954783,67.862253,-0.574172,4.159315,0.057376
S00007,L0000,T01,7,0.969283,-0.032709,848.600292,204.492451,23.999166,108.820093,19.113516,174.722848,68.599343,-0.702758,3.650106,0.065123
S00756,L0037,T01,756,0.970853,-0.047548,726.493597,133.265515,26.752763,99.662826,98.27753,16.143144,58.021255,-3.399847,6.153778,0.140632
S00273,L0013,T04,273,1.234944,-0.036051,820.207897,166.693215,26.098729,1192.26706,18.612146,163.161033,67.479846,-1.635849,5.144919,0.081103
S00754,L0037,T03,754,1.054563,-0.038319,935.392581,186.66801,30.524359,92.157026,18.364126,19.157815,62.311876,-0.169073,3.610989,0.050172
S00653,L0032,T03,653,0.990733,-0.053894,956.310699,184.363005,27.405208,107.204803,18.676042,178.355525,72.837711,-0.529856,4.428678,0.110181
S00418,L0020,T01,418,0.96261,-0.056434,852.173577,176.338984,31.593927,1081.47883,19.924601,77.081481,69.755932,0.257848,4.902465,0.066214
S00305,L0015,T01,305,0.898622,-0.057138,815.433983,186.700212,28.076953,111.168495,17.407556,169.884233,67.731316,-0.424606,4.146322,0.05461
S00590,L0029,T02,590,0.853909,-0.043075,889.853743,174.886738,34.504042,119.760924,19.764913,43.943011,75.400875,0.741917,5.327989,0.163803
S00233,L0011,T01,233,0.925967,-0.056476,790.690463,207.723882,29.881146,100.286633,16.755396,17.199536,61.21912,-2.05034,3.363658,0.092593
S00175,L0008,T01,175,0.98469,-0.050578,844.088841,180.143881,31.134835,98.844861,18.143052,0.513295,62.345754,-3.045888,4.67934,0.126315
S00673,L0033,T03,673,0.957216,-0.053934,822.869197,164.599344,27.768722,98.857787,17.743295,80.401989,66.026221,-1.717074,5.114299,0.083247
S00040,L0002,T01,40,1.057078,-0.01188,779.914038,196.158453,29.622214,109.244689,16.106866,48.661548,60.418149,-1.847977,4.368112,0.086811
S00149,L0007,T04,149,0.966986,-0.041547,813.763637,165.402324,29.781084,108.608947,16.067608,140.961429,63.175549,-2.203986,5.167985,0.097211
S00539,L0026,T03,539,1.009626,-0.04529,823.02409,173.133658,28.751536,89.663262,17.905544,169.650852,63.998609,-1.951566,4.802378,0.089729
S00276,L0013,T01,276,1.130479,-0.046726,912.976644,170.452257,32.502456,104.117672,18.545159,138.623824,67.582632,-1.390637,4.935381,0.074933
S00451,L0022,T01,451,0.969355,-0.056965,796.286937,188.726332,29.993758,97.02629,19.245184,98.719127,61.23645,-1.970761,4.258796,0.090279
S00632,L0031,T01,632,0.973689,-0.047923,820.049369,189.417711,25.384344,107.290784,17.09653,151.463042,62.196138,0.651224,4.244086,0.058852
S00279,L0013,T01,279,1.049571,-0.04031,800.901318,207.309299,27.891218,105.216673,17.166709,63.909967,60.705659,-3.254156,4.19068,0.134581
S00584,L0029,T04,584,0.961817,-0.042418,829.510643,178.106304,30.604393,96.209938,18.673545,95.986135,64.642765,-2.112275,4.650199,0.09443
S00017,L0000,T02,17,1.012154,-0.04205,838.591853,158.01404,33.018743,111.062783,20.960331,59.328681,64.485155,-2.745686,5.590473,0.115168
S00288,L0014,T04,288,0.95292,-0.045656,,230.77336,24.403104,118.071468,21.890036,178.973322,64.458478,1.494005,2.990918,0.077479
S00675,L0033,T02,675,1.042164,-0.058744,893.112423,154.251207,25.03603,104.330038,18.641802,111.402321,66.102102,-2.527791,5.706471,0.107621
S00450,L0022,T02,450,0.958616,-0.025302,866.344149,199.205044,30.207694,110.600771,19.369119,55.53321,68.98703,0.6981,4.46844,0.06865
S00024,L0001,T01,24,1.025461,-0.032139,865.136196,225.68273,24.631373,89.565474,16.721018,6.163131,66.516497,0.217877,3.061596,0.050992
S00182,L0009,T04,182,1.085233,-0.049546,915.60515,162.513794,25.050466,113.603899,17.771483,82.099555,69.192781,-0.789326,4.896607,0.072775
S00767,L0038,T02,767,0.988962,-0.054308,885.299797,193.756279,22.183524,106.189487,19.754493,96.952775,66.986925,-0.255262,4.113126,0.051629
S00033,L0001,T01,33,1.117561,-0.042833,857.181265,186.707919,25.869178,110.922743,17.991119,113.369925,61.477183,-2.629661,4.780309,0.111094
S00191,L0009,T01,191,1.04224,-0.045245,801.737003,163.320821,28.924226,117.21055,17.914173,13.964929,63.002295,-1.863405,5.212876,0.08724
S00557,L0027,T02,557,0.85595,-0.056325,754.142684,211.970255,27.572444,97.107241,18.269608,133.359621,67.558587,-0.22227,3.60267,0.051067
S00332,L0016,T02,332,1.149678,-0.044888,843.407803,192.469856,28.937339,104.025179,18.056923,117.088124,62.875051,-1.747718,4.166435,0.084069
S00402,L0020,T01,402,1.037109,-0.036438,848.677202,188.32452,27.196475,111.811397,15.649513,72.368332,68.165142,-0.200269,4.336343,0.0519
S00089,L0004,T01,89,1.00059,-0.045458,853.187257,222.712907,28.138891,93.371453,18.376698,4.355243,64.808438,-0.478602,2.663086,0.055594
S00731,L0036,T02,731,0.897118,-0.057618,789.888176,214.396539,27.879536,113.159466,16.483049,,67.124354,0.19483,3.904062,0.050603
S00780,L0039,T03,780,0.961672,-0.044462,916.60566,229.885135,30.93219,93.228538,15.500938,117.06757,66.123839,0.485881,2.295599,0.055727
S00687,L0034,T02,687,1.009098,-0.043274,784.091361,142.792895,28.358415,116.326593,16.66111,179.112738,66.47955,-3.14394,5.92998,0.130151
S00779,L0038,T01,779,1.162788,-0.061512,1023.43815,177.82026,26.949427,98.939398,19.168643,115.458737,73.744583,-0.71727,4.868831,0.131556
S00411,L0020,T03,411,0.939481,-0.037389,806.729913,222.826495,27.376339,109.189355,17.812864,95.465974,64.715736,0.41885,2.858559,0.054506
S00453,L0022,T02,453,1.102441,-0.035914,873.590457,189.604901,31.72258,93.461877,,127.780241,66.86708,-0.440891,3.700016,0.054905
S00509,L0025,T02,509,0.908187,-0.040752,895.057816,222.193231,24.559682,109.501462,16.167759,95.83094,66.448911,0.839946,2.930171,0.062619
S00407,L0020,T01,407,0.969511,-0.055002,885.667114,182.910965,28.98542,99.930549,18.108522,117.644136,72.910437,0.31,4.150378,0.103871
S00459,L0022,T01,459,1.005427,-0.032406,836.625678,195.559421,25.516207,107.368406,14.784472,137.825326,68.179395,-0.921681,3.597774,0.065958
S00593,L0029,T03,593,1.027521,-0.055308,793.368793,228.653384,25.214125,101.687524,18.125043,90.999978,62.410564,-0.970852,2.950905,0.065363
S00296,L0014,T04,296,1.101078,-0.056573,741.16582,189.04802,28.698065,124.042014,18.243896,179.583513,67.863536,-0.882439,3.950206,0.063498
S00641,L0032,T02,641,1.008497,-0.06698,,179.387135,32.848705,111.936193,14.78891,116.116803,67.734648,-0.245424,4.9477,0.051461
S00525,L0026,T04,525,1.183603,-0.036653,845.440277,212.454132,30.697815,110.903362,18.014351,178.942695,65.056625,-0.902948,3.150403,0.063926
S00243,L0012,T01,243,1.022911,-0.056836,887.441871,184.549581,30.230659,104.6186,18.565026,10.799139,64.319884,-1.321479,4.81248,0.073272
S00768,L0038,T01,768,1.0904,-0.048339,833.919746,189.261086,28.09525,95.516085,19.154195,24.764316,64.792058,-2.702479,4.129181,0.113635
S00159,L0007,T02,159,0.973967,-0.063382,886.862863,203.916234,31.602971,98.712022,18.122728,155.252635,70.354715,-0.894565,3.85707,0.088371
S00519,L0025,T01,519,0.923706,-0.067402,803.043092,188.269672,28.649117,111.725163,15.962797,,63.800902,-2.561294,4.426406,0.108753
S00058,L0002,T03,58,0.981914,-0.033203,834.237555,220.929678,24.941777,97.794627,18.772412,64.650276,67.486516,-0.454825,2.939234,0.140369
S00797,L0039,T01,797,1.04318,-0.042626,889.570783,173.611872,32.690269,113.551413,17.62103,99.418581,69.804132,-1.483242,4.536555,0.098834
S00292,L0014,T01,292,1.009591,-0.047511,906.639682,162.490011,24.115809,108.802506,19.804118,68.958136,66.579798,-0.665747,5.75947,0.059134
S00702,L0035,T01,702,1.187467,-0.042076,860.212645,196.812081,26.616635,112.770332,18.16156,67.292584,64.370659,-1.101243,4.083953,0.068207
S00359,L0017,T01,359,0.997663,-0.044992,864.136098,220.285069,29.146273,89.693695,18.415136,60.548155,65.039269,-1.51644,2.757741,0.078042
S00414,L0020,T03,414,0.921226,-0.064023,819.113456,190.531064,23.49792,109.082363,20.267924,165.918488,67.210662,-2.25672,4.138156,0.098843
S00067,L0003,T02,67,,-0.014337,872.239156,193.658157,27.922542,109.204058,19.445268,79.919639,70.236643,-0.501362,3.894292,0.076631
S00705,L0035,T02,705,0.941768,-0.03694,862.130974,208.906317,24.273011,108.366777,19.202581,43.528769,68.134978,-0.611653,3.527898,0.059207
S00362,L0018,T02,362,1.030778,-0.043113,770.008375,204.178088,33.30528,95.669287,18.292387,58.87265,58.416797,-1.251011,3.688965,0.071615
S00456,L0022,T01,456,0.981982,-0.049657,839.613355,199.512687,31.209672,99.049123,15.419298,136.647536,67.924765,0.838121,4.150859,0.062582
S00441,L0022,T03,441,0.904128,-0.03365,994.410452,181.134658,22.726991,106.21433,18.154946,84.595508,70.202757,0.299433,4.325532,0.071439
S00444,L0022,T03,444,0.967206,-0.046466,826.520443,231.809285,25.83875,98.679935,291.315689,106.15744,68.457259,-0.32498,2.746898,0.056377
S00128,L0006,T02,128,1.032215,,884.55223,174.949907,33.637715,93.478072,17.379617,172.664387,62.271132,-1.151336,4.383228,0.06933
S00633,L0031,T03,633,1.093928,-0.057447,938.150762,175.176276,31.318898,112.827498,15.749168,101.363486,75.252373,-0.778614,4.996894,0.162516
S00082,L0004,T01,82,0.982997,-0.075389,707.51604,180.74786,27.708676,104.192317,18.75047,21.119908,58.586369,-2.615761,4.263071,0.110614
S00757,L0037,T02,757,1.116771,-0.040486,841.401652,175.119165,27.195944,111.401419,18.530719,154.605688,70.749976,-0.942253,5.290556,0.094686
S00477,L0023,T03,477,0.997784,-0.030132,881.267191,188.676555,26.667703,104.031615,17.995419,146.669888,69.020668,-1.323063,4.119331,0.084414
S00782,L0039,T01,782,0.996772,-0.037962,799.875237,175.213511,24.845803,102.814344,16.75467,78.461531,65.046246,-2.46427,4.821515,0.105505
S00762,L0038,T01,762,1.029856,-0.050297,961.948162,209.847936,,106.345143,17.945649,12.591313,70.889372,0.117474,3.689784,0.074091
S00445,L0022,T03,445,0.997468,-0.036815,777.266034,173.070853,26.961574,93.343281,17.864507,178.496538,68.220761,-2.240914,4.707725,0.101327
S00529,L0026,T01,529,0.928858,-0.029956,853.22573,168.747408,27.81961,98.932667,19.523115,34.49866,63.007646,-0.945679,5.360728,0.064827
S00383,L0019,T01,383,0.909072,-0.045337,872.124091,132.785821,26.905224,99.205719,18.537541,37.558998,69.411703,-1.30591,6.384064,0.088574
S00724,L0036,T02,724,0.927211,,839.838028,193.599308,28.381467,112.923063,17.482735,127.25658,67.211831,0.858659,4.180927,0.063005
S00087,L0004,T01,87,0.999687,-0.042756,865.457189,207.999106,25.490692,108.460364,19.198574,80.479426,66.062963,-1.436946,4.122397,0.076064
S00086,L0004,T04,86,0.998629,-0.028929,760.362057,223.091578,27.467216,114.462744,18.519215,104.121414,61.288609,-0.859256,3.21268,0.063017
S00062,L0003,T01,62,1.09832,-0.025625,880.875918,177.161884,30.177735,106.772656,19.377751,35.852454,67.100412,-1.642052,4.80446,0.081265
S00395,L0019,T02,395,0.957368,-0.047646,853.815159,167.150346,31.460493,129.001422,16.133459,119.357706,71.631274,-2.098633,5.74211,0.15177
S00401,L0020,T01,401,0.918567,-0.059552,919.383564,181.811056,30.276795,108.257192,17.543233,150.268542,70.142243,-1.044165,4.484629,0.090035
S00642,L0032,T01,642,1.068998,-0.043922,755.006855,205.479218,30.784473,111.297315,16.501419,169.726826,69.580689,1.762758,3.269813,0.104712
S00544,L0027,T03,544,0.918691,-0.028721,919.281917,188.280261,28.63842,103.495265,17.227044,,66.793277,-3.074093,4.496166,0.127409
S00408,L0020,T01,408,1.019794,-0.04101,824.069458,172.704518,30.444751,94.557503,18.896901,34.02027,64.729041,-2.526278,4.732556,0.10757
S00513,L0025,T01,513,0.905011,-0.047442,850.774452,201.467739,25.420809,109.342681,18.391929,72.61449,65.088946,-0.753258,3.656409,0.060862
S00500,L0025,T03,500,0.890323,-0.034533,846.475232,184.945963,26.096971,107.483793,17.878581,101.638052,71.969615,-0.430525,5.064156,0.095016
S00609,L0030,T02,609,,-0.04568,803.873898,185.484978,26.890669,90.815675,18.037956,157.644985,67.346884,-0.767453,4.818475,0.061146
S00661,L0033,T02,661,0.966817,-0.034299,860.576579,200.031354,31.242521,109.031386,17.203715,10.478352,63.240623,-1.620779,4.674964,0.080711
S00588,L0029,T01,588,0.844018,-0.049043,853.312864,154.66301,26.319351,111.136711,16.364674,0.123998,61.55436,-3.570273,5.802155,0.147996
S00793,L0039,T04,793,1.02649,-0.034519,868.111529,187.832964,27.328166,118.481789,18.945234,71.108849,90.033473,-1.070468,4.187027,0.067526
S00799,L0039,T04,799,1.04606,-0.035627,929.78509,188.365411,23.801943,98.232403,17.54927,179.678314,74.252865,-0.474381,4.022232,0.130558
S00577,L0028,T01,577,1.073185,-0.048686,838.95319,198.86582,29.693126,101.333646,19.709381,,64.391458,-1.307666,3.626147,0.072944
S00726,L0036,T02,726,0.954477,-0.04771,876.420227,219.170835,27.30011,87.995277,15.753989,167.950501,73.830167,0.715098,3.066621,0.132942
S00157,L0007,T02,157,0.930649,-0.050909,902.872347,214.430645,29.063077,102.893245,17.847877,8.827879,67.540695,0.474862,3.648937,0.055525
S00617,L0030,T01,617,,-0.054035,987.573879,181.75639,30.672228,101.818821,19.605114,173.580214,73.111016,-0.713242,4.551819,0.120924
